response_id,jobs_displaced,jobs_created
12746,4,3
12747,0,1
12748,4,4
12750,2,2
12751,3,5
12752,3,4
12753,0,0
12754,0,0
12755,0,1
12757,0,0
12758,0,0
12759,0,0
12760,1,0
12761,0,0
12762,1,0
12763,1,0
12765,0,1
12766,1,1
12767,0,1
12768,1,0
12769,23,25
12770,54,31
12771,30,25
12772,32,44
12773,12,12
12774,12,15
12775,3,20
12776,18,28
12777,38,29
12778,9,15
12779,38,26
12780,33,40
12782,44,36
12783,27,24
12784,28,26
12785,2,2
12786,0,1
12787,3,2
12788,3,3
12789,2,2
12790,2,2
12791,3,3
12792,1,2
12793,3,2
12794,2,2
12795,3,2
12796,3,3
12797,1,2
12798,3,2
12799,3,2
12800,2,2
12801,14,21
12802,3,17
12803,27,18
12804,24,25
12805,26,23
12806,22,13
12807,13,21
12808,26,18
12809,8,36
12810,21,18
12811,11,18
12812,29,19
12813,25,28
12814,14,10
12815,36,20
12816,36,22
12817,3,1
12818,5,4
12820,1,4
12821,5,3
12822,3,2
12823,4,2
12824,2,3
12825,5,2
12826,2,2
12827,2,2
12828,5,4
12830,3,3
12831,2,1
12832,2,5
12833,891,665
12834,701,892
12836,492,980
12837,791,483
12838,521,567
12839,637,660
12840,721,749
12841,720,823
12842,577,798
12843,951,779
12844,711,628
12845,1032,774
12846,1059,763
12847,1129,930
12848,421,726
12849,29,18
12850,32,33
12851,15,26
12852,3,25
12853,16,28
12854,32,35
12855,47,30
12856,29,31
12859,36,36
12860,20,21
12861,44,26
12862,46,34
12863,47,52
12864,32,34
12865,1,1
12866,1,1
12867,1,1
12869,1,1
12870,1,1
12871,1,1
12872,1,1
12873,0,0
12874,1,1
12875,1,1
12876,1,1
12877,1,1
12878,1,1
12879,1,1
12881,1,1
12882,1,1
12883,2,1
12884,0,0
12885,0,0
12886,1,1
12887,1,0
12888,1,0
12889,1,0
12890,0,1
12891,2,0
12892,2,1
12893,1,1
12894,2,1
12895,1,1
12896,2,1
12897,16,15
12898,40,39
12899,15,1
12900,20,19
12901,10,21
12902,43,23
12903,20,24
12904,40,45
12905,21,7
12907,35,29
12908,55,37
12909,31,18
12910,22,34
12912,33,33
12913,6,4
12914,4,3
12915,0,4
12916,4,5
12917,4,4
12918,3,4
12919,4,3
12920,4,4
12921,3,6
12922,4,4
12923,6,5
12924,4,3
12925,3,5
12926,4,5
12927,2,3
12928,2,3
12929,3,2
12930,3,3
12931,4,3
12932,0,2
12933,2,0
12934,4,5
12935,4,3
12936,5,3
12937,4,2
12938,5,3
12940,4,4
12942,6,4
12943,6,4
12944,4,4
12945,58,91
12946,134,147
12947,115,136
12948,191,148
12949,117,109
12950,209,144
12951,111,152
12952,103,115
12953,176,109
12954,105,112
12955,134,154
12956,122,130
12957,53,182
12958,180,178
12959,138,116
12960,135,186
12961,384,885
12962,918,875
12963,821,1061
12965,646,1133
12966,1026,934
12967,349,711
12968,749,920
12969,346,855
12970,354,1002
12971,916,899
12972,994,782
12973,393,483
12974,858,841
12975,1284,1031
12977,1,10
12978,2,9
12979,10,10
12980,13,14
12981,6,9
12982,12,8
12983,12,17
12984,9,15
12986,3,13
12987,2,11
12988,4,15
12989,6,10
12990,10,9
12991,7,14
12992,16,17
12993,192,200
12994,286,330
12995,211,339
12996,345,359
12997,278,234
12998,260,348
12999,352,436
13000,305,385
13001,394,282
13002,433,416
13003,404,343
13004,335,376
13005,399,444
13006,372,373
13007,386,290
13008,271,379
13009,3,3
13010,6,4
13011,6,2
13012,4,3
13013,5,2
13014,2,1
13015,2,3
13016,8,5
13018,5,5
13019,2,4
13020,2,4
13021,5,5
13022,2,5
13023,8,6
13024,4,4
13025,0,2
13026,5,3
13028,5,5
13029,7,5
13030,6,3
13031,5,6
13032,5,5
13033,1,2
13034,8,3
13035,4,5
13036,5,5
13037,3,6
13038,6,5
13039,8,8
13040,5,5
13041,302,669
13042,986,686
13043,918,960
13044,817,1096
13045,853,1043
13046,1237,1041
13047,1049,1300
13048,1226,1266
13049,113,899
13050,684,1032
13052,374,1188
13053,1348,1100
13054,925,729
13055,756,891
13056,1776,1339
13057,370,432
13058,227,275
13059,176,242
13060,222,235
13061,233,409
13062,403,428
13063,234,432
13064,320,297
13065,380,277
13066,299,340
13067,225,359
13068,309,362
13069,252,286
13070,313,321
13071,197,313
13072,307,437
13073,3,3
13074,3,3
13075,2,5
13076,1,3
13077,4,4
13078,5,3
13079,1,3
13080,1,2
13081,1,3
13082,3,3
13083,4,4
13084,3,4
13085,5,4
13086,3,5
13087,3,4
13088,1,3
13089,5,12
13090,14,16
13091,20,14
13092,21,14
13094,13,10
13095,20,20
13096,14,24
13097,20,24
13098,9,21
13099,16,22
13100,3,19
13101,21,19
13102,31,21
13103,25,18
13104,34,27
13105,10,8
13106,13,22
13107,9,12
13108,10,7
13109,12,4
13110,18,8
13111,9,11
13112,7,0
13113,16,9
13114,21,19
13115,15,14
13116,10,18
13117,14,12
13118,15,6
13119,6,14
13120,14,16
13121,1108,744
13122,802,1328
13123,960,1413
13124,592,736
13125,828,716
13126,898,1104
13127,791,856
13128,1215,1249
13129,1562,822
13130,1016,1145
13131,1756,1859
13132,407,1001
13133,49,703
13134,671,1134
13135,1032,1119
13136,712,1320
13137,6,5
13138,4,4
13139,0,1
13140,4,4
13142,5,4
13143,3,5
13144,7,6
13145,4,2
13146,4,4
13147,4,3
13148,4,4
13149,2,2
13150,6,3
13151,3,4
13152,5,4
13153,1,1
13154,1,1
13155,0,0
13156,2,1
13157,1,2
13158,0,1
13159,3,1
13160,1,1
13161,1,1
13162,0,1
13163,0,1
13165,1,0
13166,2,2
13167,2,1
13168,1,1
13169,21,23
13170,18,29
13171,21,20
13172,21,13
13173,8,13
13174,39,24
13175,18,8
13176,18,18
13177,16,17
13178,17,8
13179,27,14
13180,35,27
13181,29,25
13182,34,30
13183,42,29
13184,21,19
13185,33,37
13186,15,33
13187,23,27
13188,21,32
13189,26,34
13190,37,36
13191,29,18
13192,43,33
13193,41,46
13194,33,30
13195,27,39
13196,44,40
13197,48,29
13198,28,33
13199,27,28
13200,27,24
13201,43,38
13203,6,25
13204,26,13
13205,36,19
13206,49,42
13207,72,46
13208,61,40
13209,42,36
13210,37,34
13211,22,40
13212,37,54
13213,11,45
13214,1,20
13215,16,37
13216,39,45
13217,8,7
13218,15,8
13219,8,12
13220,19,15
13221,20,9
13222,6,6
13223,10,7
13224,0,8
13226,12,9
13227,1,10
13228,3,7
13229,10,6
13230,18,10
13231,10,20
13233,12,26
13236,12,33
13237,32,22
13239,38,33
13240,3,18
13241,48,40
13242,28,34
13243,19,31
13244,40,38
13245,48,33
13246,39,4
13247,26,35
13248,34,34
13249,115,129
13250,121,91
13251,48,88
13252,49,106
13253,63,89
13254,82,127
13255,120,94
13257,72,94
13258,80,123
13259,41,98
13260,72,142
13261,97,131
13263,120,136
13264,95,136
13265,10,21
13267,14,8
13268,24,16
13269,39,33
13270,13,22
13271,34,34
13272,19,20
13273,17,25
13274,39,32
13275,48,30
13277,24,46
13278,24,28
13279,53,43
13280,25,40
13281,279,166
13282,258,287
13283,218,259
13284,114,180
13285,224,217
13287,62,161
13288,245,141
13290,240,203
13291,191,201
13292,100,131
13293,341,329
13294,200,252
13295,269,227
13296,385,177
13297,2,2
13298,3,3
13299,2,2
13300,1,2
13301,2,2
13302,2,2
13303,2,2
13304,1,2
13305,3,3
13306,2,2
13307,1,2
13308,2,2
13309,2,2
13310,1,2
13311,2,2
13313,0,0
13314,0,0
13315,0,0
13316,1,1
13317,1,1
13318,0,0
13319,1,1
13320,1,1
13321,1,0
13322,1,1
13323,0,0
13324,1,1
13325,0,0
13326,1,1
13327,1,1
13328,1,1
13329,6,8
13330,4,4
13331,2,6
13332,4,8
13333,5,6
13334,3,4
13336,3,5
13337,8,8
13338,5,4
13339,7,7
13340,8,7
13341,5,4
13342,5,5
13343,4,6
13344,6,9
13345,16,0
13346,0,6
13347,11,7
13348,8,12
13349,0,13
13350,10,6
13352,16,5
13353,0,6
13354,0,9
13355,3,6
13356,18,24
13357,22,3
13358,18,15
13359,22,16
13360,5,10
13361,575,695
13362,9,436
13363,740,262
13364,864,861
13365,1023,610
13366,500,542
13367,585,465
13368,438,737
13369,737,650
13370,621,898
13371,690,891
13372,1000,963
13373,523,613
13374,330,741
13375,736,665
13376,811,1107
13377,0,0
13378,1,1
13379,1,1
13380,0,0
13381,1,1
13382,0,0
13383,0,0
13384,0,0
13385,1,1
13386,0,0
13388,1,1
13389,0,1
13390,1,1
13391,0,1
13392,1,1
13393,2,4
13394,4,2
13395,4,3
13396,5,3
13397,5,3
13398,4,3
13399,6,7
13400,1,1
13401,4,3
13402,1,2
13403,4,3
13405,1,2
13406,7,4
13408,4,3
13409,738,1099
13411,951,1084
13412,911,1066
13413,1006,851
13414,1180,1267
13415,994,911
13416,580,826
13417,945,806
13418,563,803
13419,788,1118
13420,1015,848
13421,1152,970
13422,557,939
13423,847,974
13424,853,1135
13425,42,47
13426,25,39
13427,53,5
13428,36,41
13430,69,34
13431,4,12
13432,54,60
13433,26,38
13434,50,44
13435,45,52
13436,37,50
13437,66,67
13438,52,39
13439,40,39
13440,78,31
13442,769,780
13443,400,392
13444,676,224
13446,835,1134
13447,732,843
13448,986,592
13449,687,387
13450,814,564
13452,518,864
13453,0,244
13454,791,611
13455,397,298
13456,0,676
13457,21,22
13458,4,14
13459,43,56
13460,44,32
13461,21,16
13462,45,43
13463,37,40
13464,38,46
13465,30,37
13466,0,16
13467,5,21
13468,33,46
13469,10,16
13470,46,33
13471,48,34
13472,40,33
13473,29,23
13474,15,13
13475,17,27
13476,6,10
13477,14,12
13478,18,30
13479,7,9
13480,40,38
13481,35,24
13482,55,33
13483,0,33
13484,1,30
13485,6,25
13486,48,22
13487,28,2
13488,52,29
13489,11,16
13490,15,10
13491,13,18
13492,6,9
13493,12,12
13494,21,17
13495,21,17
13496,10,10
13497,11,12
13498,7,8
13499,5,10
13500,10,7
13501,0,9
13502,12,9
13503,15,12
13504,8,10
13505,7,25
13506,37,25
13507,20,16
13508,12,19
13509,4,14
13510,20,16
13511,16,21
13512,30,27
13513,7,16
13514,21,20
13515,13,19
13516,27,18
13517,18,20
13518,18,26
13519,27,20
13520,29,28
13521,4,14
13522,14,10
13523,12,15
13524,3,10
13525,15,9
13526,13,7
13527,10,12
13528,7,7
13529,12,14
13530,10,15
13531,8,8
13532,14,11
13533,12,8
13534,18,17
13535,18,15
13536,12,10
13537,775,711
13538,345,578
13539,521,256
13540,568,651
13541,446,963
13542,640,533
13543,1141,882
13544,851,199
13545,738,946
13547,156,276
13548,757,500
13549,1132,1219
13550,1080,836
13551,1267,1129
13552,408,779
13553,25,31
13554,19,36
13555,28,32
13556,11,18
13557,35,37
13558,27,40
13559,0,22
13560,25,43
13561,30,37
13562,21,36
13563,31,38
13564,41,46
13565,18,25
13567,30,34
13568,57,47
13569,4,3
13571,2,3
13572,1,2
13573,2,2
13574,3,3
13575,3,3
13576,2,3
13577,2,2
13578,3,3
13579,2,2
13580,2,3
13581,1,2
13582,3,3
13583,3,2
13584,2,2
13585,24,33
13586,37,37
13587,61,38
13588,47,33
13589,20,41
13590,33,33
13591,21,25
13592,32,39
13593,46,33
13594,24,30
13595,41,47
13596,2,28
13597,59,35
13598,40,37
13599,39,36
13600,50,43
13601,22,18
13602,19,31
13603,5,22
13604,9,25
13605,22,15
13606,4,19
13607,12,18
13608,0,8
13609,21,22
13610,10,21
13611,26,35
13612,21,17
13613,27,24
13614,42,18
13615,33,25
13616,21,26
13617,1,2
13618,1,2
13619,1,1
13620,0,2
13621,0,2
13622,1,1
13623,2,1
13624,0,1
13625,2,2
13626,2,1
13627,1,2
13628,1,1
13629,1,2
13630,1,2
13631,1,1
13632,3,2
13633,206,646
13634,1038,1006
13635,20,664
13636,432,781
13637,788,1051
13638,1030,954
13639,1147,1063
13640,1078,860
13641,845,828
13642,1042,799
13643,810,750
13644,767,1088
13645,317,1327
13646,750,1146
13647,240,923
13648,879,534
13649,4,5
13650,0,3
13651,2,3
13652,4,3
13654,6,5
13655,3,2
13656,3,3
13657,3,4
13658,4,7
13659,6,3
13660,3,4
13661,4,5
13662,5,4
13663,4,3
13664,4,4
13665,7,9
13666,13,15
13667,15,18
13668,7,16
13669,11,7
13671,29,19
13672,6,17
13673,10,11
13674,11,7
13675,19,15
13676,1,5
13677,4,10
13678,0,15
13679,8,3
13680,26,14
13681,1,1
13682,1,1
13684,1,1
13685,1,1
13686,1,1
13687,1,0
13688,1,1
13689,1,1
13691,1,1
13692,0,1
13693,1,1
13694,1,1
13695,1,1
13696,1,1
13697,3,5
13698,0,3
13699,1,5
13700,3,5
13701,0,3
13702,4,7
13703,9,3
13706,5,10
13707,9,6
13708,4,5
13709,9,8
13710,10,6
13711,14,5
13712,4,4
13713,519,570
13714,348,448
13715,284,405
13716,670,696
13717,408,491
13718,423,588
13719,394,509
13720,492,424
13721,478,368
13722,369,271
13723,498,459
13724,335,345
13725,510,566
13726,187,338
13727,586,450
13728,606,624
13729,7,7
13730,7,6
13731,6,6
13733,4,6
13734,6,4
13735,5,4
13736,4,5
13737,4,4
13738,5,7
13739,5,9
13740,7,5
13741,2,4
13742,6,6
13743,8,8
13744,2,5
13745,3,5
13746,1,7
13748,8,3
13749,6,5
13750,5,5
13751,4,3
13752,2,6
13753,2,4
13754,8,12
13755,8,9
13756,3,4
13757,13,9
13758,11,8
13759,12,7
13760,5,10
13761,0,1
13762,0,1
13763,2,2
13764,0,0
13765,0,1
13766,2,2
13767,1,0
13768,0,1
13769,2,2
13770,3,0
13771,0,1
13772,1,1
13773,2,2
13774,2,2
13775,1,1
13776,2,2
13777,879,741
13779,1126,812
13780,683,868
13782,424,806
13783,1039,809
13784,557,642
13785,458,351
13786,678,796
13787,922,943
13788,862,918
13789,1072,1059
13790,640,957
13791,1229,1149
13792,902,1078
13793,12,8
13794,0,10
13795,20,5
13796,11,10
13797,8,4
13798,11,10
13799,5,7
13800,11,11
13801,20,15
13802,16,13
13803,16,15
13804,12,14
13805,5,6
13806,14,15
13807,16,13
13809,0,0
13810,0,1
13811,1,1
13812,0,0
13813,1,1
13814,0,0
13815,1,1
13816,1,0
13817,0,1
13818,1,1
13819,0,1
13820,2,1
13821,0,0
13822,1,1
13823,1,1
13824,0,1
13825,16,11
13826,14,23
13827,5,24
13828,5,21
13829,27,23
13830,41,38
13831,15,31
13832,13,18
13833,21,32
13834,15,12
13835,21,35
13836,16,21
13837,44,41
13838,15,29
13839,34,23
13840,30,39
13841,0,36
13842,24,37
13843,55,38
13845,57,55
13846,42,41
13847,99,57
13848,59,42
13849,35,41
13850,54,54
13851,27,43
13852,68,48
13853,0,37
13854,72,52
13855,37,65
13856,43,32
13857,17,22
13858,18,26
13859,17,22
13860,20,20
13861,13,18
13862,22,28
13863,10,27
13864,20,25
13865,20,20
13866,22,20
13867,22,26
13868,22,22
13869,12,22
13870,23,32
13871,33,27
13872,22,23
13873,9,31
13874,27,43
13875,47,37
13876,28,41
13877,23,24
13879,36,56
13880,28,30
13881,72,21
13882,32,34
13883,41,54
13884,12,40
13885,13,47
13886,41,15
13887,19,19
13888,54,53
13889,27,34
13890,22,11
13891,31,29
13892,24,28
13893,23,17
13895,22,21
13896,29,32
13897,34,28
13898,11,14
13899,42,45
13900,40,25
13901,1,19
13902,26,19
13903,33,30
13904,9,15
13905,7,13
13906,2,4
13907,2,4
13908,12,9
13909,4,8
13910,8,7
13911,0,9
13912,5,5
13913,4,1
13914,10,9
13915,8,4
13916,17,14
13917,19,10
13918,8,7
13919,13,9
13920,9,4
13921,8,6
13922,8,5
13923,6,2
13924,6,3
13925,5,5
13926,7,5
13927,3,6
13928,7,5
13929,4,4
13930,3,5
13931,6,7
13932,7,6
13933,2,3
13934,4,4
13935,6,5
13936,5,5
13937,34,54
13938,65,49
13939,18,61
13940,51,36
13941,52,53
13942,41,64
13943,24,47
13944,54,67
13945,37,59
13946,27,25
13947,54,49
13949,49,36
13950,30,46
13951,50,46
13952,52,71
13953,0,1
13954,2,2
13955,1,2
13956,1,2
13957,2,1
13958,2,2
13959,1,2
13960,3,2
13961,2,2
13962,3,2
13963,1,1
13964,2,2
13965,3,3
13966,1,1
13967,1,1
13968,2,2
13969,3,2
13970,2,2
13971,2,2
13972,3,2
13973,2,2
13974,2,2
13975,3,2
13976,3,3
13977,2,2
13978,1,2
13979,2,3
13980,3,3
13981,1,1
13982,2,3
13983,3,3
13984,2,3
13985,48,35
13986,28,24
13988,24,16
13989,5,15
13990,20,15
13991,8,24
13992,23,10
13993,17,18
13994,39,25
13995,34,24
13996,8,13
13997,19,22
13998,40,39
13999,23,15
14000,28,36
14001,2,4
14002,2,3
14003,4,4
14004,3,1
14005,2,1
14006,0,2
14007,3,4
14008,2,4
14009,4,4
14010,3,4
14011,2,3
14012,5,3
14013,3,1
14014,3,5
14015,4,4
14016,1,2
14018,229,935
14019,798,1041
14020,509,1025
14021,1037,1026
14022,673,874
14023,1251,1238
14024,920,813
14025,1359,1230
14026,723,834
14028,936,1015
14029,815,759
14030,766,778
14031,764,1103
14033,2,3
14034,3,4
14035,1,3
14036,4,3
14037,1,3
14038,2,4
14039,2,3
14040,2,3
14041,5,5
14042,2,3
14043,5,3
14044,3,3
14045,1,4
14046,7,3
14047,5,6
14048,4,5
14049,3,9
14050,1,6
14051,8,3
14052,6,15
14053,5,11
14054,7,12
14055,12,12
14056,20,17
14057,8,8
14058,14,13
14059,17,11
14060,15,11
14062,17,16
14063,7,15
14064,14,13
14065,30,19
14066,25,22
14067,32,29
14068,24,29
14069,26,29
14070,9,19
14071,36,34
14072,19,21
14073,29,20
14074,21,27
14075,36,26
14076,15,8
14077,30,38
14078,35,33
14079,30,22
14081,24,8
14082,23,25
14083,37,25
14084,20,29
14085,2,8
14086,23,30
14087,22,22
14088,17,19
14089,11,20
14090,15,26
14091,24,19
14092,18,24
14093,35,7
14094,23,34
14095,0,8
14096,24,16
14097,1,1
14098,1,1
14099,2,2
14100,1,1
14101,2,2
14102,1,1
14103,2,1
14104,2,2
14105,2,2
14106,2,2
14107,1,1
14108,1,2
14109,0,1
14110,1,0
14111,2,2
14112,1,1
14113,0,6
14114,9,14
14115,2,4
14116,10,8
14117,10,5
14118,10,8
14119,14,7
14120,4,9
14121,8,13
14122,8,10
14125,12,8
14126,3,9
14128,8,15
14129,699,450
14130,75,320
14132,475,466
14133,779,615
14134,531,670
14135,803,887
14136,959,677
14137,950,516
14138,926,511
14139,426,729
14140,456,761
14141,664,692
14142,343,615
14143,454,668
14144,480,557
14145,5,5
14146,3,4
14147,4,2
14148,1,0
14149,2,5
14150,5,5
14151,0,0
14152,3,5
14153,1,4
14155,6,5
14156,2,4
14157,4,4
14158,6,3
14159,3,3
14160,5,2
14161,22,21
14162,41,31
14163,25,24
14164,26,35
14165,22,19
14166,21,23
14167,20,24
14168,23,27
14169,13,15
14170,32,25
14171,18,25
14172,12,20
14173,20,26
14174,22,27
14175,16,22
14177,3,3
14178,1,3
14179,1,4
14180,3,3
14181,5,3
14182,5,4
14183,6,2
14184,3,4
14185,7,5
14186,4,6
14187,5,5
14188,6,4
14189,1,3
14190,4,3
14191,4,4
14192,4,2
14193,13,11
14194,8,12
14195,17,16
14196,8,13
14197,9,14
14198,11,10
14199,17,19
14200,7,13
14201,10,13
14202,14,14
14203,12,9
14204,10,13
14205,13,12
14206,17,14
14207,11,15
14208,10,15
14209,0,2
14210,0,12
14211,24,8
14212,10,8
14213,0,11
14214,5,12
14215,6,6
14216,1,1
14217,4,7
14218,14,24
14219,0,3
14220,3,12
14221,20,5
14222,5,7
14223,4,20
14224,13,10
14225,2,3
14226,4,5
14227,4,4
14228,4,4
14229,4,4
14230,4,3
14231,3,3
14232,3,3
14233,5,4
14234,0,4
14235,5,3
14236,6,4
14237,4,2
14238,5,5
14239,4,5
14240,3,3
14241,7,8
14242,5,8
14243,11,5
14244,8,2
14245,7,8
14246,2,5
14247,6,5
14248,5,5
14249,0,3
14251,0,3
14252,9,6
14253,4,3
14254,2,7
14255,9,7
14256,3,8
14257,2,2
14258,5,5
14259,2,4
14260,4,4
14262,3,5
14263,4,4
14264,7,4
14265,6,4
14266,2,2
14267,4,3
14268,3,3
14269,3,3
14270,3,3
14271,3,5
14272,3,3
14273,15,14
14274,19,16
14276,7,13
14277,16,14
14278,11,19
14279,15,14
14280,12,18
14281,10,10
14282,18,12
14283,22,14
14284,0,18
14285,15,16
14286,14,22
14287,13,20
14288,19,19
14289,14,23
14290,41,35
14291,45,50
14292,39,30
14293,24,29
14294,13,7
14295,32,31
14296,27,25
14297,26,42
14298,29,38
14299,24,32
14300,13,22
14301,40,46
14302,34,40
14303,12,21
14304,24,32
14305,448,243
14306,436,515
14307,293,456
14308,198,550
14310,383,562
14311,382,713
14312,752,795
14313,300,575
14314,720,634
14315,673,600
14316,267,365
14317,906,732
14318,628,420
14320,715,670
14321,1,2
14322,1,1
14323,3,3
14324,3,4
14325,2,2
14326,4,2
14327,2,3
14328,4,2
14329,4,3
14330,3,3
14331,3,2
14332,1,2
14333,2,2
14334,3,3
14335,3,2
14336,3,4
14337,2,1
14338,2,3
14339,5,3
14340,1,1
14341,4,3
14342,1,0
14343,2,1
14344,3,3
14345,2,2
14346,2,3
14347,4,3
14348,1,1
14349,2,1
14350,1,3
14351,2,3
14352,0,1
14353,3,3
14354,1,2
14355,2,3
14356,2,1
14357,0,2
14359,2,2
14360,2,1
14361,1,2
14362,2,3
14363,4,4
14364,1,1
14365,0,3
14366,3,4
14367,2,4
14368,0,2
14369,137,173
14370,312,275
14371,123,186
14372,272,38
14373,274,479
14374,260,480
14375,347,426
14376,432,232
14377,495,269
14378,343,292
14379,333,637
14380,199,67
14382,387,184
14384,683,505
14385,2,2
14386,1,2
14387,1,1
14392,1,2
14393,3,2
14394,1,1
14395,2,2
14396,1,2
14397,2,2
14399,1,2
14400,1,2
14401,7,7
14402,4,4
14403,5,8
14404,5,7
14405,5,7
14406,5,3
14407,7,6
14408,4,7
14409,6,5
14410,2,6
14411,7,4
14412,3,6
14413,4,5
14414,5,6
14415,6,4
14416,5,7
14417,40,9
14418,39,36
14419,37,34
14420,26,37
14421,10,27
14422,17,19
14423,32,32
14424,32,44
14425,16,30
14426,44,32
14427,32,33
14428,31,38
14429,37,32
14431,44,36
14432,46,35
14433,45,43
14434,79,74
14435,56,47
14436,54,62
14437,71,43
14438,32,51
14439,57,55
14441,76,62
14442,46,55
14443,63,79
14444,43,43
14445,65,51
14446,46,49
14447,86,55
14448,38,40
14449,18,29
14450,12,12
14451,24,24
14452,18,23
14453,11,12
14454,22,16
14455,39,27
14456,39,36
14457,21,25
14459,20,36
14460,15,25
14461,10,20
14462,9,30
14463,29,18
14464,29,16
14465,10,7
14466,4,7
14467,23,15
14468,17,16
14469,3,8
14470,17,14
14471,18,12
14472,14,13
14473,16,11
14474,0,1
14475,12,14
14476,15,14
14477,8,5
14478,22,20
14479,12,13
14480,5,10
14481,348,464
14483,34,44
14484,0,224
14485,270,49
14486,264,383
14487,188,251
14488,271,221
14489,241,17
14491,112,18
14492,387,275
14493,259,363
14494,30,123
14495,245,58
14496,463,377
14497,14,11
14498,22,23
14499,18,26
14500,32,40
14501,29,18
14502,44,37
14503,32,30
14504,8,30
14505,5,12
14506,14,20
14508,28,18
14509,19,20
14510,31,33
14511,15,49
14512,28,35
14513,1,1
14514,1,0
14515,1,1
14516,0,1
14517,0,0
14518,1,1
14519,1,1
14520,0,1
14521,1,1
14522,1,1
14523,1,1
14524,1,1
14525,0,1
14526,1,1
14527,1,1
14528,0,1
14529,9,8
14530,3,3
14531,2,4
14532,5,4
14533,5,7
14534,4,3
14535,3,5
14536,4,6
14537,5,7
14538,7,7
14539,4,7
14540,6,4
14541,5,4
14542,3,5
14543,7,6
14544,6,7
14545,705,509
14546,265,594
14547,863,476
14548,583,680
14549,665,577
14551,834,1219
14552,769,1099
14553,226,491
14554,279,153
14555,0,891
14556,616,1108
14557,320,736
14558,1415,1136
14559,1035,1033
14560,794,838
14561,17,10
14562,19,11
14563,12,10
14564,14,13
14565,28,20
14566,27,16
14567,21,7
14568,21,14
14569,18,27
14570,13,22
14571,23,21
14572,15,17
14573,22,18
14574,28,25
14575,33,18
14576,15,9
14577,4,11
14578,0,3
14579,12,16
14580,13,14
14581,5,10
14582,5,11
14583,5,8
14584,14,15
14585,6,8
14586,15,9
14587,18,20
14588,22,9
14590,12,18
14591,13,8
14593,419,356
14594,297,311
14595,487,406
14596,261,495
14598,364,517
14599,560,472
14600,439,354
14601,256,477
14602,427,403
14603,439,457
14604,253,317
14605,436,430
14606,357,365
14607,621,469
14608,240,249
14609,31,18
14610,52,39
14611,26,43
14612,15,0
14613,5,18
14614,52,28
14615,24,33
14616,41,32
14617,16,29
14618,42,28
14619,49,21
14620,44,39
14621,24,46
14622,28,29
14623,63,48
14624,29,40
14625,2,1
14626,1,1
14627,2,2
14628,2,1
14629,0,1
14630,3,2
14631,2,0
14632,1,1
14633,2,1
14635,3,3
14636,2,1
14637,2,2
14638,1,1
14639,1,2
14640,3,2
14641,0,0
14642,0,0
14643,1,1
14644,0,0
14645,0,0
14646,0,1
14647,0,0
14648,0,0
14649,0,0
14650,0,0
14652,0,0
14653,0,0
14654,1,1
14655,1,1
14656,0,1
14657,9,8
14658,5,8
14659,5,5
14660,8,7
14661,8,8
14662,6,7
14663,15,11
14664,4,7
14665,6,8
14666,3,1
14667,8,11
14668,1,2
14669,12,10
14670,10,7
14671,3,5
14673,13,8
14674,3,7
14675,9,11
14676,5,14
14677,16,9
14680,27,13
14681,24,14
14682,21,23
14683,16,17
14685,15,17
14686,12,12
14687,18,20
14688,21,16
14689,23,29
14690,24,24
14691,10,25
14693,16,19
14695,10,18
14696,11,20
14697,24,27
14698,10,19
14699,8,12
14700,14,18
14701,28,31
14702,23,24
14703,29,34
14704,25,19
14705,1,1
14706,1,1
14708,1,1
14709,0,0
14710,1,1
14711,1,1
14712,1,1
14713,1,1
14714,1,1
14715,1,1
14716,0,1
14718,0,1
14719,1,1
14721,6,6
14722,15,23
14723,16,21
14724,12,9
14725,8,9
14726,15,16
14727,15,16
14728,8,13
14729,7,6
14730,22,14
14731,6,14
14732,16,10
14733,12,22
14734,12,14
14735,7,13
14736,10,17
14737,52,59
14738,55,48
14739,39,54
14740,48,61
14741,67,47
14742,77,35
14743,69,71
14745,70,68
14746,45,43
14747,8,69
14748,51,52
14749,102,52
14750,63,62
14751,42,33
14752,60,65
14753,55,28
14754,1,17
14755,12,50
14756,58,43
14757,30,36
14758,21,27
14759,18,12
14760,17,18
14761,51,59
14762,66,38
14763,26,34
14764,26,55
14765,23,53
14766,49,46
14767,54,11
14768,4,35
14769,3,2
14770,2,2
14771,1,1
14772,2,2
14773,2,1
14774,1,2
14775,1,2
14776,3,2
14777,3,2
14778,4,2
14779,2,2
14782,2,2
14783,2,2
14784,2,3
14785,2,3
14786,3,4
