response_id,ai_projects_active,ai_training_hours,time_saved_per_week,task_automation_rate
20886,2,22.13,2.04,2.64
20887,2,4.22,1.21,12.02
20888,0,0.0,2.66,5.35
20889,3,32.89,6.38,17.78
20890,2,32.57,4.81,18.54
20891,6,16.25,7.48,24.18
20892,7,20.28,5.65,15.56
20893,7,10.27,2.01,15.34
20894,6,27.87,6.95,27.16
20895,8,30.78,11.48,26.52
20896,2,22.87,1.6,9.14
20897,9,33.23,3.8,17.54
20898,1,5.02,5.36,1.85
20899,9,29.11,7.16,22.26
20900,3,14.93,1.06,1.64
20901,2,32.8,5.66,31.86
20902,7,21.82,0.08,1.54
20903,8,10.1,6.37,17.6
20904,9,51.44,7.43,17.75
20905,4,35.42,0.0,15.64
20906,7,30.01,6.33,17.99
20907,5,31.96,0.84,2.01
20908,2,15.1,1.64,15.02
20909,6,10.03,5.66,21.96
20910,2,17.03,4.47,13.95
20911,10,49.39,6.17,30.7
20912,0,27.75,7.16,14.52
20913,5,23.15,7.63,20.65
20914,2,6.59,3.25,3.99
20915,2,12.09,2.31,0.0
20916,2,15.64,8.08,28.77
20917,4,18.8,2.12,0.0
20918,0,0.0,0.33,2.92
20919,0,7.37,2.31,11.34
20920,0,18.8,9.6,28.91
20921,4,12.87,4.59,6.56
20922,2,34.07,4.44,14.51
20925,0,6.5,10.06,38.65
20926,1,21.83,7.55,22.55
20927,2,18.42,3.95,12.63
20928,4,25.74,6.0,27.78
20929,4,37.74,9.12,30.37
20930,9,32.4,5.0,13.82
20931,3,23.99,5.22,21.93
20932,7,38.96,5.61,11.67
20934,9,53.58,7.59,23.52
20935,4,25.06,4.98,10.2
20936,4,15.99,8.33,33.15
20937,6,40.01,7.26,21.5
20938,6,42.65,5.55,20.42
20939,5,40.46,5.56,22.48
20940,8,35.47,6.67,18.6
20941,6,44.07,11.15,29.99
20942,7,14.18,3.01,10.08
20943,8,20.0,5.59,15.56
20944,3,27.87,8.45,23.37
20945,10,20.15,6.27,16.46
20946,7,25.77,7.53,17.23
20948,11,43.66,10.31,42.3
20949,9,36.38,8.99,31.87
20950,8,31.27,7.06,17.83
20951,8,39.54,7.32,25.41
20953,14,46.61,11.46,31.16
20955,6,29.02,6.32,16.96
20956,7,37.43,4.8,25.99
20957,5,26.62,3.33,22.92
20958,10,25.37,7.66,28.75
20959,15,52.29,12.63,40.07
20960,9,28.34,8.47,25.02
20961,4,29.35,6.63,11.81
20962,2,48.17,8.76,29.2
20963,7,34.1,2.63,4.75
20964,6,19.97,9.09,18.12
20965,5,21.51,1.41,0.0
20966,9,36.85,7.24,22.05
20967,6,24.75,6.53,28.98
20968,7,35.35,9.75,19.75
20970,1,4.39,3.8,6.74
20971,10,27.2,5.36,15.05
20972,6,47.34,7.83,12.01
20973,4,27.61,9.06,31.98
20974,9,10.52,2.19,7.09
20975,10,13.98,5.48,18.49
20976,2,27.27,6.69,11.38
20977,4,23.85,6.21,24.5
20978,3,32.64,6.84,18.91
20979,10,46.78,9.91,19.37
20980,3,40.58,8.37,35.54
20981,9,38.07,9.28,22.64
20982,5,44.08,12.23,40.22
20984,8,37.68,12.17,35.31
20985,7,33.29,7.57,30.93
20986,2,34.09,1.61,5.11
20987,10,29.35,8.34,27.37
20988,13,47.53,8.64,29.74
20989,7,15.02,3.59,12.97
20990,7,44.45,7.01,33.55
20991,8,32.8,7.97,25.95
20993,1,9.19,3.29,2.96
20994,2,7.76,3.41,4.43
20995,0,31.14,1.54,1.41
20996,4,22.35,6.46,18.41
20997,2,0.0,6.87,15.0
20998,4,0.0,5.49,18.82
20999,5,0.0,5.92,15.49
21000,9,23.51,4.22,7.46
21001,1,14.01,4.01,9.04
21002,6,27.29,3.93,15.6
21003,3,20.92,9.26,22.01
21004,5,27.95,5.56,6.78
21005,9,36.86,7.32,31.99
21006,1,10.7,1.38,6.74
21007,8,15.64,4.34,30.97
21008,6,15.35,0.07,7.0
21009,8,53.57,8.05,34.08
21010,11,36.26,9.97,31.83
21011,6,19.93,4.91,16.29
21012,0,4.69,4.03,14.51
21013,8,5.39,1.85,5.32
21014,6,36.01,5.48,20.08
21015,10,24.98,3.04,12.16
21016,6,35.72,7.22,23.67
21017,7,53.7,5.63,23.6
21018,9,24.23,7.05,27.57
21019,9,34.24,6.22,25.81
21020,12,17.42,5.61,15.34
21021,7,17.91,1.46,8.3
21022,8,36.79,10.16,32.47
21023,5,39.96,8.13,25.66
21024,7,11.53,5.28,12.5
21025,2,0.0,1.97,6.87
21026,6,11.91,11.19,29.98
21027,0,23.1,3.6,18.05
21028,4,25.76,4.94,13.98
21029,8,23.74,6.8,22.25
21031,2,2.8,7.27,27.5
21032,8,19.06,1.66,14.29
21033,2,20.51,1.64,12.66
21034,5,28.4,6.58,12.56
21035,7,16.54,2.04,12.65
21036,4,32.98,3.46,10.5
21037,4,24.18,7.03,21.3
21038,1,13.91,3.24,13.47
21039,0,1.29,3.15,19.39
21040,3,16.32,5.32,8.35
21041,3,0.0,4.39,1.95
21042,5,0.0,2.81,4.05
21044,0,23.94,2.09,11.6
21045,2,9.36,2.15,1.38
21046,6,20.02,5.76,11.67
21047,3,21.34,0.6,3.2
21048,3,12.0,1.44,5.28
21049,7,1.19,3.87,19.57
21050,2,12.95,3.85,8.12
21051,5,11.93,0.78,7.72
21052,0,8.06,2.0,5.32
21053,2,11.57,3.8,10.48
21054,0,15.02,0.0,4.74
21055,3,15.05,1.62,4.22
21056,5,19.21,0.0,8.47
21057,6,38.98,7.25,31.18
21058,7,23.56,3.99,25.66
21060,12,42.64,11.54,37.54
21061,8,35.9,0.29,8.52
21062,6,59.55,8.1,35.27
21063,3,52.2,6.98,31.77
21064,7,24.75,6.79,21.85
21065,5,42.75,3.53,14.14
21066,6,28.46,6.78,28.52
21067,0,28.07,8.06,25.95
21069,7,41.12,8.65,30.58
21070,1,26.64,3.34,19.38
21071,9,16.99,6.53,21.97
21072,8,18.86,7.46,20.48
21073,2,29.17,7.25,27.39
21074,3,7.69,6.68,17.53
21075,5,23.93,7.01,19.54
21076,1,27.22,5.03,24.32
21077,5,33.4,7.93,25.29
21078,0,32.53,5.78,12.36
21079,4,32.71,8.88,34.37
21080,2,13.15,4.93,8.27
21081,1,33.73,6.58,24.29
21082,5,12.01,2.67,15.4
21083,4,15.98,6.93,21.57
21084,4,20.9,7.4,27.29
21085,6,28.8,5.01,18.98
21086,0,22.01,6.91,17.52
21087,3,29.79,8.51,31.66
21088,8,27.94,6.97,26.7
21089,5,10.44,6.67,18.86
21090,3,29.57,4.31,24.38
21091,9,12.2,6.93,15.79
21092,5,6.56,3.48,14.36
21093,5,27.51,7.14,25.02
21094,10,29.44,10.93,34.76
21095,5,13.75,3.9,15.13
21096,8,44.91,9.64,27.2
21097,4,42.84,4.82,14.49
21098,8,20.01,8.67,27.23
21099,4,13.19,7.35,25.11
21100,9,37.2,6.7,27.88
21101,13,32.15,8.65,26.0
21102,7,55.05,7.89,32.09
21103,8,32.27,6.34,19.11
21104,7,34.49,9.42,22.6
21105,8,36.65,4.99,19.89
21106,5,18.04,7.07,23.02
21107,8,28.92,6.98,20.32
21108,8,25.9,8.11,26.3
21109,10,37.83,7.78,25.1
21110,6,36.77,6.56,34.52
21111,15,55.43,5.83,24.95
21112,5,19.64,5.03,20.21
21113,12,37.46,1.24,6.75
21114,13,56.48,15.15,59.63
21115,13,35.96,8.58,24.09
21116,9,29.68,6.48,13.02
21117,11,22.37,9.32,28.14
21118,9,28.83,9.34,21.72
21119,8,14.27,4.63,13.38
21120,8,33.85,7.01,20.98
21121,11,26.5,10.83,32.81
21122,7,43.34,4.29,23.25
21123,11,33.77,11.13,32.63
21124,15,46.81,10.38,39.5
21125,6,24.92,7.06,25.56
21126,7,24.55,6.14,25.68
21127,13,27.94,10.32,29.93
21128,10,45.6,10.36,27.75
21129,12,62.25,12.1,48.09
21130,8,56.06,11.0,39.62
21131,5,26.88,8.42,16.76
21132,12,55.77,8.71,19.81
21133,8,29.96,9.89,32.14
21134,5,46.97,1.66,12.12
21135,15,35.84,8.09,35.11
21136,12,52.42,10.33,28.81
21137,1,25.71,2.11,8.56
21138,3,26.06,7.53,29.39
21139,3,7.17,5.03,8.97
21140,1,15.52,5.97,18.68
21141,5,34.46,3.85,9.11
21142,4,9.86,7.2,19.58
21143,2,24.85,2.82,10.08
21144,4,0.64,0.0,8.22
21145,6,49.36,7.67,19.05
21146,1,23.5,2.66,9.62
21147,8,18.24,1.73,6.58
21148,2,22.96,5.48,18.85
21149,3,10.57,8.77,28.48
21150,5,28.48,6.5,23.94
21151,5,9.4,10.08,25.36
21152,11,32.96,7.22,32.49
21153,0,5.94,0.0,0.0
21154,0,16.14,1.32,1.79
21155,2,29.96,2.61,10.11
21156,2,19.7,4.1,0.0
21157,8,24.93,4.0,6.92
21158,0,1.97,0.0,9.28
21159,2,0.0,4.66,9.19
21160,6,22.6,6.76,21.62
21161,0,15.17,2.69,0.65
21162,1,9.56,2.35,7.17
21163,3,6.69,2.63,2.5
21164,0,21.91,3.23,10.73
21165,3,0.0,2.51,3.06
21166,6,20.57,4.52,12.57
21167,3,3.35,3.1,0.0
21168,0,7.79,0.23,2.0
21169,13,52.61,9.93,19.03
21170,12,50.35,5.25,25.02
21171,13,37.18,9.83,26.7
21172,13,27.32,7.64,25.85
21174,16,46.11,8.6,30.19
21175,6,41.5,7.43,24.88
21176,10,50.17,8.75,27.78
21177,15,37.45,2.71,3.08
21178,13,42.22,3.7,20.2
21179,17,43.46,7.72,28.44
21180,5,42.19,7.15,18.56
21181,1,22.69,1.75,2.33
21182,7,43.27,11.55,35.9
21184,13,71.23,8.41,32.23
21185,8,27.25,7.99,25.32
21186,0,9.91,4.77,13.12
21187,5,28.5,6.65,12.1
21188,0,0.0,3.08,2.96
21189,5,17.13,0.0,0.0
21190,1,3.33,0.91,0.0
21191,8,23.01,6.91,12.84
21192,7,9.78,6.23,19.72
21193,2,7.44,6.8,25.71
21194,4,5.2,1.65,0.0
21195,0,14.8,2.04,0.0
21196,3,20.07,0.88,2.33
21197,6,16.46,4.15,13.25
21198,6,23.42,10.48,21.98
21199,4,18.96,0.0,8.28
21200,4,3.33,2.01,3.82
21201,3,31.46,0.99,12.0
21202,10,27.14,6.89,23.51
21203,3,19.4,6.46,22.44
21204,0,32.07,6.15,12.81
21205,1,3.05,4.51,13.1
21206,6,39.46,9.35,25.17
21207,6,29.62,7.21,24.18
21208,7,33.8,9.72,30.2
21209,6,47.46,4.62,17.49
21211,7,27.19,8.64,28.3
21212,6,28.87,5.6,20.82
21213,11,45.25,10.41,26.07
21215,8,21.76,4.96,14.75
21216,4,22.85,5.37,28.87
21217,7,17.69,7.49,26.04
21218,8,30.64,8.61,25.33
21219,13,33.96,5.48,21.89
21220,6,28.28,6.98,26.3
21221,7,43.76,6.22,21.38
21222,11,40.06,11.15,27.3
21223,4,41.26,8.77,23.24
21225,12,36.58,9.82,34.05
21226,8,53.11,9.43,25.77
21227,13,49.4,3.44,20.13
21228,12,54.48,9.3,33.1
21229,10,45.81,4.28,15.58
21230,10,43.33,5.56,26.45
21231,8,43.64,9.02,30.32
21232,8,31.6,5.72,27.93
21233,4,8.14,0.23,0.0
21234,4,17.45,5.28,17.76
21235,10,42.76,7.3,22.66
21236,8,31.38,6.66,19.4
21237,14,35.34,5.91,22.44
21238,8,41.04,9.19,31.52
21239,2,30.93,4.2,15.7
21240,10,27.82,4.96,13.27
21241,10,38.88,5.88,24.75
21242,4,25.75,4.47,20.62
21243,4,15.93,1.2,9.25
21244,5,41.32,8.25,25.52
21245,8,46.55,7.72,26.44
21246,9,25.24,6.69,22.3
21247,6,18.01,7.17,14.74
21248,7,28.76,6.43,29.82
21249,7,22.05,1.92,8.49
21250,4,14.96,5.3,13.18
21251,4,18.19,2.12,2.96
21252,9,39.49,6.17,22.93
21253,7,20.11,6.55,15.41
21255,12,33.93,4.65,18.19
21256,6,25.58,5.53,16.62
21257,7,35.73,6.9,29.48
21258,2,36.39,6.52,29.96
21259,8,21.08,4.58,9.82
21260,8,39.97,5.4,10.92
21261,1,37.47,9.62,25.37
21262,10,22.82,6.86,16.35
21263,4,11.09,7.13,22.56
21264,9,32.77,7.27,11.88
21265,4,0.0,6.87,16.88
21266,0,18.95,0.0,1.37
21267,0,28.23,7.76,21.02
21268,5,30.28,6.96,23.31
21269,3,20.48,3.7,8.62
21270,11,24.52,8.11,27.16
21271,7,44.62,4.72,15.25
21272,7,14.34,6.28,22.59
21273,12,18.18,4.15,18.39
21274,2,36.74,7.12,28.08
21276,6,35.67,5.93,16.98
21277,2,21.42,2.76,17.7
21278,5,34.89,9.76,34.13
21279,9,19.36,7.41,8.43
21280,8,23.79,9.38,29.81
21281,11,20.64,7.17,32.84
21283,11,27.46,3.3,12.66
21284,8,40.16,10.42,34.62
21285,8,27.01,5.7,12.65
21286,1,40.43,4.38,16.4
21287,6,21.84,5.96,25.15
21288,0,30.24,0.63,9.32
21289,4,27.94,5.29,8.59
21290,7,2.74,3.51,9.52
21291,9,27.33,5.27,14.66
21292,8,35.78,9.72,17.19
21293,11,49.41,5.38,21.12
21294,7,32.68,12.99,30.14
21295,1,26.38,4.33,14.18
21296,6,29.15,6.56,30.15
21297,1,13.94,1.82,7.44
21298,1,21.17,4.16,13.81
21299,9,26.8,8.71,25.6
21300,7,11.59,5.16,24.12
21301,0,22.67,2.96,17.98
21303,12,34.49,9.73,33.25
21304,2,49.17,10.12,24.29
21305,2,27.97,5.04,9.46
21306,8,14.44,7.92,22.46
21307,5,17.52,4.37,16.47
21308,0,25.82,2.23,2.96
21309,7,28.9,3.33,18.63
21310,9,15.52,6.28,16.81
21311,3,37.03,8.41,23.21
21312,6,54.69,9.72,26.84
21314,8,18.99,9.88,33.75
21315,6,30.89,3.68,11.16
21316,5,30.15,4.55,14.92
21318,7,38.15,6.89,15.64
21319,8,39.56,8.77,32.37
21320,5,12.18,5.51,8.78
21321,4,37.98,4.35,18.03
21322,9,28.07,3.33,14.78
21325,9,4.55,3.97,24.14
21326,8,45.27,6.95,27.02
21327,11,31.88,8.57,22.52
21328,11,34.66,7.67,27.28
21329,10,34.01,6.94,26.56
21331,7,32.39,11.41,33.85
21332,10,31.58,6.74,29.05
21333,4,46.04,11.41,37.84
21334,6,21.19,10.38,30.31
21335,7,37.66,6.56,27.36
21336,2,32.58,7.22,21.54
21337,7,16.31,4.94,11.01
21338,5,33.6,7.84,33.04
21339,6,28.16,10.19,25.05
21340,3,25.0,5.65,22.22
21341,10,46.11,10.7,31.63
21343,5,24.04,10.72,37.03
21344,3,21.26,7.54,29.58
21345,1,40.99,0.0,2.78
21346,2,14.52,2.74,6.02
21347,3,18.16,1.79,5.06
21348,6,8.84,4.05,11.37
21349,11,42.48,4.35,14.13
21350,0,16.09,7.77,24.12
21351,0,24.64,1.45,12.54
21352,5,26.01,6.56,18.59
21354,8,10.73,3.27,0.0
21355,7,40.8,8.71,20.11
21356,2,29.67,4.91,18.74
21357,6,32.27,7.75,23.43
21359,9,39.58,5.59,26.47
21360,0,36.39,7.8,13.56
21362,8,28.59,5.82,8.91
21363,6,30.83,0.48,7.51
21364,0,35.43,11.47,37.3
21365,8,17.59,4.8,14.95
21366,12,11.62,3.84,15.39
21367,5,37.23,7.59,22.94
21368,13,37.8,10.77,29.85
21369,4,16.61,5.16,19.12
21370,5,50.73,7.52,28.08
21371,12,43.07,11.64,31.79
21372,5,35.56,11.32,38.34
21373,6,38.5,5.21,17.54
21374,4,32.95,8.8,29.37
21375,12,45.76,6.43,33.32
21376,13,26.03,7.36,26.64
21377,7,5.4,5.5,14.45
21378,6,29.08,10.25,25.73
21379,4,31.76,7.98,30.61
21380,4,19.75,6.9,16.51
21381,7,17.16,3.63,7.01
21383,7,16.17,2.08,8.07
21384,7,30.98,6.58,26.43
21385,5,20.06,2.06,10.91
21386,8,20.23,2.08,8.29
21387,4,33.33,4.7,14.65
21388,3,18.71,7.6,17.84
21389,10,15.42,5.92,15.6
21390,5,12.19,2.87,15.81
21392,13,24.07,7.82,11.9
21393,5,17.04,3.59,19.76
21394,9,31.22,8.4,14.47
21395,1,20.93,2.53,0.0
21397,7,10.7,3.73,3.9
21398,2,14.06,3.49,1.65
21400,4,35.67,5.7,18.81
21401,7,43.12,5.62,18.81
21402,1,25.78,2.32,6.44
21403,6,22.54,1.11,8.18
21404,9,28.73,3.55,0.0
21405,2,21.34,2.38,9.95
21406,4,23.6,3.54,17.01
21407,0,0.0,5.33,0.0
21408,7,24.12,5.39,13.72
21409,7,29.93,5.99,18.39
21410,4,16.74,5.21,12.52
21411,3,22.05,7.21,20.31
21412,2,29.01,2.14,23.08
21413,0,0.37,0.1,7.0
21414,1,14.74,7.52,23.3
21415,9,10.14,3.44,7.26
21416,8,13.56,7.31,25.3
21417,4,21.22,1.42,7.29
21418,4,26.17,2.83,7.54
21419,8,11.21,0.58,6.37
21420,6,17.53,5.29,12.82
21421,8,6.8,8.32,13.14
21422,5,27.06,9.24,18.9
21423,5,38.83,5.65,24.81
21424,2,15.11,6.29,8.15
21425,4,10.02,0.0,7.02
21426,7,21.58,6.45,18.03
21427,9,24.53,7.86,15.73
21428,4,31.77,6.97,33.52
21429,7,16.42,3.89,11.93
21430,10,17.67,8.3,20.44
21431,4,22.42,5.23,11.57
21432,7,32.22,10.55,32.0
21433,7,15.76,9.26,15.96
21434,7,27.98,4.96,11.72
21435,3,23.01,3.55,6.84
21436,6,20.46,6.17,16.63
21437,9,38.87,15.28,52.05
21438,8,28.38,9.2,28.07
21440,5,29.48,6.9,24.06
21441,8,42.32,11.13,31.89
21442,4,25.59,6.05,18.6
21443,4,19.29,4.32,13.3
21444,2,11.48,0.83,2.96
21445,7,24.27,4.01,18.47
21446,4,20.89,7.12,25.97
21447,3,31.82,5.44,19.88
21449,4,7.03,5.21,17.1
21450,8,21.19,6.19,17.23
21451,3,24.41,6.67,16.06
21452,6,28.45,5.57,25.71
21453,7,17.06,4.16,9.43
21454,4,25.36,7.55,10.4
21455,3,34.17,3.0,11.72
21456,7,41.36,7.48,31.22
21457,5,36.58,5.51,19.62
21458,4,24.0,5.04,25.73
21459,3,27.99,4.4,15.38
21460,9,40.89,5.69,24.62
21461,6,33.79,3.25,16.86
21462,4,32.55,7.52,26.05
21463,8,26.8,8.8,28.89
21464,7,39.27,7.73,27.43
21465,2,12.86,1.37,14.59
21466,7,30.94,5.08,15.68
21467,10,34.1,12.15,32.36
21468,9,22.11,2.97,7.24
21469,8,28.46,5.39,16.8
21470,10,9.85,10.09,27.28
21471,4,13.74,6.55,18.28
21472,4,27.98,1.08,13.97
21473,4,26.59,5.71,26.02
21474,5,27.14,8.47,15.39
21475,8,24.94,6.92,22.97
21476,2,19.86,2.72,15.98
21477,6,23.57,4.89,15.01
21478,7,18.34,3.53,20.37
21479,6,34.83,5.42,17.92
21480,8,23.19,4.37,22.24
21481,5,27.33,7.44,25.85
21482,3,24.66,2.26,1.91
21483,9,27.73,7.83,21.73
21484,8,17.03,4.85,22.9
21485,7,10.46,8.74,24.76
21486,7,27.26,10.72,19.64
21487,3,57.65,3.69,23.56
21488,7,21.87,6.56,16.89
21489,12,35.28,7.52,29.71
21490,2,19.14,9.57,26.58
21491,3,10.53,4.97,0.0
21492,4,13.04,5.19,15.34
21493,5,10.51,7.9,20.15
21494,2,24.53,8.77,29.6
21495,0,12.76,5.2,9.34
21496,5,36.55,7.39,32.98
21497,7,25.2,3.89,17.5
21498,11,33.01,5.42,12.85
21500,8,26.05,3.75,12.35
21501,3,18.25,3.81,8.09
21502,9,35.71,8.59,30.31
21503,4,25.35,8.08,23.67
21504,11,37.23,7.45,27.44
21505,0,8.98,1.44,0.0
21506,5,6.3,6.18,16.74
21507,3,8.77,0.53,0.0
21508,6,15.89,0.29,0.0
21509,2,13.48,2.65,12.01
21510,3,0.0,0.38,0.0
21511,2,0.0,2.51,2.44
21512,0,0.0,4.7,0.34
21513,0,35.27,5.72,8.22
21514,0,15.37,2.91,6.1
21515,6,34.41,6.51,29.26
21516,0,20.17,3.68,13.82
21517,1,0.57,4.49,9.09
21518,0,12.59,4.23,7.27
21519,0,29.26,8.27,18.92
21520,9,26.24,6.02,12.1
21521,2,0.0,7.15,12.74
21522,2,37.02,0.05,7.35
21523,1,21.24,3.3,14.62
21524,0,15.16,2.35,6.01
21525,3,2.99,1.7,8.11
21526,6,24.36,5.69,11.89
21527,9,53.27,3.18,15.5
21528,5,20.61,2.48,12.69
21529,0,12.27,2.14,14.22
21530,9,32.07,4.58,12.57
21531,8,40.45,8.25,24.44
21532,9,28.27,5.96,14.92
21533,3,20.59,4.82,9.35
21534,4,21.36,5.5,19.91
21535,9,15.18,5.56,19.53
21536,3,30.28,4.96,26.77
21537,10,16.0,6.47,10.6
21538,7,35.58,1.98,12.92
21539,13,30.92,5.93,18.83
21540,8,14.82,7.82,20.79
21541,11,30.81,6.8,21.84
21542,0,21.4,1.79,12.03
21543,4,26.89,6.0,12.55
21544,6,48.69,10.38,27.89
21545,8,43.98,9.78,39.62
21546,9,23.13,6.52,24.29
21547,11,53.34,7.78,31.16
21548,7,24.92,4.63,21.28
21549,8,26.07,5.19,19.8
21550,9,24.64,10.72,19.5
21551,7,31.87,8.04,26.41
21552,8,28.62,11.66,31.1
21553,9,31.9,10.07,30.2
21554,5,33.46,6.72,25.12
21555,13,38.38,7.55,29.23
21556,9,55.62,11.36,32.95
21557,13,46.06,9.43,29.24
21558,11,50.2,10.15,30.0
21559,14,60.21,11.39,40.5
21560,14,44.49,13.67,43.07
21561,14,65.83,7.21,29.33
21562,11,46.09,11.32,51.8
21563,11,52.21,6.85,24.69
21565,8,48.28,7.57,27.99
21566,7,38.59,7.96,34.76
21567,7,47.87,6.99,23.48
21568,10,44.81,9.98,26.58
21569,5,5.55,6.04,18.39
21570,6,18.08,5.15,16.25
21571,6,30.2,7.89,18.74
21572,9,31.73,5.05,28.27
21573,12,32.94,8.6,33.55
21574,5,32.97,5.18,14.97
21575,1,23.43,2.79,16.44
21576,4,16.05,4.44,15.29
21579,6,38.46,8.68,35.63
21580,8,20.73,8.25,31.2
21581,6,33.54,6.13,24.56
21582,7,27.69,6.07,14.89
21583,5,29.46,8.47,30.17
21584,6,46.62,10.06,43.5
21586,6,16.75,3.81,22.71
21587,7,18.01,10.85,20.12
21588,1,5.76,4.58,13.63
21589,6,12.36,4.72,23.96
21590,5,23.83,7.63,20.9
21591,9,25.39,9.05,22.35
21592,9,51.28,8.29,34.17
21593,10,11.05,4.6,12.9
21594,13,42.56,3.77,18.02
21595,5,22.17,3.64,9.01
21596,11,20.0,10.04,30.19
21597,13,28.73,9.33,19.46
21598,7,26.15,2.67,12.49
21599,9,41.39,8.64,15.42
21600,2,26.15,7.97,24.43
21601,5,7.88,0.0,5.67
21602,2,21.59,3.5,10.62
21604,4,10.45,4.89,7.37
21607,5,11.66,4.21,19.48
21608,0,15.06,3.69,7.32
21609,4,26.47,0.51,0.0
21610,5,0.0,1.89,5.66
21611,0,12.64,1.48,8.4
21612,4,1.36,6.61,16.5
21613,2,20.01,3.53,18.15
21614,9,25.35,5.74,13.29
21615,5,0.0,0.36,10.45
21616,1,0.0,0.0,0.0
21617,9,51.71,4.93,29.54
21618,8,35.98,6.16,16.93
21619,8,53.23,6.05,17.01
21620,11,50.43,8.87,37.44
21621,10,37.5,11.02,35.33
21623,8,44.57,10.12,30.73
21624,8,51.09,8.53,31.32
21625,5,0.0,0.0,0.21
21626,12,48.26,10.42,39.43
21627,11,48.19,7.63,15.49
21628,9,28.74,7.62,21.12
21629,13,50.59,12.01,31.25
21630,6,28.49,7.91,21.49
21632,11,35.23,11.81,29.1
21633,8,50.26,2.78,22.17
21634,9,47.27,10.63,19.31
21635,8,44.22,13.02,43.05
21636,5,32.97,3.88,15.37
21638,8,44.1,15.23,36.04
21640,13,23.79,9.99,40.18
21641,10,37.12,4.59,15.72
21642,9,45.94,9.96,24.25
21643,2,52.84,14.32,26.94
21644,10,39.19,4.06,12.17
21646,8,34.62,1.26,15.83
21647,10,32.24,9.88,30.88
21648,5,35.42,5.44,25.54
21649,6,21.77,0.0,7.41
21650,3,29.7,2.48,5.29
21652,13,38.95,9.05,33.58
21653,8,35.52,10.21,16.21
21654,4,5.96,2.35,4.9
21655,9,30.69,4.22,15.03
21656,1,31.73,4.3,14.03
21657,8,25.59,6.25,22.52
21658,3,23.5,4.39,15.55
21659,4,22.79,5.75,22.13
21660,4,44.49,7.0,27.05
21661,8,37.8,8.01,11.6
21662,7,24.98,8.16,28.31
21663,4,24.82,5.88,19.05
21664,9,36.93,4.92,20.69
21665,11,30.83,6.45,28.78
21666,8,44.0,4.98,12.23
21667,8,34.86,4.69,18.48
21668,12,32.15,11.22,29.37
21669,7,33.45,8.7,23.88
21670,9,20.84,6.91,26.84
21671,4,25.21,5.74,14.07
21672,11,38.8,6.79,23.45
21675,5,26.8,9.82,27.66
21676,4,34.34,8.72,21.17
21677,7,31.83,10.08,31.73
21679,7,27.42,5.19,20.72
21680,10,26.04,7.27,13.33
21681,5,9.21,3.67,15.46
21682,2,0.0,3.4,2.11
21683,0,7.17,3.46,14.56
21684,4,49.77,8.95,12.66
21685,0,10.26,2.19,0.0
21686,0,15.91,2.04,2.43
21688,6,18.72,5.96,8.34
21689,0,0.0,3.83,12.45
21691,0,17.73,0.0,3.09
21692,7,23.13,5.85,13.62
21693,6,19.17,1.36,3.66
21694,2,19.22,5.47,8.63
21695,1,21.46,2.87,10.32
21696,9,22.97,0.9,1.72
21697,11,28.7,7.87,23.76
21698,10,36.97,4.56,22.8
21699,8,36.61,4.91,10.17
21700,8,14.47,4.73,23.71
21701,13,57.99,14.61,33.65
21702,14,53.73,8.51,21.63
21703,12,39.71,9.33,30.8
21704,9,39.39,5.23,10.15
21705,5,40.74,7.07,24.74
21706,10,44.28,7.51,22.17
21707,5,20.33,5.42,16.58
21708,9,40.64,10.28,27.38
21709,5,40.9,9.82,34.63
21710,11,28.52,9.42,27.81
21711,11,35.51,10.39,28.85
21713,9,22.92,5.18,11.05
21714,5,45.03,10.58,33.16
21715,1,22.92,6.03,13.74
21716,6,21.32,7.53,18.77
21717,8,28.5,11.82,32.85
21718,5,24.89,5.3,21.4
21719,7,11.15,4.05,9.22
21720,9,40.47,2.78,14.16
21721,9,17.47,4.82,17.02
21722,12,36.45,6.55,23.31
21723,7,33.94,5.85,28.69
21724,8,52.36,11.5,20.14
21725,5,43.77,9.46,26.62
21726,2,25.69,7.65,22.13
21727,8,39.22,10.09,28.6
21729,1,21.51,3.43,10.16
21730,6,13.16,5.82,19.37
21731,6,10.94,5.53,15.51
21732,5,24.17,0.17,16.01
21734,6,5.64,4.24,14.07
21735,5,12.05,7.21,26.13
21736,9,29.87,5.58,18.11
21737,4,6.67,5.35,17.49
21738,4,20.76,1.18,9.2
21739,7,26.11,7.09,19.89
21740,5,23.91,5.72,19.28
21741,10,31.65,6.84,12.98
21742,1,3.93,4.12,6.25
21743,6,27.11,8.01,31.42
21744,12,27.11,7.89,28.07
21745,0,28.3,1.52,8.55
21746,1,15.19,0.89,0.0
21747,4,8.81,4.3,9.4
21748,4,20.55,3.88,7.76
21749,1,0.0,1.79,0.0
21750,5,9.46,1.94,0.0
21751,0,0.0,1.22,4.86
21753,3,12.86,4.45,4.81
21754,2,11.13,0.0,0.0
21755,1,0.0,0.56,0.0
21756,7,20.94,5.29,15.5
21757,4,29.55,5.95,15.21
21758,2,22.15,1.47,17.14
21759,3,10.96,5.12,14.54
21760,0,0.0,3.97,10.69
21761,4,39.81,8.52,17.01
21762,8,36.7,3.73,16.1
21763,8,23.18,3.78,12.57
21764,11,17.07,2.86,5.4
21765,7,20.27,2.37,17.73
21766,6,20.96,6.7,17.98
