response_id,ai_budget_percentage,ai_investment_per_employee
14657,12.2,301257.83
14658,5.5,135889.67
14659,9.01,222536.54
14660,11.59,286162.92
14661,7.32,180700.57
14662,7.82,192991.82
14663,13.19,325742.62
14664,9.15,226064.74
14665,10.58,261324.76
14666,1.99,49136.42
14667,13.13,324233.77
14668,6.72,166043.25
14669,10.81,266837.55
14670,7.1,175332.6
14671,7.27,179496.26
14673,7.29,113831.12
14674,10.33,161330.37
14675,8.93,139451.03
14676,8.92,139292.49
14677,10.04,156703.7
14680,7.75,120909.94
14681,13.41,209285.73
14682,14.38,224537.55
14683,7.13,111368.78
14685,11.93,186269.63
14686,14.46,225724.15
14687,9.75,152178.98
14688,11.63,181615.19
14689,9.66,103215.93
14690,11.66,124556.73
14691,9.28,99146.51
14693,6.96,74322.06
14695,10.61,113335.27
14696,6.98,74512.26
14697,15.96,170508.49
14698,9.22,98460.77
14699,12.49,133408.38
14700,8.5,90766.04
14701,11.16,119169.13
14702,9.25,98763.93
14703,14.23,151961.76
14704,9.7,103635.59
14705,10.22,42623.17
14706,10.51,43825.29
14708,10.54,43949.39
14709,9.33,38928.64
14710,18.11,75548.11
14711,11.57,48273.39
14712,14.62,60987.86
14713,14.07,58673.51
14714,13.82,57647.56
14715,13.7,57132.19
14716,10.98,45795.79
14718,14.69,61289.46
14719,11.08,46219.5
14721,6.47,17546.21
14722,11.29,30622.32
14723,12.36,33525.95
14724,9.44,25591.95
14725,5.88,15943.92
14726,10.83,29374.43
14727,6.47,17553.65
14728,11.45,31036.45
14729,8.1,21973.4
14730,9.57,25962.2
14731,8.26,22400.8
14732,11.08,30032.17
14733,16.3,44183.7
14734,6.97,18903.5
14735,9.08,24633.35
14736,11.58,31402.78
14737,13.03,61208.1
14738,12.63,59318.99
14739,14.83,69644.34
14740,14.26,66960.44
14741,10.97,51545.59
14742,10.61,49826.2
14743,13.21,62024.38
14745,13.15,61773.18
14746,9.13,42900.76
14747,15.59,73217.78
14748,9.45,44379.93
14749,14.47,67977.67
14750,13.01,61117.57
14751,9.8,46016.57
14752,14.1,66231.01
14753,7.23,28232.23
14754,6.39,24955.16
14755,8.37,32710.58
14756,9.1,35539.82
14757,8.53,33311.12
14758,10.29,40177.25
14759,4.8,18731.51
14760,6.83,26675.7
14761,8.89,34730.41
14762,7.67,29957.23
14763,4.76,18601.02
14764,7.83,30577.04
14765,10.8,42190.79
14766,6.7,26158.05
14767,11.81,46136.95
14768,3.42,13345.76
14769,12.76,10298.97
14770,8.49,6847.61
14771,8.45,6819.28
14772,11.78,9503.47
14773,6.84,5522.55
14774,9.5,7665.58
14775,9.23,7446.9
14776,7.29,5880.69
14777,12.56,10133.09
14778,5.14,4151.3
14779,8.76,7067.6
14782,5.64,4553.15
14783,7.37,5946.29
14784,9.26,7472.21
14785,4.87,15285.04
14786,6.17,19346.16
14787,7.64,23964.7
14788,8.21,25762.84
14789,10.62,33302.58
14790,12.04,37755.56
14791,10.38,32547.04
14792,13.78,43226.33
14793,9.61,30156.89
14794,8.35,26179.93
14795,8.55,26826.36
14796,10.33,32394.1
14797,12.06,37829.25
14798,6.64,20811.5
14799,6.68,20945.53
14801,5.9,6186.88
14802,5.19,5439.37
14803,6.65,6978.08
14804,6.55,6868.28
14805,6.68,7009.39
14806,7.38,7734.23
14807,8.42,8832.17
14808,6.83,7157.91
14809,0.59,621.28
14810,2.96,3101.58
14811,2.41,2522.8
14812,4.64,4868.22
14813,10.05,10541.53
14814,9.19,9634.59
14815,9.87,10346.53
14816,5.74,6015.08
14817,8.36,39132.92
14818,6.57,30758.83
14819,7.28,34077.06
14820,10.76,50384.01
14821,11.91,55766.58
14822,11.91,55787.07
14823,8.84,41398.62
14824,6.42,30085.16
14825,10.7,50128.91
14826,13.04,61088.95
14827,10.91,51080.96
14828,10.16,47590.17
14829,10.39,48634.73
14830,12.31,57664.48
14831,12.43,58222.12
14832,10.87,50881.64
14833,3.98,19041.67
14834,7.29,34918.45
14835,12.61,60404.27
14836,5.24,25075.85
14837,9.46,45289.24
14838,5.81,27844.19
14839,3.8,18204.44
14840,7.51,35972.19
14841,3.09,14821.52
14842,1.27,6103.6
14843,7.9,37817.06
14844,9.03,43268.21
14845,4.35,20854.09
14846,14.18,67933.05
14847,6.82,32687.92
14848,11.09,53094.66
14849,8.83,49692.87
14851,16.64,93691.07
14852,11.92,67084.63
14853,8.69,48917.96
14854,9.47,53284.81
14855,9.06,50998.72
14857,11.05,62218.65
14858,9.86,55478.23
14859,7.18,40441.8
14861,11.94,67239.76
14862,10.88,61229.19
14863,10.76,60560.23
14864,7.68,43204.95
14865,9.08,77618.75
14866,7.42,63478.33
14867,12.33,105478.05
14868,8.26,70617.1
14869,8.4,71839.83
14870,13.03,111457.51
14871,15.08,128954.38
14872,11.61,99274.82
14873,6.76,57826.33
14874,13.08,111896.78
14875,8.78,75077.59
14876,9.49,81134.3
14877,7.3,62398.89
14878,11.6,99245.32
14879,16.41,140356.3
14880,6.24,53361.74
14881,2.38,14476.6
14882,5.87,35727.03
14883,3.69,22444.94
14884,0.13,806.72
14885,7.86,47812.31
14886,2.62,15917.45
14887,1.63,9896.01
14888,6.27,38174.96
14889,6.29,38267.92
14890,6.92,42120.77
14891,4.71,28661.77
14892,0.61,3729.52
14893,4.06,24711.09
14894,9.48,57704.38
14895,5.96,36240.95
14896,5.29,32211.84
14897,6.66,2755.66
14898,9.53,3942.69
14899,5.57,2303.27
14900,4.8,1986.23
14901,8.34,3449.46
14903,5.88,2431.12
14904,9.1,3765.49
14905,4.19,1733.29
14906,6.31,2609.87
14907,3.67,1518.97
14908,9.22,3815.17
14910,4.92,2033.25
14911,8.31,3435.67
14912,7.64,3158.97
14913,9.11,7839.6
14914,11.12,9563.43
14915,9.95,8559.89
14917,11.09,9535.41
14918,13.61,11707.57
14919,13.86,11921.43
14920,11.2,9630.01
14921,14.52,12493.57
14922,11.66,10033.34
14923,15.35,13204.56
14924,15.4,13250.97
14927,16.64,14312.07
14928,6.21,5339.95
14929,13.6,248858.01
14930,8.72,159605.24
14931,3.94,72156.23
14932,9.59,175554.44
14933,10.89,199199.25
14934,9.91,181307.07
14935,12.85,235109.08
14936,7.32,134028.68
14937,13.13,240253.96
14938,7.86,143886.83
14939,10.44,191056.88
14940,16.79,307242.97
14941,5.06,92655.42
14942,12.72,232755.47
14943,11.21,205217.42
14944,11.44,209314.26
14945,10.36,70286.58
14946,11.11,75314.55
14947,15.15,102716.18
14948,10.5,71223.26
14949,14.88,100920.32
14950,12.45,84404.17
14951,13.14,89080.25
14952,11.5,77998.3
14953,10.99,74546.47
14954,12.96,87879.43
14955,10.35,70173.33
14957,6.44,43694.24
14958,8.68,58840.03
14959,15.94,108108.26
14960,17.34,117604.11
14961,8.81,12693.73
14962,4.72,6792.57
14963,10.57,15224.62
14965,9.8,14114.65
14966,10.21,14698.9
14967,8.3,11948.89
14968,10.87,15661.52
14969,15.51,22337.9
14970,11.64,16762.35
14971,15.79,22739.45
14972,9.87,14215.81
14973,7.56,10894.34
14974,7.84,11290.08
14975,11.32,16304.48
14976,0.2,283.76
14977,5.9,199196.72
14978,9.16,309173.13
14979,5.73,193306.94
14980,5.21,175730.66
14981,6.27,211566.89
14982,4.23,142862.35
14983,5.8,195753.35
14984,5.41,182415.23
14985,5.28,178274.24
14986,8.49,286319.46
14987,5.56,187424.36
14988,5.77,194619.75
14989,7.84,264638.4
14990,8.27,278873.52
14991,2.79,93961.21
14992,11.64,392644.09
14993,11.01,43773.27
14994,17.55,69770.64
14995,17.21,68427.5
14997,8.56,34027.52
14998,17.62,70068.73
14999,14.82,58940.73
15000,16.39,65160.08
15001,13.14,52263.27
15002,14.76,58706.87
15003,10.6,42151.21
15004,15.25,60638.6
15005,14.88,59158.06
15006,15.1,60059.04
15007,14.12,56155.03
15008,10.9,43338.83
15009,7.83,46500.34
15010,10.8,64168.4
15011,4.82,28653.14
15012,3.84,22835.54
15013,1.72,10206.99
15014,10.69,63533.28
15015,6.62,39348.47
15016,8.58,50998.07
15017,8.89,52802.21
15018,3.67,21810.02
15019,9.34,55509.96
15020,9.58,56938.77
15021,11.51,68411.51
15022,5.12,30429.97
15023,7.39,43906.06
15024,4.68,27795.8
15025,7.84,72147.88
15026,8.96,82465.34
15027,11.82,108858.39
15028,6.16,56726.26
15029,2.23,20507.11
15031,10.21,94046.75
15032,6.02,55419.22
15033,8.38,77185.35
15034,4.39,40433.95
15035,5.43,49970.21
15036,4.67,43024.54
15037,9.28,85418.84
15039,9.19,84614.15
15040,10.05,92564.75
15041,10.09,41200.7
15042,5.29,21606.88
15043,4.44,18134.71
15044,13.45,54889.69
15045,5.3,21624.76
15046,4.94,20150.07
15047,7.07,28858.42
15048,1.27,5203.83
15050,11.36,46355.45
15051,4.15,16950.01
15052,10.1,41226.68
15054,5.78,23583.69
15055,9.96,40663.58
15056,4.13,16875.89
15057,3.43,7578.07
15058,14.22,31381.76
15059,7.13,15744.2
15060,8.07,17808.12
15061,11.28,24889.49
15062,9.86,21768.64
15063,6.01,13264.68
15064,11.76,25960.62
15065,11.89,26245.46
15066,8.96,19775.59
15067,6.24,13770.62
15068,10.01,22091.67
15069,9.81,21654.78
15070,10.06,22200.3
15071,7.77,17151.02
15072,11.45,25268.39
15073,4.11,17117.32
15074,0.89,3723.42
15075,6.95,28939.22
15076,7.6,31645.29
15077,2.56,10639.7
15078,5.62,23414.29
15079,6.61,27528.02
15080,3.08,12817.17
15081,6.66,27749.45
15082,4.25,17711.64
15083,3.06,12737.84
15084,11.01,45844.14
15085,4.41,18346.94
15086,2.56,10644.28
15087,8.5,35403.84
15088,4.65,19349.66
15090,8.58,46804.28
15091,4.96,27072.83
15092,12.46,67956.09
15093,8.89,48474.17
15094,7.12,38825.68
15095,8.56,46705.15
15096,9.09,49579.98
15097,4.81,26252.28
15098,9.03,49243.38
15099,11.31,61675.94
15100,13.19,71904.17
15101,9.52,51924.4
15102,9.69,52825.49
15103,12.38,67524.38
15104,10.84,59102.75
15105,4.56,29010.39
15106,8.23,52369.72
15107,6.21,39491.75
15108,10.7,68065.04
15109,1.57,9992.76
15110,8.39,53411.27
15111,7.82,49729.84
15113,6.68,42528.7
15114,7.89,50202.72
15115,12.86,81813.95
15116,8.56,54487.22
15118,14.19,90263.72
15119,9.56,60820.94
15120,8.32,52940.51
15121,15.51,35239.39
15122,5.55,12606.81
15123,7.07,16062.71
15125,6.57,14938.31
15126,6.45,14653.92
15127,7.11,16159.5
15128,9.88,22443.67
15129,4.17,9480.47
15130,14.6,33180.73
15131,3.97,9033.24
15132,8.11,18432.57
15133,9.77,22205.27
15134,9.52,21641.93
15135,13.49,30670.37
15136,3.07,6986.32
15137,9.69,19176.5
15138,1.16,2295.67
15139,5.78,11436.31
15140,6.43,12727.04
15141,7.6,15051.84
15142,4.1,8122.16
15143,8.89,17594.79
15144,8.02,15871.23
15145,9.86,19509.34
15146,6.25,12375.33
15147,9.18,18180.62
15148,6.51,12878.66
15149,8.89,17606.36
15150,5.74,11366.74
15151,6.55,12958.6
15153,10.43,89838.62
15154,9.3,80137.08
15155,5.14,44257.07
15156,15.32,131920.28
15157,14.39,123964.75
15158,9.13,78644.82
15159,7.32,63007.49
15160,11.68,100607.27
15161,13.5,116312.24
15162,10.35,89107.81
15163,9.79,84325.17
15164,5.54,47736.25
15165,19.7,169660.45
15166,9.25,79682.56
15167,9.28,79958.96
15169,3.76,3651.34
15170,9.44,9174.5
15171,12.31,11956.99
15172,10.33,10032.3
15173,6.22,6047.56
15174,9.69,9419.06
15175,12.31,11958.11
15176,8.09,7859.3
15177,12.48,12129.89
15178,7.21,7004.36
15179,6.3,6116.55
15180,10.19,9902.67
15181,9.33,9066.0
15182,2.03,1971.54
15183,12.74,12373.67
15184,10.5,10200.07
15185,12.89,63149.89
15187,13.11,64250.89
15189,5.0,24476.42
15190,13.02,63795.24
15191,13.71,67184.21
15192,9.42,46148.63
15193,18.15,88911.1
15195,16.94,83028.04
15196,15.75,77160.26
15197,8.0,39214.42
15198,12.32,60357.26
15200,13.16,64489.52
15201,11.66,22899.16
15202,9.38,18427.89
15203,12.95,25436.17
15204,6.29,12362.86
15205,9.66,18971.52
15206,6.7,13161.55
15207,7.1,13940.63
15208,9.29,18247.63
15209,7.26,14255.3
15210,12.02,23608.68
15212,13.9,27309.57
15213,8.24,16192.04
15214,4.48,8798.16
15215,8.85,17393.37
15216,7.59,14907.72
15218,3.66,7275.32
15219,9.97,19850.08
15220,7.37,14667.83
15221,2.06,4099.27
15222,7.38,14695.68
15223,6.55,13038.94
15224,4.65,9254.55
15225,1.64,3270.98
15226,12.43,24736.27
15227,4.12,8205.67
15228,14.1,28068.77
15229,7.65,15226.07
15230,13.65,27177.22
15231,12.04,23959.58
15232,7.02,13966.25
15233,0.0,0.0
15234,4.48,24135.81
15235,3.79,20417.94
15236,4.61,24837.11
15237,5.41,29167.31
15238,4.32,23275.57
15239,4.29,23116.91
15240,10.79,58127.31
15241,7.76,41803.35
15242,6.17,33243.81
15243,5.9,31763.42
15244,5.73,30843.92
15245,8.18,44091.56
15246,5.71,30767.68
15247,1.37,7393.46
15248,11.07,59639.9
15250,7.64,52224.27
15251,3.8,25991.61
15252,10.21,69772.24
15253,4.55,31115.45
15254,3.56,24330.11
15256,9.36,63964.89
15257,3.99,27242.26
15258,8.07,55138.45
15259,4.53,30985.06
15260,9.55,65299.23
15261,10.84,74069.87
15263,4.83,33008.83
15264,12.51,85526.98
15265,11.86,144710.28
15266,14.75,180002.39
15267,7.66,93464.49
15268,13.41,163701.47
15269,10.49,127998.15
15270,17.41,212520.81
15271,7.63,93077.31
15272,16.16,197273.09
15273,9.69,118235.75
15274,14.08,171850.26
15275,6.37,77779.43
15276,7.65,93368.15
15277,13.78,168195.71
15278,12.1,147731.85
15279,14.9,181854.08
15280,10.63,129776.49
15281,10.63,57366.68
15282,12.56,67816.29
15284,11.33,61163.21
15285,7.42,40057.95
15286,10.2,55033.65
15287,5.15,27813.98
15288,12.01,64817.44
15289,5.43,29322.04
15290,11.19,60401.05
15291,9.76,52656.48
15292,10.01,54014.72
15293,13.99,75501.21
15294,8.04,43410.95
15295,7.2,38850.31
15296,8.42,45458.48
15297,5.71,96958.96
15298,7.92,134444.72
15299,7.25,123109.75
15300,7.32,124337.99
15301,5.86,99452.55
15302,8.06,136836.83
15303,9.06,153951.57
15304,11.09,188377.89
15305,5.93,100764.48
15306,6.59,111865.15
15307,7.72,131094.61
15308,6.33,107423.57
15309,10.22,173532.57
15310,9.08,154234.88
15311,7.75,131588.47
15312,7.25,123097.79
15313,0.94,1128.68
15314,8.04,9689.21
15315,7.66,9233.06
15316,0.5,606.17
15317,6.01,7239.09
15318,5.54,6677.48
15319,2.25,2705.04
15320,6.22,7494.34
15321,2.59,3125.4
15322,1.04,1250.12
15323,5.03,6055.16
15324,1.6,1931.21
15325,4.38,5280.79
15326,10.8,13018.52
15327,2.16,2601.95
15328,4.38,5274.78
15329,7.76,52005.36
15330,9.69,64976.86
15331,4.48,30008.02
15332,9.36,62765.85
15333,5.15,34525.19
15334,2.82,18878.31
15335,10.63,71281.52
15336,9.25,62057.62
15337,7.42,49764.39
15338,8.15,54632.64
15339,5.51,36952.72
15341,6.29,42169.72
15342,16.03,107482.81
15343,9.01,60434.32
15344,10.18,68253.73
15345,4.17,37824.49
15346,3.18,28823.77
15347,2.39,21674.23
15348,6.45,58409.74
15349,8.13,73626.43
15350,9.0,81532.29
15351,9.45,85604.67
15352,10.44,94570.23
15353,9.89,89635.92
15354,10.99,99564.91
15355,5.29,47974.02
15356,12.01,108792.36
15357,13.9,125983.69
15358,8.73,79134.64
15359,2.88,26050.78
15360,9.62,87136.48
15361,8.61,57070.79
15362,12.66,83926.9
15363,10.26,68031.56
15364,8.68,57530.63
15365,6.27,41593.52
15366,11.44,75854.57
15368,15.13,100318.41
15369,8.09,53623.42
15370,7.18,47599.36
15371,12.59,83476.7
15372,15.06,99863.23
15374,8.92,59137.85
15375,8.19,54267.95
15376,9.29,61583.25
15377,11.8,11919.89
15378,13.63,13770.7
15379,10.83,10937.49
15380,13.22,13359.24
15381,11.22,11338.19
15382,13.34,13472.96
15383,9.87,9968.4
15384,10.74,10854.27
15385,12.03,12155.15
15388,14.65,14805.48
15389,11.27,11381.05
15390,11.29,11409.26
15391,12.35,12479.49
15392,9.6,9698.7
15393,7.83,163096.0
15394,9.73,202735.75
15395,0.41,8462.2
15396,12.44,259151.49
15397,7.63,159026.72
15398,13.03,271580.4
15399,12.63,263139.39
15400,8.78,182983.7
15401,9.74,202893.15
15403,10.17,211937.8
15404,7.2,149955.6
15405,7.68,160141.62
15406,8.92,185880.17
15407,9.63,200647.66
15408,12.06,251356.24
15409,4.69,3287.47
15410,8.04,5641.33
15411,6.09,4274.1
15412,9.19,6448.24
15413,9.34,6553.85
15414,6.02,4221.14
15415,10.4,7300.74
15416,3.19,2240.18
15417,10.62,7453.89
15419,7.08,4971.28
15420,9.46,6635.25
15421,11.85,8314.24
15422,12.41,8709.38
15423,4.97,3487.57
15424,8.49,5959.92
15425,3.33,31812.56
15426,5.65,53962.29
15427,4.14,39529.21
15428,6.69,63932.08
15429,5.75,54926.11
15430,4.48,42780.16
15431,1.55,14805.61
15432,5.21,49766.68
15433,3.67,35070.44
15434,7.06,67435.07
15436,3.57,34135.27
15437,7.18,68558.3
15438,3.27,31244.63
15439,6.27,59944.66
15440,0.0,0.0
15441,10.58,115629.15
15442,12.33,134761.97
15443,14.87,162422.4
15444,13.82,150997.46
15445,8.81,96235.52
15446,11.2,122396.09
15447,9.0,98282.17
15448,12.63,138024.03
15449,17.68,193150.98
15451,7.98,87182.18
15452,5.89,64393.1
15453,10.4,113632.64
15454,12.85,140352.35
15455,5.52,60275.97
15456,15.09,164906.28
15457,15.59,36978.08
15458,11.94,28307.23
15459,15.27,36204.79
15460,10.89,25832.84
15461,14.71,34885.7
15462,10.25,24305.84
15463,19.28,45712.91
15464,16.99,40284.25
15465,16.81,39867.12
15466,14.04,33300.08
15467,12.11,28710.42
15468,12.52,29693.79
15469,11.37,26962.12
15470,16.38,38844.46
15471,12.72,30159.23
15472,10.69,25359.39
15473,3.5,12060.41
15474,3.56,12256.22
15475,0.0,0.0
15476,5.32,18294.05
15477,6.45,22203.34
15478,4.66,16038.94
15479,12.02,41354.36
15481,0.54,1869.44
15482,5.06,17409.91
15483,0.11,378.25
15484,6.46,22213.08
15485,7.41,25507.06
15487,10.6,36481.47
15489,6.26,49898.38
15490,12.42,99086.18
15491,7.02,55996.64
15492,4.99,39772.33
15493,8.82,70348.17
15494,4.78,38167.38
15495,3.17,25317.14
15496,10.86,86631.69
15497,5.47,43659.12
15498,2.02,16151.38
15499,9.83,78405.48
15500,7.2,57434.49
15501,3.87,30889.3
15502,3.84,30649.42
15503,9.42,75164.76
15504,6.57,52422.0
15506,15.66,27842.92
15507,14.39,25578.35
15508,13.2,23465.76
15509,17.2,30579.59
15510,14.02,24916.72
15511,13.9,24710.22
15512,16.51,29342.85
15513,15.85,28180.96
15514,13.66,24279.45
15515,9.88,17562.82
15516,16.47,29272.42
15517,10.3,18317.35
15518,15.26,27128.3
15519,13.7,24358.27
15520,11.16,19844.69
15521,6.56,31464.57
15522,8.77,42069.15
15526,10.11,48497.28
15527,11.9,57090.04
15528,12.6,60472.02
15529,14.84,71217.24
15530,16.51,79225.23
15531,10.12,48541.39
15532,8.35,40056.46
15533,11.36,54506.76
15534,9.16,43936.72
15536,9.81,47051.69
15537,2.38,21688.24
15538,4.24,38700.84
15539,8.14,74236.39
15540,3.45,31515.33
15542,6.87,62692.63
15543,7.28,66446.81
15544,3.14,28665.04
15545,7.62,69498.94
15546,2.78,25365.08
15547,3.2,29227.16
15548,5.87,53502.77
15549,1.14,10402.87
15550,2.15,19622.28
15551,7.52,68554.31
15552,2.52,22975.36
15553,13.89,11176.18
15554,11.79,9487.61
15555,14.84,11943.24
15556,9.26,7451.67
15557,18.71,15054.62
15558,14.57,11723.75
15559,20.2,16251.24
15560,15.74,12662.74
15561,17.81,14332.89
15562,14.72,11846.2
15563,18.66,15013.82
15565,16.59,13347.09
15566,14.94,12023.2
15567,12.85,10336.47
15568,7.12,5728.45
15569,6.13,23131.16
15570,5.97,22501.9
15571,7.49,28251.66
15572,7.89,29741.95
15573,8.33,31417.71
15574,7.8,29438.8
15575,1.67,6281.23
15576,10.21,38501.4
15577,8.32,31378.64
15579,12.17,45917.53
15580,6.99,26349.74
15581,7.72,29100.08
15582,9.37,35353.16
15583,12.05,45431.32
15584,8.65,32619.95
15585,7.46,32074.6
15586,3.26,14025.41
15587,4.16,17869.09
15588,8.55,36740.66
15590,8.37,35974.09
15591,3.31,14235.35
15592,9.41,40436.04
15593,5.81,24958.76
15594,4.55,19553.95
15595,5.88,25272.04
15596,7.42,31902.6
15597,9.86,42397.4
15598,9.6,41268.6
15599,5.19,22320.67
15600,7.49,32184.39
15601,6.08,13935.1
15602,6.78,15539.08
15603,7.01,16059.18
15604,2.39,5476.91
15605,4.97,11390.68
15607,6.35,14555.83
15608,8.15,18673.74
15609,10.24,23471.91
15610,5.54,12696.75
15611,8.03,18411.2
15612,5.74,13150.54
15613,11.17,25592.18
15614,10.25,23487.88
15615,10.57,24217.56
15616,8.51,19509.54
15617,8.46,95203.48
15618,8.03,90324.12
15619,8.15,91737.44
15620,7.26,81673.79
15621,3.05,34264.12
15622,6.69,75211.36
15623,10.28,115647.34
15624,11.21,126112.37
15625,9.09,102269.45
15626,8.15,91640.31
15627,7.66,86164.28
15628,12.13,136425.99
15629,7.6,85473.77
15630,12.03,135347.57
15631,9.6,107967.22
15632,9.05,101869.01
15633,7.81,36404.38
15634,4.48,20875.31
15635,4.85,22609.66
15636,1.43,6681.22
15637,9.85,45940.99
15638,4.23,19709.28
15639,6.65,31025.57
15640,10.68,49799.51
15641,4.37,20356.67
15643,4.68,21796.68
15644,12.79,59617.03
15645,8.76,40835.05
15646,5.69,26539.73
15647,3.08,14367.92
15648,9.32,43469.54
15649,10.17,14636.45
15650,9.44,13583.7
15651,9.17,13190.61
15652,12.63,18184.08
15653,8.18,11772.76
15654,10.84,15606.11
15655,9.18,13215.57
15656,14.11,20306.15
15657,11.71,16858.25
15658,16.39,23583.92
15659,11.31,16277.81
15660,11.47,16507.4
15661,12.69,18258.9
15662,10.37,14920.18
15663,11.33,16312.92
15664,9.2,13233.41
15665,7.49,16030.76
15666,5.96,12749.34
15667,7.13,15266.74
15668,11.22,24018.98
15669,4.7,10058.32
15670,5.94,12707.07
15671,5.53,11837.03
15672,7.4,15827.49
15673,7.24,15496.92
15674,7.63,16329.74
15675,1.72,3673.6
15676,9.2,19694.9
15677,6.25,13369.36
15678,5.85,12520.48
15679,1.32,2831.98
15680,11.83,25320.04
15681,11.66,120623.94
15682,11.66,120664.24
15683,9.36,96835.35
15684,10.6,109695.26
15685,11.5,118969.36
15686,10.27,106202.02
15687,8.43,87183.96
15688,11.66,120608.39
15689,8.22,85008.14
15692,9.28,96050.2
15693,10.37,107266.91
15694,10.7,110656.04
15695,11.3,116925.93
15696,9.42,97475.96
15697,9.94,64756.81
15698,5.97,38909.18
15699,2.59,16848.89
15700,4.62,30125.68
15701,7.81,50893.54
15702,10.97,71488.9
15703,2.14,13921.62
15704,5.48,35694.58
15705,4.76,31012.39
15706,4.4,28661.35
15707,0.0,0.0
15708,1.07,6974.16
15710,5.67,36964.59
15711,3.23,21040.45
15712,7.97,51922.6
15713,8.99,18895.48
15714,12.07,25379.05
15715,15.96,33539.11
15716,12.17,25580.52
15717,9.25,19442.29
15718,10.45,21958.03
15719,10.1,21225.33
15720,5.83,12252.0
15721,7.41,15584.79
15722,16.12,33879.91
15723,17.41,36586.24
15724,11.96,25137.8
15725,14.36,30181.47
15726,9.12,19161.49
15727,14.32,30089.44
15728,14.76,31033.16
15729,14.17,32815.59
15730,11.96,27701.43
15731,14.59,33781.43
15732,9.93,22986.33
15737,14.81,34287.55
15738,9.69,22439.0
15739,13.06,30249.9
15740,15.37,35594.36
15741,19.18,44418.8
15742,14.84,34372.86
15743,11.9,27552.77
15744,12.46,28861.24
15745,10.5,22779.1
15746,8.6,18662.21
15747,11.02,23896.57
15748,8.14,17647.29
15749,10.05,21810.02
15750,9.73,21100.35
15751,14.12,30631.86
15752,5.83,12652.26
15753,11.89,25799.49
15754,10.15,22027.67
15755,12.24,26557.23
15756,7.59,16465.8
15757,16.41,35587.65
15758,10.11,21926.8
15759,5.45,11822.02
15760,12.74,27644.9
15761,10.6,124065.26
15762,12.6,147495.29
15764,13.86,162215.83
15765,9.05,105907.43
15766,9.24,108107.43
15767,15.62,182850.87
15768,11.86,138804.83
15769,15.93,186401.76
15770,14.37,168226.18
15771,8.47,99182.99
15772,14.85,173800.25
15773,9.98,116763.46
15774,13.5,158005.72
15775,12.55,146854.32
15777,12.6,625252.72
15778,5.73,284035.74
15779,5.81,287959.46
15780,12.79,634492.98
15781,11.6,575297.93
15782,7.27,360435.42
15783,5.81,288256.4
15784,7.38,365897.42
15785,2.09,103448.62
15786,10.68,529973.4
15787,7.24,359222.09
