response_id,company_id,survey_year,quarter,ai_training_hours,ai_maturity_score,ai_failure_rate,ai_risk_management_score
12243,COMP-00766,2023,Q3,11.85,0.281,33.08,57
12244,COMP-00766,2023,Q4,20.47,0.328,28.94,56
12245,COMP-00766,2024,Q1,56.78,0.584,20.24,75
12246,COMP-00766,2024,Q2,37.39,0.506,18.62,51
12247,COMP-00766,2024,Q3,7.82,0.08,32.91,52
12248,COMP-00766,2024,Q4,31.35,0.336,31.51,64
12249,COMP-00766,2025,Q1,19.58,0.207,30.62,47
12250,COMP-00766,2025,Q2,34.75,0.269,26.7,50
12251,COMP-00766,2025,Q3,21.41,0.231,27.92,57
12252,COMP-00766,2025,Q4,36.8,0.348,19.29,47
12253,COMP-00766,2026,Q1,32.0,0.324,24.92,51
12254,COMP-00766,2026,Q2,44.76,0.427,12.51,69
12255,COMP-00766,2026,Q3,9.09,0.272,26.14,41
12256,COMP-00766,2026,Q4,8.5,0.381,32.17,63
12257,COMP-00767,2023,Q1,9.98,0.212,38.84,58
12258,COMP-00767,2023,Q2,11.08,0.148,31.4,58
12259,COMP-00767,2023,Q3,24.37,0.185,32.71,63
12260,COMP-00767,2023,Q4,25.81,0.385,30.36,54
12261,COMP-00767,2024,Q1,12.25,0.232,29.44,70
12262,COMP-00767,2024,Q2,17.33,0.177,38.38,40
12263,COMP-00767,2024,Q3,36.93,0.366,23.45,61
12264,COMP-00767,2024,Q4,35.01,0.317,25.45,47
12265,COMP-00767,2025,Q1,26.88,0.225,30.89,59
12266,COMP-00767,2025,Q2,40.43,0.473,12.93,50
12267,COMP-00767,2025,Q3,35.04,0.275,15.83,55
12268,COMP-00767,2025,Q4,22.25,0.37,21.36,75
12269,COMP-00767,2026,Q1,30.1,0.346,15.63,61
12270,COMP-00767,2026,Q2,28.21,0.254,38.12,54
12271,COMP-00767,2026,Q3,32.93,0.31,26.03,54
12272,COMP-00767,2026,Q4,21.55,0.269,35.58,43
12273,COMP-00768,2023,Q1,35.98,0.328,25.43,61
12274,COMP-00768,2023,Q2,17.79,0.173,35.69,50
12275,COMP-00768,2023,Q3,11.19,0.123,40.0,65
12276,COMP-00768,2023,Q4,19.87,0.312,29.92,56
12277,COMP-00768,2024,Q1,20.77,0.191,34.88,51
12278,COMP-00768,2024,Q2,6.68,0.17,38.47,58
12279,COMP-00768,2024,Q3,6.43,0.122,30.5,65
12280,COMP-00768,2024,Q4,13.04,0.112,31.62,42
12281,COMP-00768,2025,Q1,31.36,0.227,32.57,55
12282,COMP-00768,2025,Q2,14.31,0.126,31.65,56
12283,COMP-00768,2025,Q3,2.52,0.136,34.98,45
12284,COMP-00768,2025,Q4,25.2,0.269,24.51,55
12285,COMP-00768,2026,Q1,23.65,0.267,35.0,58
12286,COMP-00768,2026,Q2,6.23,0.095,38.93,62
12287,COMP-00768,2026,Q3,28.82,0.429,30.69,72
12288,COMP-00768,2026,Q4,20.09,0.288,27.89,44
12289,COMP-00769,2023,Q1,26.59,0.372,21.21,60
12291,COMP-00769,2023,Q3,9.64,0.196,35.77,53
12292,COMP-00769,2023,Q4,16.14,0.302,39.9,54
12293,COMP-00769,2024,Q1,41.91,0.455,17.01,55
12294,COMP-00769,2024,Q2,31.58,0.448,14.25,83
12295,COMP-00769,2024,Q3,37.54,0.438,31.34,55
12296,COMP-00769,2024,Q4,40.09,0.532,22.02,73
12297,COMP-00769,2025,Q1,35.95,0.477,30.77,59
12299,COMP-00769,2025,Q3,24.4,0.359,28.08,56
12300,COMP-00769,2025,Q4,37.79,0.528,13.77,68
12301,COMP-00769,2026,Q1,58.61,0.476,8.38,58
12302,COMP-00769,2026,Q2,32.23,0.427,22.95,61
12303,COMP-00769,2026,Q3,40.21,0.457,22.68,47
12304,COMP-00769,2026,Q4,33.55,0.425,22.53,57
12305,COMP-00770,2023,Q1,38.99,0.53,27.44,47
12306,COMP-00770,2023,Q2,23.42,0.405,18.88,60
12308,COMP-00770,2023,Q4,31.22,0.481,31.59,66
12309,COMP-00770,2024,Q1,37.81,0.431,21.37,72
12310,COMP-00770,2024,Q2,53.26,0.531,16.47,69
12311,COMP-00770,2024,Q3,43.7,0.561,20.04,76
12312,COMP-00770,2024,Q4,33.82,0.45,15.77,66
12313,COMP-00770,2025,Q1,39.35,0.443,16.84,74
12314,COMP-00770,2025,Q2,39.76,0.49,23.66,59
12315,COMP-00770,2025,Q3,32.4,0.393,25.88,50
12316,COMP-00770,2025,Q4,33.89,0.415,18.87,54
12317,COMP-00770,2026,Q1,13.22,0.263,22.84,47
12318,COMP-00770,2026,Q2,24.5,0.374,24.98,50
12319,COMP-00770,2026,Q3,53.97,0.553,12.97,67
12320,COMP-00770,2026,Q4,22.8,0.38,28.06,62
12321,COMP-00771,2023,Q1,26.35,0.294,30.89,54
12322,COMP-00771,2023,Q2,22.82,0.322,23.9,65
12323,COMP-00771,2023,Q3,16.01,0.123,31.28,48
12325,COMP-00771,2024,Q1,28.72,0.264,22.06,70
12326,COMP-00771,2024,Q2,32.04,0.462,20.09,77
12327,COMP-00771,2024,Q3,20.9,0.205,28.81,56
12328,COMP-00771,2024,Q4,20.95,0.428,15.99,63
12329,COMP-00771,2025,Q1,19.39,0.273,33.1,58
12330,COMP-00771,2025,Q2,18.35,0.338,24.11,57
12331,COMP-00771,2025,Q3,39.37,0.455,24.76,51
12332,COMP-00771,2025,Q4,15.69,0.255,25.13,56
12333,COMP-00771,2026,Q1,37.18,0.382,20.6,74
12334,COMP-00771,2026,Q2,29.78,0.412,13.26,58
12335,COMP-00771,2026,Q3,40.05,0.536,12.79,71
12336,COMP-00771,2026,Q4,24.73,0.239,31.1,59
12338,COMP-00772,2023,Q2,60.88,0.624,12.71,63
12339,COMP-00772,2023,Q3,37.18,0.439,21.12,60
12340,COMP-00772,2023,Q4,34.59,0.413,13.04,62
12341,COMP-00772,2024,Q1,32.74,0.501,22.24,72
12342,COMP-00772,2024,Q2,63.7,0.635,12.46,81
12344,COMP-00772,2024,Q4,48.99,0.524,13.31,69
12345,COMP-00772,2025,Q1,40.99,0.519,15.87,73
12346,COMP-00772,2025,Q2,48.01,0.491,19.2,79
12347,COMP-00772,2025,Q3,45.83,0.537,24.65,66
12348,COMP-00772,2025,Q4,44.81,0.52,14.29,73
12349,COMP-00772,2026,Q1,35.9,0.475,24.51,71
12350,COMP-00772,2026,Q2,37.17,0.562,25.8,67
12351,COMP-00772,2026,Q3,36.47,0.377,10.14,70
12352,COMP-00772,2026,Q4,63.08,0.71,15.09,74
12353,COMP-00773,2023,Q1,13.43,0.278,27.55,62
12354,COMP-00773,2023,Q2,6.57,0.091,34.9,55
12355,COMP-00773,2023,Q3,22.54,0.158,34.49,60
12356,COMP-00773,2023,Q4,17.9,0.292,27.79,53
12358,COMP-00773,2024,Q2,34.95,0.347,28.76,68
12359,COMP-00773,2024,Q3,6.31,0.138,37.0,51
12360,COMP-00773,2024,Q4,18.22,0.189,40.0,61
12362,COMP-00773,2025,Q2,28.53,0.373,28.4,53
12363,COMP-00773,2025,Q3,18.47,0.313,27.84,62
12364,COMP-00773,2025,Q4,32.42,0.436,13.49,75
12365,COMP-00773,2026,Q1,8.71,0.394,40.0,81
12366,COMP-00773,2026,Q2,18.32,0.239,23.2,52
12367,COMP-00773,2026,Q3,22.03,0.393,21.93,68
12368,COMP-00773,2026,Q4,23.02,0.271,26.32,51
12369,COMP-00774,2023,Q1,28.47,0.395,32.3,53
12370,COMP-00774,2023,Q2,34.67,0.424,16.92,64
12371,COMP-00774,2023,Q3,18.48,0.351,21.43,63
12372,COMP-00774,2023,Q4,20.5,0.281,31.43,59
12373,COMP-00774,2024,Q1,14.36,0.165,31.22,54
12374,COMP-00774,2024,Q2,36.98,0.427,20.4,68
12375,COMP-00774,2024,Q3,13.36,0.31,34.85,71
12376,COMP-00774,2024,Q4,34.98,0.346,28.23,62
12377,COMP-00774,2025,Q1,9.77,0.116,36.22,44
12378,COMP-00774,2025,Q2,33.04,0.337,27.21,54
12379,COMP-00774,2025,Q3,31.53,0.415,12.72,70
12381,COMP-00774,2026,Q1,14.22,0.249,36.04,46
12382,COMP-00774,2026,Q2,28.1,0.337,18.54,73
12383,COMP-00774,2026,Q3,21.14,0.387,27.35,64
12384,COMP-00774,2026,Q4,28.78,0.34,22.44,51
12385,COMP-00775,2023,Q1,33.48,0.393,29.66,73
12386,COMP-00775,2023,Q2,26.71,0.302,28.56,60
12387,COMP-00775,2023,Q3,17.65,0.209,32.91,50
12388,COMP-00775,2023,Q4,28.09,0.247,26.85,43
12389,COMP-00775,2024,Q1,36.38,0.433,24.1,51
12390,COMP-00775,2024,Q2,27.2,0.337,28.0,75
12391,COMP-00775,2024,Q3,25.35,0.265,28.14,58
12393,COMP-00775,2025,Q1,45.01,0.444,22.76,56
12394,COMP-00775,2025,Q2,23.6,0.409,26.76,55
12395,COMP-00775,2025,Q3,32.42,0.477,18.85,84
12396,COMP-00775,2025,Q4,15.34,0.351,24.55,60
12397,COMP-00775,2026,Q1,26.08,0.385,25.03,47
12399,COMP-00775,2026,Q3,24.97,0.217,28.47,59
12400,COMP-00775,2026,Q4,29.65,0.267,27.38,49
12401,COMP-00776,2023,Q1,12.1,0.258,22.13,42
12402,COMP-00776,2023,Q2,17.22,0.285,34.31,57
12403,COMP-00776,2023,Q3,14.7,0.322,28.43,63
12404,COMP-00776,2023,Q4,36.71,0.351,20.97,62
12406,COMP-00776,2024,Q2,12.32,0.189,22.64,52
12407,COMP-00776,2024,Q3,33.51,0.275,23.36,66
12408,COMP-00776,2024,Q4,39.1,0.421,17.64,60
12409,COMP-00776,2025,Q1,24.35,0.198,27.84,50
12410,COMP-00776,2025,Q2,25.42,0.401,26.1,51
12411,COMP-00776,2025,Q3,25.16,0.373,33.99,59
12413,COMP-00776,2026,Q1,16.65,0.194,28.72,64
12414,COMP-00776,2026,Q2,17.19,0.198,28.59,72
12415,COMP-00776,2026,Q3,32.58,0.4,24.66,65
12416,COMP-00776,2026,Q4,23.28,0.398,26.49,58
12417,COMP-00777,2023,Q1,47.23,0.427,18.15,53
12418,COMP-00777,2023,Q2,40.49,0.536,25.5,71
12419,COMP-00777,2023,Q3,59.54,0.609,18.59,88
12421,COMP-00777,2024,Q1,51.21,0.584,17.5,73
12422,COMP-00777,2024,Q2,33.56,0.441,28.81,55
12423,COMP-00777,2024,Q3,40.6,0.43,14.93,68
12424,COMP-00777,2024,Q4,23.11,0.401,21.47,63
12425,COMP-00777,2025,Q1,35.77,0.394,17.95,60
12426,COMP-00777,2025,Q2,37.19,0.509,21.64,72
12427,COMP-00777,2025,Q3,69.83,0.771,11.06,83
12428,COMP-00777,2025,Q4,41.73,0.621,24.87,60
12429,COMP-00777,2026,Q1,55.91,0.532,6.69,62
12430,COMP-00777,2026,Q2,45.02,0.717,15.17,61
12431,COMP-00777,2026,Q3,42.99,0.53,20.78,63
12432,COMP-00777,2026,Q4,47.36,0.606,9.36,60
12433,COMP-00778,2023,Q1,0.0,0.116,37.31,64
12434,COMP-00778,2023,Q2,18.77,0.229,30.25,67
12435,COMP-00778,2023,Q3,35.87,0.406,33.05,57
12436,COMP-00778,2023,Q4,35.83,0.232,25.64,59
12437,COMP-00778,2024,Q1,9.66,0.269,34.99,68
12438,COMP-00778,2024,Q2,17.62,0.256,24.93,53
12439,COMP-00778,2024,Q3,8.69,0.204,35.72,48
12440,COMP-00778,2024,Q4,32.78,0.29,23.84,75
12441,COMP-00778,2025,Q1,35.01,0.459,19.05,65
12442,COMP-00778,2025,Q2,20.35,0.164,24.74,40
12443,COMP-00778,2025,Q3,12.82,0.102,33.32,51
12444,COMP-00778,2025,Q4,33.3,0.509,24.62,63
12445,COMP-00778,2026,Q1,31.12,0.376,14.59,68
12446,COMP-00778,2026,Q2,32.05,0.34,31.22,65
12447,COMP-00778,2026,Q3,21.0,0.456,18.56,64
12448,COMP-00778,2026,Q4,20.52,0.154,30.95,45
12449,COMP-00779,2023,Q1,27.27,0.451,26.19,45
12450,COMP-00779,2023,Q2,36.72,0.347,32.52,82
12451,COMP-00779,2023,Q3,29.84,0.402,22.55,65
12452,COMP-00779,2023,Q4,3.51,0.138,34.12,59
12453,COMP-00779,2024,Q1,23.0,0.366,21.66,61
12455,COMP-00779,2024,Q3,26.49,0.267,32.35,56
12456,COMP-00779,2024,Q4,32.65,0.329,19.53,65
12457,COMP-00779,2025,Q1,33.46,0.392,22.43,57
12458,COMP-00779,2025,Q2,15.0,0.202,29.54,48
12459,COMP-00779,2025,Q3,24.58,0.242,28.72,56
12460,COMP-00779,2025,Q4,22.16,0.242,32.33,64
12461,COMP-00779,2026,Q1,12.2,0.145,33.95,60
12462,COMP-00779,2026,Q2,38.03,0.455,22.46,55
12463,COMP-00779,2026,Q3,28.48,0.296,23.91,56
12464,COMP-00779,2026,Q4,1.55,0.083,36.93,56
12465,COMP-00780,2023,Q1,30.04,0.254,29.62,56
12466,COMP-00780,2023,Q2,41.43,0.364,18.64,58
12467,COMP-00780,2023,Q3,26.42,0.35,26.14,66
12469,COMP-00780,2024,Q1,39.16,0.503,16.52,65
12470,COMP-00780,2024,Q2,40.27,0.646,20.86,69
12471,COMP-00780,2024,Q3,36.01,0.36,17.24,65
12472,COMP-00780,2024,Q4,41.63,0.539,18.48,61
12473,COMP-00780,2025,Q1,31.3,0.43,26.79,41
12474,COMP-00780,2025,Q2,23.34,0.49,13.45,66
12475,COMP-00780,2025,Q3,42.15,0.537,15.62,70
12476,COMP-00780,2025,Q4,19.25,0.238,14.44,57
12477,COMP-00780,2026,Q1,51.21,0.574,12.2,52
12478,COMP-00780,2026,Q2,30.28,0.307,22.82,61
12479,COMP-00780,2026,Q3,33.82,0.573,27.33,71
12480,COMP-00780,2026,Q4,27.12,0.324,28.64,57
12481,COMP-00781,2023,Q1,37.08,0.437,21.99,63
12482,COMP-00781,2023,Q2,9.93,0.257,40.0,69
12483,COMP-00781,2023,Q3,33.37,0.425,20.38,63
12484,COMP-00781,2023,Q4,42.82,0.455,32.09,61
12485,COMP-00781,2024,Q1,36.11,0.444,19.29,61
12486,COMP-00781,2024,Q2,34.54,0.421,16.64,64
12487,COMP-00781,2024,Q3,30.98,0.287,22.84,62
12488,COMP-00781,2024,Q4,43.51,0.494,14.29,86
12489,COMP-00781,2025,Q1,9.86,0.283,35.9,63
12490,COMP-00781,2025,Q2,12.13,0.31,39.47,57
12491,COMP-00781,2025,Q3,18.89,0.241,27.55,49
12492,COMP-00781,2025,Q4,31.76,0.399,26.49,63
12493,COMP-00781,2026,Q1,45.8,0.389,17.5,61
12494,COMP-00781,2026,Q2,37.64,0.472,16.12,62
12495,COMP-00781,2026,Q3,22.24,0.389,26.64,56
12496,COMP-00781,2026,Q4,42.57,0.473,13.48,58
12497,COMP-00782,2023,Q1,25.85,0.366,18.01,74
12499,COMP-00782,2023,Q3,21.16,0.299,31.57,53
12500,COMP-00782,2023,Q4,0.0,0.05,37.38,52
12501,COMP-00782,2024,Q1,15.76,0.212,34.75,66
12502,COMP-00782,2024,Q2,10.2,0.148,30.61,53
12503,COMP-00782,2024,Q3,24.02,0.376,24.29,68
12504,COMP-00782,2024,Q4,15.35,0.324,29.63,81
12505,COMP-00782,2025,Q1,17.61,0.29,32.15,68
12506,COMP-00782,2025,Q2,31.09,0.321,24.68,49
12507,COMP-00782,2025,Q3,14.95,0.218,40.0,53
12508,COMP-00782,2025,Q4,12.34,0.233,30.78,61
12509,COMP-00782,2026,Q1,38.81,0.37,25.09,52
12510,COMP-00782,2026,Q2,11.81,0.125,24.23,48
12511,COMP-00782,2026,Q3,11.33,0.262,36.2,49
12512,COMP-00782,2026,Q4,33.15,0.365,35.52,58
12513,COMP-00783,2023,Q1,17.02,0.303,36.37,58
12514,COMP-00783,2023,Q2,18.29,0.294,31.1,48
12515,COMP-00783,2023,Q3,10.39,0.186,35.42,46
12516,COMP-00783,2023,Q4,0.0,0.116,37.45,56
12517,COMP-00783,2024,Q1,14.72,0.204,36.57,56
12518,COMP-00783,2024,Q2,9.18,0.197,32.56,64
12519,COMP-00783,2024,Q3,23.38,0.368,22.58,58
12520,COMP-00783,2024,Q4,14.78,0.276,25.36,63
12521,COMP-00783,2025,Q1,0.0,0.129,33.34,53
12522,COMP-00783,2025,Q2,1.32,0.28,32.82,59
12523,COMP-00783,2025,Q3,30.39,0.43,24.57,58
12524,COMP-00783,2025,Q4,25.6,0.364,27.28,62
12525,COMP-00783,2026,Q1,31.3,0.499,12.02,66
12526,COMP-00783,2026,Q2,15.68,0.362,25.08,64
12527,COMP-00783,2026,Q3,24.25,0.31,30.14,57
12528,COMP-00783,2026,Q4,23.9,0.256,33.78,42
12529,COMP-00784,2023,Q1,18.74,0.159,28.67,51
12530,COMP-00784,2023,Q2,0.0,0.14,29.07,51
12531,COMP-00784,2023,Q3,21.88,0.138,25.2,66
12532,COMP-00784,2023,Q4,7.12,0.03,31.69,48
12533,COMP-00784,2024,Q1,18.3,0.173,31.22,46
12534,COMP-00784,2024,Q2,8.88,0.116,33.21,54
12535,COMP-00784,2024,Q3,15.34,0.273,32.4,52
12536,COMP-00784,2024,Q4,0.0,0.058,32.64,40
12537,COMP-00784,2025,Q1,28.36,0.291,26.74,57
12538,COMP-00784,2025,Q2,20.28,0.217,38.72,52
12539,COMP-00784,2025,Q3,0.0,0.066,39.79,48
12540,COMP-00784,2025,Q4,23.6,0.315,37.66,55
12541,COMP-00784,2026,Q1,12.33,0.244,36.4,54
12542,COMP-00784,2026,Q2,4.2,0.187,30.4,51
12543,COMP-00784,2026,Q3,31.21,0.332,22.75,60
12544,COMP-00784,2026,Q4,21.4,0.278,36.54,51
12545,COMP-00785,2023,Q1,22.37,0.27,24.28,64
12546,COMP-00785,2023,Q2,13.25,0.195,29.76,60
12547,COMP-00785,2023,Q3,38.73,0.361,16.6,52
12548,COMP-00785,2023,Q4,22.68,0.165,36.03,53
12549,COMP-00785,2024,Q1,21.82,0.32,17.82,71
12550,COMP-00785,2024,Q2,34.98,0.362,20.14,75
12551,COMP-00785,2024,Q3,0.88,0.19,28.35,52
12552,COMP-00785,2024,Q4,21.64,0.272,34.72,61
12553,COMP-00785,2025,Q1,31.12,0.364,25.13,51
12554,COMP-00785,2025,Q2,29.55,0.326,13.81,53
12555,COMP-00785,2025,Q3,43.75,0.395,20.15,54
12556,COMP-00785,2025,Q4,20.75,0.35,31.9,66
12557,COMP-00785,2026,Q1,28.63,0.412,15.28,62
12558,COMP-00785,2026,Q2,26.04,0.328,19.93,54
12559,COMP-00785,2026,Q3,37.09,0.341,21.65,72
12560,COMP-00785,2026,Q4,18.37,0.163,26.34,59
12561,COMP-00786,2023,Q1,38.26,0.296,22.55,59
12562,COMP-00786,2023,Q2,24.72,0.275,21.97,72
12563,COMP-00786,2023,Q3,33.82,0.35,20.89,59
12564,COMP-00786,2023,Q4,33.61,0.351,18.65,74
12565,COMP-00786,2024,Q1,20.83,0.375,28.72,60
12566,COMP-00786,2024,Q2,20.64,0.436,28.51,61
12567,COMP-00786,2024,Q3,55.19,0.491,16.85,76
12568,COMP-00786,2024,Q4,36.52,0.442,28.89,65
12569,COMP-00786,2025,Q1,21.98,0.426,29.57,59
12570,COMP-00786,2025,Q2,46.0,0.54,15.09,75
12571,COMP-00786,2025,Q3,18.51,0.294,33.64,45
12572,COMP-00786,2025,Q4,23.96,0.412,27.25,54
12573,COMP-00786,2026,Q1,38.42,0.469,21.35,63
12574,COMP-00786,2026,Q2,27.61,0.477,40.0,64
12575,COMP-00786,2026,Q3,55.75,0.6,21.34,68
12576,COMP-00786,2026,Q4,40.72,0.449,16.37,63
12577,COMP-00787,2023,Q1,14.25,0.172,37.26,56
12578,COMP-00787,2023,Q2,18.17,0.33,23.16,67
12579,COMP-00787,2023,Q3,0.07,0.009,31.33,47
12580,COMP-00787,2023,Q4,7.83,0.102,30.88,58
12581,COMP-00787,2024,Q1,17.54,0.247,37.2,64
12582,COMP-00787,2024,Q2,22.86,0.191,28.73,75
12583,COMP-00787,2024,Q3,26.62,0.354,26.52,60
12584,COMP-00787,2024,Q4,19.82,0.143,34.36,47
12585,COMP-00787,2025,Q1,24.13,0.178,25.77,63
12586,COMP-00787,2025,Q2,24.55,0.252,29.26,57
12587,COMP-00787,2025,Q3,17.21,0.342,23.11,55
12588,COMP-00787,2025,Q4,18.11,0.234,33.79,44
12589,COMP-00787,2026,Q1,30.23,0.318,20.11,65
12590,COMP-00787,2026,Q2,10.06,0.21,36.91,47
12591,COMP-00787,2026,Q3,3.6,0.149,40.0,55
12592,COMP-00787,2026,Q4,7.58,0.08,30.87,61
12593,COMP-00788,2023,Q1,43.69,0.603,11.95,67
12594,COMP-00788,2023,Q2,0.0,0.174,40.0,59
12595,COMP-00788,2023,Q3,16.46,0.21,36.61,58
12596,COMP-00788,2023,Q4,41.91,0.464,22.76,52
12597,COMP-00788,2024,Q1,26.99,0.282,35.85,60
12598,COMP-00788,2024,Q2,26.04,0.428,17.83,61
12599,COMP-00788,2024,Q3,19.35,0.318,29.0,61
12600,COMP-00788,2024,Q4,23.79,0.275,27.52,53
12601,COMP-00788,2025,Q1,33.67,0.35,19.67,58
12602,COMP-00788,2025,Q2,30.81,0.312,23.0,65
12603,COMP-00788,2025,Q3,18.13,0.302,26.32,63
12604,COMP-00788,2025,Q4,37.71,0.41,21.32,69
12605,COMP-00788,2026,Q1,25.02,0.464,23.45,46
12606,COMP-00788,2026,Q2,29.4,0.297,26.64,63
12607,COMP-00788,2026,Q3,19.49,0.333,20.15,72
12608,COMP-00788,2026,Q4,30.54,0.38,21.12,64
12609,COMP-00789,2023,Q1,19.56,0.106,37.62,50
12610,COMP-00789,2023,Q2,3.62,0.241,34.08,70
12611,COMP-00789,2023,Q3,18.37,0.39,38.13,64
12612,COMP-00789,2023,Q4,28.69,0.434,29.32,62
12613,COMP-00789,2024,Q1,29.13,0.36,29.66,55
12614,COMP-00789,2024,Q2,19.19,0.331,29.32,62
12615,COMP-00789,2024,Q3,18.42,0.101,32.87,56
12616,COMP-00789,2024,Q4,15.19,0.209,35.48,48
12617,COMP-00789,2025,Q1,28.92,0.381,19.98,67
12618,COMP-00789,2025,Q2,31.91,0.438,16.1,61
12619,COMP-00789,2025,Q3,43.69,0.303,23.34,55
12620,COMP-00789,2025,Q4,34.21,0.416,22.62,61
12621,COMP-00789,2026,Q1,10.54,0.269,40.0,46
12622,COMP-00789,2026,Q2,7.89,0.244,38.18,64
12623,COMP-00789,2026,Q3,29.61,0.313,21.91,61
12624,COMP-00789,2026,Q4,31.62,0.497,29.56,75
12625,COMP-00790,2023,Q1,6.97,0.231,30.85,49
12626,COMP-00790,2023,Q2,32.85,0.582,24.99,66
12627,COMP-00790,2023,Q3,47.78,0.501,16.69,65
12628,COMP-00790,2023,Q4,26.13,0.356,22.65,71
12629,COMP-00790,2024,Q1,31.9,0.344,25.16,64
12630,COMP-00790,2024,Q2,33.84,0.298,28.03,77
12631,COMP-00790,2024,Q3,24.96,0.363,28.27,63
12632,COMP-00790,2024,Q4,40.51,0.406,19.81,69
12633,COMP-00790,2025,Q1,51.1,0.521,5.57,62
12634,COMP-00790,2025,Q2,20.69,0.222,27.42,56
12635,COMP-00790,2025,Q3,49.67,0.46,13.02,59
12636,COMP-00790,2025,Q4,29.3,0.471,22.64,76
12637,COMP-00790,2026,Q1,36.95,0.489,17.59,60
12638,COMP-00790,2026,Q2,35.02,0.295,32.38,64
12639,COMP-00790,2026,Q3,22.64,0.294,33.07,75
12640,COMP-00790,2026,Q4,17.47,0.34,21.82,70
12641,COMP-00791,2023,Q1,15.01,0.321,35.07,53
12642,COMP-00791,2023,Q2,32.33,0.336,20.86,53
12643,COMP-00791,2023,Q3,11.3,0.265,28.73,63
12644,COMP-00791,2023,Q4,19.79,0.315,25.09,50
12645,COMP-00791,2024,Q1,18.7,0.338,22.87,58
12646,COMP-00791,2024,Q2,16.97,0.312,37.48,69
12647,COMP-00791,2024,Q3,32.81,0.373,26.66,58
12648,COMP-00791,2024,Q4,12.92,0.352,18.78,66
12649,COMP-00791,2025,Q1,42.68,0.479,14.25,67
12650,COMP-00791,2025,Q2,38.62,0.462,13.31,60
12651,COMP-00791,2025,Q3,26.94,0.294,23.25,72
12652,COMP-00791,2025,Q4,53.06,0.524,9.52,57
12653,COMP-00791,2026,Q1,46.49,0.69,25.31,58
12654,COMP-00791,2026,Q2,35.66,0.53,22.74,68
12655,COMP-00791,2026,Q3,25.07,0.291,19.37,51
12656,COMP-00791,2026,Q4,44.33,0.532,17.1,65
12657,COMP-00792,2023,Q1,53.35,0.757,14.67,69
12658,COMP-00792,2023,Q2,37.34,0.454,13.46,62
12659,COMP-00792,2023,Q3,44.98,0.553,21.91,63
12660,COMP-00792,2023,Q4,41.28,0.466,17.27,74
12661,COMP-00792,2024,Q1,31.62,0.485,20.86,76
12662,COMP-00792,2024,Q2,34.68,0.497,11.55,61
12663,COMP-00792,2024,Q3,26.26,0.493,26.27,75
12664,COMP-00792,2024,Q4,59.07,0.58,6.73,67
12665,COMP-00792,2025,Q1,37.96,0.523,17.95,84
12666,COMP-00792,2025,Q2,40.01,0.464,20.82,69
12668,COMP-00792,2025,Q4,38.78,0.58,21.61,76
12669,COMP-00792,2026,Q1,53.59,0.648,10.64,75
12670,COMP-00792,2026,Q2,41.02,0.571,23.12,59
12671,COMP-00792,2026,Q3,52.69,0.678,14.95,84
12672,COMP-00792,2026,Q4,51.1,0.652,6.11,66
12673,COMP-00793,2023,Q1,7.16,0.079,40.0,52
12674,COMP-00793,2023,Q2,18.24,0.196,30.59,47
12675,COMP-00793,2023,Q3,17.66,0.262,31.63,51
12676,COMP-00793,2023,Q4,7.25,0.104,28.83,64
12677,COMP-00793,2024,Q1,13.7,0.289,36.32,55
12678,COMP-00793,2024,Q2,11.89,0.125,34.98,61
12679,COMP-00793,2024,Q3,1.87,0.077,33.2,52
12680,COMP-00793,2024,Q4,0.0,0.101,38.2,56
12681,COMP-00793,2025,Q1,5.89,0.072,34.72,50
12682,COMP-00793,2025,Q2,25.35,0.292,21.18,60
12683,COMP-00793,2025,Q3,18.23,0.239,33.44,40
12684,COMP-00793,2025,Q4,26.16,0.32,21.54,50
12685,COMP-00793,2026,Q1,26.07,0.368,36.29,45
12686,COMP-00793,2026,Q2,23.26,0.235,28.66,43
12687,COMP-00793,2026,Q3,25.75,0.208,32.65,43
12688,COMP-00793,2026,Q4,0.05,0.05,35.68,44
12689,COMP-00794,2023,Q1,24.94,0.285,31.0,53
12690,COMP-00794,2023,Q2,29.04,0.438,38.22,75
12691,COMP-00794,2023,Q3,23.26,0.342,21.65,51
12692,COMP-00794,2023,Q4,22.79,0.21,37.95,61
12693,COMP-00794,2024,Q1,28.19,0.389,24.29,72
12694,COMP-00794,2024,Q2,34.19,0.347,22.0,58
12695,COMP-00794,2024,Q3,32.9,0.356,25.36,61
12696,COMP-00794,2024,Q4,19.9,0.27,33.38,47
12697,COMP-00794,2025,Q1,0.0,0.144,36.7,48
12698,COMP-00794,2025,Q2,24.22,0.29,25.38,61
12699,COMP-00794,2025,Q3,0.0,0.338,37.3,42
12700,COMP-00794,2025,Q4,19.3,0.292,32.22,71
12701,COMP-00794,2026,Q1,40.75,0.499,14.67,57
12702,COMP-00794,2026,Q2,35.65,0.347,24.23,66
12703,COMP-00794,2026,Q3,36.0,0.345,15.14,57
12704,COMP-00794,2026,Q4,25.81,0.36,34.42,63
12705,COMP-00795,2023,Q1,13.02,0.188,31.7,50
12706,COMP-00795,2023,Q2,31.97,0.478,24.04,52
12707,COMP-00795,2023,Q3,15.38,0.317,32.36,71
12708,COMP-00795,2023,Q4,32.91,0.467,20.11,60
12709,COMP-00795,2024,Q1,31.54,0.354,25.45,55
