company_id,country,company_size,num_employees,annual_revenue_usd_millions
COMP-03201,New Zealand,SME,986,410.75
COMP-03202,Germany,SME,585,223.26
COMP-03203,Spain,Startup,51,19.9
COMP-03204,Malaysia,SME,889,450.69
COMP-03205,New Zealand,Startup,97,5.92
COMP-03206,Japan,SME,512,284.91
COMP-03207,Egypt,SME,120,120.05
COMP-03208,Italy,Startup,18,47.09
COMP-03209,Germany,Startup,31,45.82
COMP-03210,Sweden,SME,974,303.26
COMP-03211,China,Startup,52,36.22
COMP-03212,Japan,Startup,97,21.18
COMP-03213,Canada,Startup,51,48.87
COMP-03214,Japan,Startup,33,5.18
COMP-03215,China,Startup,41,4.41
COMP-03216,France,Enterprise,16905,3029.17
COMP-03217,Spain,SME,736,344.76
COMP-03218,Egypt,Startup,90,11.7
COMP-03219,Poland,Startup,11,37.91
COMP-03220,Singapore,SME,262,386.5
COMP-03221,Colombia,Startup,24,11.31
COMP-03222,Chile,Enterprise,10749,7640.36
COMP-03223,Vietnam,Startup,53,29.98
COMP-03224,Egypt,Startup,18,36.39
COMP-03225,Kenya,SME,498,117.86
COMP-03226,Japan,Startup,28,24.92
COMP-03227,France,Enterprise,15409,2419.17
COMP-03228,Colombia,Startup,55,20.93
COMP-03229,Colombia,Startup,16,33.43
COMP-03230,Netherlands,Enterprise,9395,5822.57
COMP-03231,Poland,SME,615,59.33
COMP-03232,Egypt,SME,421,148.13
COMP-03233,Japan,Startup,96,31.8
COMP-03234,China,SME,626,314.89
COMP-03235,Vietnam,SME,334,52.54
COMP-03236,New Zealand,Startup,67,18.99
COMP-03237,Japan,Enterprise,2223,1400.32
COMP-03238,Nigeria,Startup,98,7.72
COMP-03239,Egypt,Enterprise,12140,8036.47
COMP-03240,Brazil,Startup,10,8.39
COMP-03241,Chile,Startup,78,31.05
COMP-03242,Sweden,Enterprise,15608,6307.4
COMP-03243,Colombia,SME,121,219.27
COMP-03244,Egypt,Startup,78,31.09
COMP-03245,Egypt,SME,475,356.03
COMP-03246,South Korea,Enterprise,17640,8090.6
COMP-03247,Canada,Startup,68,23.29
COMP-03248,Netherlands,Enterprise,4020,9548.0
COMP-03249,Vietnam,Startup,22,24.57
COMP-03250,France,SME,196,76.12
COMP-03251,Canada,SME,712,394.28
COMP-03252,Poland,SME,222,266.59
COMP-03253,Brazil,Enterprise,18950,4267.76
COMP-03254,Nigeria,SME,306,219.27
COMP-03255,Singapore,Startup,19,8.2
COMP-03256,Italy,SME,911,469.97
COMP-03257,USA,SME,405,406.93
COMP-03258,Indonesia,Startup,92,19.29
COMP-03259,Spain,Enterprise,10983,3355.62
COMP-03260,Philippines,SME,254,136.55
COMP-03261,UK,SME,148,307.24
COMP-03262,Indonesia,Startup,16,44.32
COMP-03263,Poland,SME,879,282.49
COMP-03264,Germany,Startup,12,17.98
COMP-03265,Thailand,Enterprise,12230,5873.51
COMP-03266,USA,Enterprise,4574,8584.85
COMP-03267,Nigeria,Enterprise,15962,1827.17
COMP-03268,Vietnam,SME,910,289.07
COMP-03269,Kenya,SME,346,241.48
COMP-03270,South Africa,Startup,99,48.31
COMP-03271,UK,SME,984,330.47
COMP-03272,Netherlands,SME,947,389.81
COMP-03273,India,SME,562,269.85
COMP-03274,Sweden,Startup,18,16.23
COMP-03275,Italy,Startup,71,39.4
COMP-03276,UK,Startup,59,43.72
COMP-03277,Thailand,Startup,88,17.34
COMP-03278,Argentina,Enterprise,7094,1892.99
COMP-03279,Vietnam,Startup,53,14.89
COMP-03280,Thailand,Startup,73,33.8
COMP-03281,Chile,SME,467,485.44
COMP-03282,China,Enterprise,8386,4181.88
COMP-03283,Chile,SME,718,75.18
COMP-03284,Spain,Enterprise,7205,4571.36
COMP-03285,Egypt,Startup,97,26.45
COMP-03286,Malaysia,Enterprise,19075,3715.56
COMP-03287,Italy,SME,441,215.02
COMP-03288,Germany,SME,658,408.68
COMP-03289,Brazil,Startup,53,14.0
COMP-03290,Germany,SME,169,432.24
COMP-03291,Chile,SME,207,181.55
COMP-03292,Brazil,Startup,88,1.17
COMP-03293,Chile,Enterprise,14919,2215.96
COMP-03294,Philippines,SME,586,156.93
COMP-03295,Malaysia,Enterprise,3920,9299.03
COMP-03296,India,Enterprise,3783,7231.89
COMP-03297,USA,SME,888,65.82
COMP-03298,Italy,Startup,92,26.06
COMP-03299,Thailand,Startup,24,45.5
COMP-03300,Germany,Startup,44,45.53
COMP-03301,Italy,Startup,23,6.4
COMP-03302,Italy,SME,359,495.43
COMP-03303,Spain,Startup,18,48.74
COMP-03304,New Zealand,Startup,71,34.77
COMP-03305,Australia,SME,942,327.93
COMP-03306,Indonesia,Enterprise,11818,7524.47
COMP-03307,Philippines,Startup,30,16.75
COMP-03308,Malaysia,SME,130,440.09
COMP-03309,India,Startup,91,12.86
COMP-03310,China,SME,932,355.88
COMP-03311,Nigeria,SME,355,239.24
COMP-03312,Egypt,SME,723,214.57
COMP-03313,Italy,SME,132,296.26
COMP-03314,France,SME,491,143.46
COMP-03315,Philippines,Startup,72,9.57
COMP-03316,Colombia,Startup,55,8.38
COMP-03317,South Africa,Startup,63,7.88
COMP-03318,Chile,SME,650,160.74
COMP-03319,China,SME,985,408.45
COMP-03320,Italy,SME,946,89.42
COMP-03321,Chile,SME,127,278.01
COMP-03322,Poland,Enterprise,10047,9472.16
COMP-03323,Poland,Startup,56,41.03
COMP-03324,Germany,Startup,24,15.55
COMP-03325,Spain,Startup,12,5.85
COMP-03326,Canada,Startup,87,48.81
COMP-03327,New Zealand,Startup,69,40.68
COMP-03328,South Korea,Enterprise,11819,4572.15
COMP-03329,France,Enterprise,18333,7779.12
COMP-03330,Argentina,SME,713,459.07
COMP-03331,Japan,SME,912,128.14
COMP-03332,Kenya,Startup,33,24.48
COMP-03333,Chile,SME,368,305.1
COMP-03334,Colombia,Startup,64,33.09
COMP-03335,Australia,Enterprise,8496,5264.86
COMP-03336,Canada,SME,239,141.12
COMP-03337,Argentina,Enterprise,4143,6327.85
COMP-03338,Australia,SME,679,472.02
COMP-03339,Kenya,Startup,81,47.7
COMP-03340,Canada,Startup,36,6.5
COMP-03341,China,Startup,57,38.34
COMP-03342,Argentina,Startup,26,18.18
COMP-03343,South Africa,SME,921,78.04
COMP-03344,Indonesia,Startup,65,38.16
COMP-03345,Colombia,Startup,67,10.24
COMP-03346,New Zealand,SME,730,245.41
COMP-03347,Brazil,Enterprise,1381,3243.76
COMP-03348,New Zealand,Enterprise,5629,5941.17
COMP-03349,Indonesia,SME,336,276.88
COMP-03350,Singapore,Startup,47,49.34
COMP-03351,USA,Startup,84,18.83
COMP-03352,Japan,SME,626,278.67
COMP-03353,Indonesia,Startup,76,10.11
COMP-03354,Australia,SME,374,332.64
COMP-03355,Indonesia,Startup,64,45.31
COMP-03356,Italy,SME,140,334.2
COMP-03357,Poland,SME,105,268.86
COMP-03358,Thailand,Enterprise,17521,8772.91
COMP-03359,Singapore,Startup,37,20.02
COMP-03360,France,SME,495,190.04
COMP-03361,China,SME,233,321.43
COMP-03362,UK,SME,389,469.62
COMP-03363,Japan,Startup,38,19.82
COMP-03364,Canada,Startup,63,32.0
COMP-03365,Indonesia,Startup,90,14.36
COMP-03366,UK,Enterprise,6983,4598.6
COMP-03367,Nigeria,SME,905,453.43
COMP-03368,South Africa,Startup,65,7.31
COMP-03369,Vietnam,Enterprise,9301,3591.96
COMP-03370,Kenya,SME,713,481.41
COMP-03371,UK,Startup,52,37.19
COMP-03372,China,Startup,91,17.01
COMP-03373,Spain,SME,914,320.59
COMP-03374,South Korea,Enterprise,18180,2157.24
COMP-03375,South Korea,SME,732,329.51
COMP-03376,Germany,Startup,17,44.07
COMP-03377,France,Startup,88,15.28
COMP-03378,Italy,Startup,12,27.91
COMP-03379,Chile,Enterprise,7349,3576.57
COMP-03380,Sweden,Enterprise,3872,6660.03
COMP-03381,UK,SME,212,425.91
COMP-03382,Netherlands,SME,270,59.02
COMP-03383,Brazil,Enterprise,17636,6949.04
COMP-03384,France,Startup,71,5.85
COMP-03385,Sweden,Startup,18,24.5
COMP-03386,Malaysia,SME,908,353.19
COMP-03387,Japan,Enterprise,16587,3626.63
COMP-03388,Brazil,Startup,95,23.51
COMP-03389,South Korea,Startup,28,25.98
COMP-03390,Brazil,SME,197,424.79
COMP-03391,China,Startup,17,49.22
COMP-03392,South Korea,Startup,58,22.11
COMP-03393,Netherlands,Enterprise,1973,9061.3
COMP-03394,Colombia,Startup,27,43.76
COMP-03395,Italy,Startup,99,19.69
COMP-03396,Netherlands,Startup,57,24.35
COMP-03397,India,SME,541,161.22
COMP-03398,USA,Startup,26,9.79
COMP-03399,France,SME,448,473.21
COMP-03400,China,SME,862,250.68
COMP-03401,Malaysia,SME,407,444.51
COMP-03402,Sweden,SME,450,198.66
COMP-03403,UK,Startup,21,3.69
COMP-03404,UK,SME,843,70.63
COMP-03405,Australia,Enterprise,6131,9886.65
COMP-03406,Chile,Startup,74,14.06
COMP-03407,Thailand,Startup,48,44.88
COMP-03408,Indonesia,Startup,45,2.82
COMP-03409,Colombia,Startup,62,45.95
COMP-03410,South Korea,Startup,78,44.07
COMP-03411,Australia,Startup,85,36.8
COMP-03412,Thailand,Enterprise,7409,3791.7
COMP-03413,Singapore,Enterprise,5313,2993.33
COMP-03414,South Korea,Startup,31,10.91
COMP-03415,New Zealand,SME,981,182.86
COMP-03416,Netherlands,SME,744,460.8
COMP-03417,France,SME,131,391.39
COMP-03418,Canada,Enterprise,10140,6652.03
COMP-03419,Colombia,SME,522,272.25
COMP-03420,Thailand,SME,730,294.59
COMP-03421,Netherlands,Enterprise,14042,761.18
COMP-03422,Thailand,SME,325,250.53
COMP-03423,Italy,SME,828,185.16
COMP-03424,Philippines,Startup,83,24.09
COMP-03425,Australia,SME,255,358.67
COMP-03426,Vietnam,SME,706,53.65
COMP-03427,Poland,SME,689,310.84
COMP-03428,Italy,Startup,55,12.81
COMP-03429,Canada,Startup,82,42.95
COMP-03430,Brazil,Startup,85,39.45
COMP-03431,New Zealand,Enterprise,12150,7235.06
COMP-03432,Canada,Enterprise,19426,1031.81
COMP-03433,Kenya,Startup,38,33.67
COMP-03434,Brazil,Startup,91,42.88
COMP-03435,China,SME,400,122.72
COMP-03436,Australia,Enterprise,17481,9412.12
COMP-03437,South Korea,SME,127,171.43
COMP-03438,Canada,Startup,48,43.21
COMP-03439,China,Startup,73,27.84
COMP-03440,Netherlands,Enterprise,13798,3376.18
COMP-03441,Argentina,Startup,14,43.38
COMP-03442,South Africa,SME,220,170.6
COMP-03443,Chile,SME,470,450.12
COMP-03444,Egypt,SME,147,298.82
COMP-03445,Sweden,SME,145,95.71
COMP-03446,Italy,Startup,31,40.34
COMP-03447,Egypt,SME,415,391.54
COMP-03448,Spain,Startup,34,18.46
COMP-03449,France,SME,216,300.25
COMP-03450,Netherlands,Startup,47,42.67
COMP-03451,Netherlands,Enterprise,15002,6316.52
COMP-03452,Colombia,SME,943,191.61
COMP-03453,Poland,Startup,11,48.46
COMP-03454,Japan,Startup,93,38.57
COMP-03455,France,Startup,11,2.05
COMP-03456,New Zealand,Startup,13,18.61
COMP-03457,Colombia,SME,662,337.85
COMP-03458,Nigeria,SME,948,139.53
COMP-03459,Japan,Startup,24,44.37
COMP-03460,South Africa,Enterprise,12432,8914.6
COMP-03461,France,Enterprise,9444,7593.86
COMP-03462,France,Startup,58,15.61
COMP-03463,Nigeria,SME,938,405.25
COMP-03464,UK,Enterprise,13935,2224.13
COMP-03465,Egypt,Enterprise,17053,1863.99
COMP-03466,Indonesia,Startup,25,23.03
COMP-03467,Kenya,Enterprise,18546,5371.0
COMP-03468,France,Startup,93,32.55
COMP-03469,Italy,SME,847,339.26
COMP-03470,Kenya,Startup,57,29.94
COMP-03471,UK,SME,768,221.76
COMP-03472,France,Enterprise,8354,5615.83
COMP-03473,Spain,Startup,32,4.54
COMP-03474,Brazil,Startup,99,19.29
COMP-03475,Argentina,Enterprise,16880,8910.34
COMP-03476,Kenya,Enterprise,9836,3207.2
COMP-03477,UK,SME,723,180.93
COMP-03478,Poland,Enterprise,2648,7748.68
COMP-03479,UK,SME,205,262.68
COMP-03480,Germany,Enterprise,6918,4197.02
COMP-03481,Netherlands,SME,919,82.84
COMP-03482,Netherlands,Startup,32,38.12
COMP-03483,Argentina,Startup,88,13.1
COMP-03484,Poland,SME,926,118.1
COMP-03485,New Zealand,Startup,18,10.28
COMP-03486,Italy,Startup,91,6.01
COMP-03487,Germany,SME,344,149.75
COMP-03488,France,Enterprise,1087,9291.17
COMP-03489,France,Startup,51,10.11
COMP-03490,Nigeria,SME,507,442.03
COMP-03491,UK,Enterprise,2502,6739.81
COMP-03492,Italy,Enterprise,6811,4770.06
COMP-03493,France,Startup,97,7.41
COMP-03494,India,SME,329,155.54
COMP-03495,South Korea,SME,865,84.38
COMP-03496,France,SME,772,266.76
COMP-03497,Spain,SME,444,405.77
COMP-03498,Thailand,SME,513,391.44
COMP-03499,Kenya,SME,624,289.02
COMP-03500,Chile,Startup,59,17.57
COMP-03501,Chile,SME,643,363.75
COMP-03502,Germany,Startup,42,41.15
COMP-03503,Egypt,Startup,36,37.34
COMP-03504,France,SME,351,311.62
COMP-03505,China,Startup,75,30.15
COMP-03506,South Africa,Enterprise,12038,4261.44
COMP-03507,France,Startup,57,1.45
COMP-03508,New Zealand,SME,386,164.41
COMP-03509,Kenya,Startup,13,24.93
COMP-03510,UK,SME,108,337.31
COMP-03511,Japan,SME,447,145.34
COMP-03512,South Korea,SME,217,451.19
COMP-03513,Argentina,SME,772,282.63
COMP-03514,Malaysia,SME,506,483.34
COMP-03515,China,Startup,41,23.71
COMP-03516,USA,Startup,26,19.53
COMP-03517,France,Enterprise,17082,7409.01
COMP-03518,France,SME,147,420.0
COMP-03519,Poland,SME,264,312.54
COMP-03520,Singapore,SME,652,441.26
COMP-03521,Poland,SME,267,444.15
COMP-03522,Brazil,Startup,19,44.36
COMP-03523,Vietnam,SME,320,409.44
COMP-03524,South Korea,SME,203,189.17
COMP-03525,Thailand,Enterprise,13021,8881.02
COMP-03526,Philippines,Startup,49,47.6
COMP-03527,South Korea,SME,767,349.26
COMP-03528,Germany,Startup,26,1.66
COMP-03529,France,Enterprise,11905,2903.12
COMP-03530,Canada,SME,819,363.44
COMP-03531,Colombia,Startup,20,7.01
COMP-03532,Germany,SME,798,284.44
COMP-03533,India,SME,512,365.86
COMP-03534,Japan,SME,355,361.21
COMP-03535,Brazil,Enterprise,17448,8563.0
COMP-03536,UK,Startup,62,46.34
COMP-03537,Egypt,SME,851,96.69
COMP-03538,Netherlands,Startup,62,2.91
COMP-03539,Malaysia,Startup,40,29.98
COMP-03540,Sweden,Enterprise,1882,3700.68
COMP-03541,Canada,SME,199,243.2
COMP-03542,Philippines,Startup,20,18.5
COMP-03543,Nigeria,SME,296,384.28
COMP-03544,Germany,Startup,80,10.3
COMP-03545,China,Startup,40,37.92
COMP-03546,Vietnam,Enterprise,16828,3687.18
COMP-03547,Colombia,SME,141,277.92
COMP-03548,Argentina,Startup,61,38.69
COMP-03549,Colombia,SME,557,483.78
COMP-03550,South Africa,SME,319,454.6
COMP-03551,Japan,SME,546,453.05
COMP-03552,Canada,Enterprise,7733,2402.1
COMP-03553,Singapore,Startup,97,6.08
COMP-03554,Chile,SME,480,308.81
COMP-03555,Argentina,Startup,47,10.28
COMP-03556,Netherlands,SME,701,145.18
COMP-03557,Colombia,SME,367,459.71
COMP-03558,South Africa,SME,989,83.48
COMP-03559,India,SME,176,275.31
COMP-03560,South Korea,SME,525,96.81
COMP-03561,Argentina,SME,433,309.31
COMP-03562,Malaysia,Startup,70,30.01
COMP-03563,Philippines,Enterprise,9089,3806.91
COMP-03564,Nigeria,SME,260,270.25
COMP-03565,Poland,SME,988,84.88
COMP-03566,Nigeria,Enterprise,16162,2012.07
COMP-03567,Singapore,SME,764,244.45
COMP-03568,Netherlands,Enterprise,7030,9372.96
COMP-03569,China,SME,724,460.07
COMP-03570,South Africa,Startup,42,10.78
COMP-03571,Italy,Enterprise,15468,5840.37
COMP-03572,New Zealand,SME,661,428.42
COMP-03573,Philippines,Startup,16,38.02
COMP-03574,Poland,Startup,74,11.32
COMP-03575,New Zealand,Enterprise,9142,9347.9
COMP-03576,Vietnam,SME,454,222.38
COMP-03577,China,Enterprise,4667,4699.58
COMP-03578,Singapore,SME,841,386.49
COMP-03579,Argentina,Enterprise,19429,5641.6
COMP-03580,Canada,Enterprise,10127,7098.77
COMP-03581,Kenya,Startup,21,35.4
COMP-03582,UK,Startup,87,19.13
COMP-03583,Japan,Startup,77,8.66
COMP-03584,Egypt,Startup,14,15.18
COMP-03585,Singapore,Startup,52,10.11
COMP-03586,Kenya,SME,519,97.71
COMP-03587,Colombia,Startup,31,16.85
COMP-03588,Japan,Enterprise,19031,4801.47
COMP-03589,India,Startup,45,36.73
COMP-03590,Malaysia,Startup,13,38.04
COMP-03591,Indonesia,SME,305,245.09
COMP-03592,Thailand,SME,435,118.17
COMP-03593,Brazil,SME,327,449.05
COMP-03594,Malaysia,SME,524,280.1
COMP-03595,Nigeria,Startup,92,3.94
COMP-03596,Indonesia,SME,898,54.41
COMP-03597,USA,Startup,67,9.31
COMP-03598,Italy,SME,370,323.07
COMP-03599,France,Startup,72,34.01
COMP-03600,Poland,SME,180,199.66
COMP-03601,South Korea,SME,142,56.11
COMP-03602,Italy,SME,666,399.99
COMP-03603,Australia,Startup,99,43.94
COMP-03604,South Africa,Startup,16,13.64
COMP-03605,South Korea,Startup,52,48.97
COMP-03606,Nigeria,SME,775,256.51
COMP-03607,China,SME,660,58.19
COMP-03608,Kenya,SME,910,81.32
COMP-03609,Malaysia,SME,967,393.98
COMP-03610,Philippines,SME,865,489.86
COMP-03611,Kenya,Startup,87,32.49
COMP-03612,Colombia,SME,496,60.71
COMP-03613,Australia,Startup,37,14.58
COMP-03614,Egypt,Startup,12,8.67
COMP-03615,Argentina,SME,942,269.83
COMP-03616,USA,SME,154,283.18
COMP-03617,Egypt,Enterprise,10922,7052.99
COMP-03618,Philippines,SME,281,467.87
COMP-03619,Sweden,Startup,51,47.01
COMP-03620,Netherlands,SME,815,433.08
COMP-03621,Sweden,Startup,44,5.68
COMP-03622,Philippines,Enterprise,17626,3347.07
COMP-03623,China,Startup,79,47.54
COMP-03624,Vietnam,Enterprise,3162,2489.57
COMP-03625,Indonesia,Startup,86,45.02
COMP-03626,South Korea,SME,496,127.33
COMP-03627,South Korea,Enterprise,7144,2332.88
COMP-03628,UK,SME,859,161.29
COMP-03629,China,SME,599,336.45
COMP-03630,Thailand,SME,709,360.2
COMP-03631,Argentina,Startup,90,48.92
COMP-03632,Poland,SME,786,147.76
COMP-03633,Australia,Enterprise,2759,7680.8
COMP-03634,Nigeria,Enterprise,16409,7195.94
COMP-03635,USA,Startup,66,5.12
COMP-03636,Indonesia,SME,179,115.64
COMP-03637,Thailand,SME,921,142.0
COMP-03638,Philippines,SME,684,344.21
COMP-03639,Egypt,SME,587,58.86
COMP-03640,Singapore,Startup,83,4.91
COMP-03641,Egypt,Startup,45,42.22
COMP-03642,Nigeria,Startup,33,15.55
COMP-03643,Kenya,SME,958,348.37
COMP-03644,Japan,SME,713,271.52
COMP-03645,Spain,Startup,87,10.33
COMP-03646,Argentina,Startup,19,8.37
COMP-03647,Nigeria,Enterprise,19261,1374.67
COMP-03648,USA,SME,424,311.89
COMP-03649,USA,SME,952,59.92
COMP-03650,Kenya,SME,921,127.9
COMP-03651,Malaysia,Enterprise,10982,7811.2
COMP-03652,Philippines,Startup,47,46.29
COMP-03653,Japan,Startup,75,39.46
COMP-03654,Kenya,SME,886,313.75
COMP-03655,South Korea,Enterprise,2156,1916.78
COMP-03656,Colombia,SME,300,340.29
COMP-03657,Vietnam,Enterprise,4285,7867.43
COMP-03658,Chile,Startup,44,6.73
COMP-03659,Brazil,SME,151,398.03
COMP-03660,South Africa,SME,673,78.38
COMP-03661,Thailand,Startup,84,2.42
COMP-03662,Germany,Startup,21,6.39
COMP-03663,Brazil,SME,890,249.49
COMP-03664,Malaysia,Startup,16,47.6
COMP-03665,Germany,Enterprise,8529,1444.89
COMP-03666,Colombia,Startup,97,5.33
COMP-03667,Brazil,SME,793,254.79
COMP-03668,Brazil,Startup,57,22.2
COMP-03669,Thailand,Startup,77,16.81
COMP-03670,Nigeria,SME,269,206.91
COMP-03671,Argentina,SME,947,421.16
COMP-03672,France,Startup,32,43.16
COMP-03673,Philippines,SME,696,234.92
COMP-03674,New Zealand,Startup,72,48.48
COMP-03675,Poland,Startup,80,42.76
COMP-03676,Germany,Startup,31,38.57
COMP-03677,Kenya,Startup,44,3.43
COMP-03678,Nigeria,Startup,54,45.83
COMP-03679,Brazil,Startup,46,13.85
COMP-03680,Japan,SME,835,56.12
COMP-03681,Singapore,SME,966,493.95
COMP-03682,USA,Startup,94,43.63
COMP-03683,Brazil,SME,958,372.05
COMP-03684,India,Startup,57,37.83
COMP-03685,Malaysia,SME,117,456.0
COMP-03686,Vietnam,Startup,17,45.43
COMP-03687,Sweden,Enterprise,12782,745.56
COMP-03688,Vietnam,SME,110,131.13
COMP-03689,Egypt,Startup,77,9.34
COMP-03690,USA,Enterprise,9235,2482.34
COMP-03691,Colombia,Startup,70,29.54
COMP-03692,Italy,Startup,94,49.14
COMP-03693,China,Enterprise,10546,1936.04
COMP-03694,Singapore,SME,524,463.8
COMP-03695,Vietnam,SME,753,262.82
COMP-03696,Italy,Enterprise,2069,7668.03
COMP-03697,Australia,SME,891,304.32
COMP-03698,UK,Enterprise,16934,9844.78
COMP-03699,Poland,SME,533,249.17
COMP-03700,Colombia,Startup,94,42.58
COMP-03701,South Korea,Enterprise,18006,6213.55
COMP-03702,India,Startup,44,44.57
COMP-03703,South Korea,SME,873,224.05
COMP-03704,Australia,Startup,47,17.74
COMP-03705,Netherlands,Startup,17,9.24
COMP-03706,Italy,Enterprise,14132,2425.54
COMP-03707,Kenya,Startup,20,32.37
COMP-03708,Vietnam,Enterprise,4205,1352.14
COMP-03709,Netherlands,Startup,20,49.74
COMP-03710,Netherlands,SME,306,425.76
COMP-03711,Argentina,Startup,74,20.43
COMP-03712,India,Startup,66,5.36
COMP-03713,USA,Startup,26,38.63
COMP-03714,Philippines,Startup,84,34.18
COMP-03715,Thailand,Enterprise,7028,7887.6
COMP-03716,Sweden,Startup,86,44.55
COMP-03717,Italy,Startup,42,3.77
COMP-03718,Nigeria,Enterprise,9788,6225.01
COMP-03719,Australia,Startup,48,43.32
COMP-03720,South Korea,SME,541,170.61
COMP-03721,Sweden,Startup,19,47.57
COMP-03722,Canada,SME,691,236.3
COMP-03723,UK,SME,515,477.81
COMP-03724,Philippines,SME,907,375.41
COMP-03725,Poland,SME,371,60.39
COMP-03726,Philippines,SME,730,111.7
COMP-03727,Poland,Enterprise,9965,8653.66
COMP-03728,Canada,Enterprise,1448,1272.16
COMP-03729,Canada,Enterprise,9108,2262.96
COMP-03730,Indonesia,Startup,96,26.71
COMP-03731,Colombia,Enterprise,2098,1547.21
COMP-03732,China,Startup,31,38.3
COMP-03733,India,SME,997,481.04
COMP-03734,Poland,Startup,72,10.44
COMP-03735,Egypt,SME,689,109.3
COMP-03736,Kenya,Enterprise,4582,5638.74
COMP-03737,USA,SME,680,350.86
COMP-03738,France,Enterprise,9645,4382.25
COMP-03739,Chile,Startup,81,16.06
COMP-03740,Germany,Startup,57,17.93
COMP-03741,China,Enterprise,9519,8598.85
COMP-03742,USA,SME,705,299.97
COMP-03743,Italy,Enterprise,17756,2025.3
COMP-03744,Canada,Startup,78,4.04
COMP-03745,India,Startup,91,44.66
COMP-03746,Japan,SME,143,434.86
COMP-03747,France,Startup,73,49.58
COMP-03748,India,Startup,53,15.77
COMP-03749,Australia,SME,425,113.37
COMP-03750,Brazil,Enterprise,16534,6937.33
COMP-03751,Vietnam,Startup,61,20.52
COMP-03752,Indonesia,SME,706,139.7
COMP-03753,Colombia,Startup,82,24.13
COMP-03754,South Africa,Startup,26,24.51
COMP-03755,Thailand,Startup,86,44.9
COMP-03756,Brazil,Startup,11,38.97
COMP-03757,Germany,Startup,86,27.37
COMP-03758,Sweden,SME,287,333.31
COMP-03759,Kenya,Startup,39,11.32
COMP-03760,India,SME,130,484.46
COMP-03761,Vietnam,SME,982,473.16
COMP-03762,Poland,Startup,19,31.3
COMP-03763,Egypt,SME,528,204.43
COMP-03764,Spain,Enterprise,13449,9962.75
COMP-03765,Singapore,SME,266,457.61
COMP-03766,South Africa,SME,423,200.86
COMP-03767,South Korea,Startup,25,39.92
COMP-03768,Egypt,Startup,31,31.88
COMP-03769,Singapore,Startup,90,23.15
COMP-03770,Spain,SME,577,280.74
COMP-03771,Italy,SME,605,381.71
COMP-03772,Singapore,SME,372,341.29
COMP-03773,Thailand,Startup,14,40.11
COMP-03774,France,SME,402,80.24
COMP-03775,India,SME,140,451.7
COMP-03776,UK,Startup,50,43.26
COMP-03777,New Zealand,SME,774,225.76
COMP-03778,Japan,Startup,89,34.11
COMP-03779,Malaysia,Startup,39,7.08
COMP-03780,Argentina,SME,860,101.44
COMP-03781,UK,Startup,49,30.74
COMP-03782,Canada,Startup,21,2.68
COMP-03783,Thailand,Startup,34,14.8
COMP-03784,Malaysia,Startup,88,5.19
COMP-03785,Japan,SME,259,175.47
COMP-03786,Australia,SME,991,266.79
COMP-03787,Netherlands,SME,438,134.68
COMP-03788,Poland,Startup,33,21.73
COMP-03789,USA,Startup,95,4.77
COMP-03790,Chile,SME,599,101.62
COMP-03791,Egypt,SME,434,180.91
COMP-03792,India,Startup,62,33.82
COMP-03793,India,Startup,70,25.95
COMP-03794,USA,Startup,16,27.22
COMP-03795,USA,SME,935,169.56
COMP-03796,Germany,Startup,89,27.24
COMP-03797,USA,SME,764,459.05
COMP-03798,Philippines,Enterprise,8313,7846.85
COMP-03799,Indonesia,Enterprise,6714,3883.01
COMP-03800,Philippines,Enterprise,14760,9606.45
COMP-03801,Spain,Startup,29,49.92
COMP-03802,France,Startup,48,15.73
COMP-03803,Nigeria,Startup,77,39.41
COMP-03804,Colombia,SME,962,426.1
COMP-03805,Argentina,SME,177,158.82
COMP-03806,USA,Startup,49,19.86
COMP-03807,India,Startup,15,22.15
COMP-03808,Egypt,SME,804,449.76
COMP-03809,Indonesia,Enterprise,7023,2047.04
COMP-03810,Colombia,SME,847,142.36
COMP-03811,South Korea,Startup,71,13.7
COMP-03812,France,SME,580,428.77
COMP-03813,Philippines,Startup,41,16.49
COMP-03814,China,Enterprise,9064,5041.59
COMP-03815,New Zealand,Startup,52,10.71
COMP-03816,Italy,SME,390,69.98
COMP-03817,Australia,SME,665,228.41
COMP-03818,Australia,Enterprise,5925,2263.01
COMP-03819,Argentina,Startup,41,13.64
COMP-03820,Philippines,Startup,58,4.31
COMP-03821,Poland,Enterprise,13667,1092.24
COMP-03822,Chile,SME,852,136.74
COMP-03823,South Korea,SME,514,87.68
COMP-03824,Nigeria,SME,804,186.89
COMP-03825,USA,Startup,77,24.89
COMP-03826,Singapore,SME,966,377.49
COMP-03827,Poland,SME,714,456.53
COMP-03828,Poland,SME,416,134.88
COMP-03829,Poland,Startup,98,8.02
COMP-03830,Poland,Startup,15,43.65
COMP-03831,Indonesia,Startup,60,44.63
COMP-03832,Argentina,SME,678,439.54
COMP-03833,France,Startup,10,1.63
COMP-03834,Egypt,Startup,27,40.3
COMP-03835,Thailand,Enterprise,11412,7110.7
COMP-03836,Italy,Startup,64,12.01
COMP-03837,South Korea,SME,757,84.58
COMP-03838,Spain,Startup,93,11.36
COMP-03839,Spain,Enterprise,16535,1695.47
COMP-03840,South Korea,SME,155,214.49
COMP-03841,Australia,Enterprise,7773,6725.6
COMP-03842,Poland,Startup,41,47.83
