company_id,industry,country,company_size
COMP-03445,Education,Sweden,SME
COMP-03446,Agriculture,Italy,Startup
COMP-03447,Finance,Egypt,SME
COMP-03448,Agriculture,Spain,Startup
COMP-03449,Agriculture,France,SME
COMP-03450,Logistics,Netherlands,Startup
COMP-03451,Retail,Netherlands,Enterprise
COMP-03452,Finance,Colombia,SME
COMP-03453,Finance,Poland,Startup
COMP-03454,Finance,Japan,Startup
COMP-03455,Education,France,Startup
COMP-03456,Technology,New Zealand,Startup
COMP-03457,Education,Colombia,SME
COMP-03458,Manufacturing,Nigeria,SME
COMP-03459,Technology,Japan,Startup
COMP-03460,Technology,South Africa,Enterprise
COMP-03461,Logistics,France,Enterprise
COMP-03462,Finance,France,Startup
COMP-03463,Consulting,Nigeria,SME
COMP-03464,Consulting,UK,Enterprise
COMP-03465,Manufacturing,Egypt,Enterprise
COMP-03466,Education,Indonesia,Startup
COMP-03467,Agriculture,Kenya,Enterprise
COMP-03468,Finance,France,Startup
COMP-03469,Finance,Italy,SME
COMP-03470,Education,Kenya,Startup
COMP-03471,Technology,UK,SME
COMP-03472,Manufacturing,France,Enterprise
COMP-03473,Technology,Spain,Startup
COMP-03474,Retail,Brazil,Startup
COMP-03475,Healthcare,Argentina,Enterprise
COMP-03476,Healthcare,Kenya,Enterprise
COMP-03477,Logistics,UK,SME
COMP-03478,Finance,Poland,Enterprise
COMP-03479,Healthcare,UK,SME
COMP-03480,Healthcare,Germany,Enterprise
COMP-03481,Logistics,Netherlands,SME
COMP-03482,Retail,Netherlands,Startup
COMP-03483,Education,Argentina,Startup
COMP-03484,Education,Poland,SME
COMP-03485,Healthcare,New Zealand,Startup
COMP-03486,Retail,Italy,Startup
COMP-03487,Agriculture,Germany,SME
COMP-03488,Agriculture,France,Enterprise
COMP-03489,Agriculture,France,Startup
COMP-03490,Healthcare,Nigeria,SME
COMP-03491,Consulting,UK,Enterprise
COMP-03492,Manufacturing,Italy,Enterprise
COMP-03493,Finance,France,Startup
COMP-03494,Finance,India,SME
COMP-03495,Retail,South Korea,SME
COMP-03496,Manufacturing,France,SME
COMP-03497,Agriculture,Spain,SME
COMP-03498,Healthcare,Thailand,SME
COMP-03499,Manufacturing,Kenya,SME
COMP-03500,Finance,Chile,Startup
COMP-03501,Retail,Chile,SME
COMP-03502,Agriculture,Germany,Startup
COMP-03503,Finance,Egypt,Startup
COMP-03504,Technology,France,SME
COMP-03505,Consulting,China,Startup
COMP-03506,Healthcare,South Africa,Enterprise
COMP-03507,Agriculture,France,Startup
COMP-03508,Logistics,New Zealand,SME
COMP-03509,Consulting,Kenya,Startup
COMP-03510,Finance,UK,SME
COMP-03511,Consulting,Japan,SME
COMP-03512,Agriculture,South Korea,SME
COMP-03513,Healthcare,Argentina,SME
COMP-03514,Manufacturing,Malaysia,SME
COMP-03515,Logistics,China,Startup
COMP-03516,Finance,USA,Startup
COMP-03517,Manufacturing,France,Enterprise
COMP-03518,Agriculture,France,SME
COMP-03519,Agriculture,Poland,SME
COMP-03520,Retail,Singapore,SME
COMP-03521,Agriculture,Poland,SME
COMP-03522,Technology,Brazil,Startup
COMP-03523,Technology,Vietnam,SME
COMP-03524,Finance,South Korea,SME
COMP-03525,Education,Thailand,Enterprise
COMP-03526,Education,Philippines,Startup
COMP-03527,Retail,South Korea,SME
COMP-03528,Consulting,Germany,Startup
COMP-03529,Manufacturing,France,Enterprise
COMP-03530,Agriculture,Canada,SME
COMP-03531,Finance,Colombia,Startup
COMP-03532,Consulting,Germany,SME
COMP-03533,Agriculture,India,SME
COMP-03534,Education,Japan,SME
COMP-03535,Finance,Brazil,Enterprise
COMP-03536,Retail,UK,Startup
COMP-03537,Technology,Egypt,SME
COMP-03538,Healthcare,Netherlands,Startup
COMP-03539,Manufacturing,Malaysia,Startup
COMP-03540,Technology,Sweden,Enterprise
COMP-03541,Manufacturing,Canada,SME
COMP-03542,Finance,Philippines,Startup
COMP-03543,Manufacturing,Nigeria,SME
COMP-03544,Retail,Germany,Startup
COMP-03545,Consulting,China,Startup
COMP-03546,Agriculture,Vietnam,Enterprise
COMP-03547,Finance,Colombia,SME
COMP-03548,Healthcare,Argentina,Startup
COMP-03549,Technology,Colombia,SME
COMP-03550,Retail,South Africa,SME
COMP-03551,Finance,Japan,SME
COMP-03552,Retail,Canada,Enterprise
COMP-03553,Healthcare,Singapore,Startup
COMP-03554,Technology,Chile,SME
COMP-03555,Finance,Argentina,Startup
COMP-03556,Education,Netherlands,SME
COMP-03557,Consulting,Colombia,SME
COMP-03558,Manufacturing,South Africa,SME
COMP-03559,Healthcare,India,SME
COMP-03560,Healthcare,South Korea,SME
COMP-03561,Technology,Argentina,SME
COMP-03562,Healthcare,Malaysia,Startup
COMP-03563,Manufacturing,Philippines,Enterprise
COMP-03564,Education,Nigeria,SME
COMP-03565,Technology,Poland,SME
COMP-03566,Manufacturing,Nigeria,Enterprise
COMP-03567,Logistics,Singapore,SME
COMP-03568,Healthcare,Netherlands,Enterprise
COMP-03569,Technology,China,SME
COMP-03570,Technology,South Africa,Startup
COMP-03571,Retail,Italy,Enterprise
COMP-03572,Agriculture,New Zealand,SME
COMP-03573,Finance,Philippines,Startup
COMP-03574,Retail,Poland,Startup
COMP-03575,Retail,New Zealand,Enterprise
COMP-03576,Education,Vietnam,SME
COMP-03577,Logistics,China,Enterprise
COMP-03578,Technology,Singapore,SME
COMP-03579,Finance,Argentina,Enterprise
COMP-03580,Technology,Canada,Enterprise
COMP-03581,Agriculture,Kenya,Startup
COMP-03582,Manufacturing,UK,Startup
COMP-03583,Healthcare,Japan,Startup
COMP-03584,Logistics,Egypt,Startup
COMP-03585,Retail,Singapore,Startup
COMP-03586,Retail,Kenya,SME
COMP-03587,Retail,Colombia,Startup
COMP-03588,Technology,Japan,Enterprise
COMP-03589,Agriculture,India,Startup
COMP-03590,Technology,Malaysia,Startup
COMP-03591,Retail,Indonesia,SME
COMP-03592,Technology,Thailand,SME
COMP-03593,Finance,Brazil,SME
COMP-03594,Finance,Malaysia,SME
COMP-03595,Agriculture,Nigeria,Startup
COMP-03596,Healthcare,Indonesia,SME
COMP-03597,Finance,USA,Startup
COMP-03598,Consulting,Italy,SME
COMP-03599,Finance,France,Startup
COMP-03600,Technology,Poland,SME
COMP-03601,Logistics,South Korea,SME
COMP-03602,Manufacturing,Italy,SME
COMP-03603,Finance,Australia,Startup
COMP-03604,Logistics,South Africa,Startup
COMP-03605,Healthcare,South Korea,Startup
COMP-03606,Retail,Nigeria,SME
COMP-03607,Finance,China,SME
COMP-03608,Consulting,Kenya,SME
COMP-03609,Technology,Malaysia,SME
COMP-03610,Finance,Philippines,SME
COMP-03611,Manufacturing,Kenya,Startup
COMP-03612,Consulting,Colombia,SME
COMP-03613,Agriculture,Australia,Startup
COMP-03614,Retail,Egypt,Startup
COMP-03615,Healthcare,Argentina,SME
COMP-03616,Retail,USA,SME
COMP-03617,Consulting,Egypt,Enterprise
COMP-03618,Technology,Philippines,SME
COMP-03619,Technology,Sweden,Startup
COMP-03620,Retail,Netherlands,SME
COMP-03621,Manufacturing,Sweden,Startup
COMP-03622,Consulting,Philippines,Enterprise
COMP-03623,Consulting,China,Startup
COMP-03624,Technology,Vietnam,Enterprise
COMP-03625,Agriculture,Indonesia,Startup
COMP-03626,Education,South Korea,SME
COMP-03627,Healthcare,South Korea,Enterprise
COMP-03628,Manufacturing,UK,SME
COMP-03629,Consulting,China,SME
COMP-03630,Finance,Thailand,SME
COMP-03631,Retail,Argentina,Startup
COMP-03632,Education,Poland,SME
COMP-03633,Education,Australia,Enterprise
COMP-03634,Logistics,Nigeria,Enterprise
COMP-03635,Logistics,USA,Startup
COMP-03636,Manufacturing,Indonesia,SME
COMP-03637,Agriculture,Thailand,SME
COMP-03638,Technology,Philippines,SME
COMP-03639,Agriculture,Egypt,SME
COMP-03640,Retail,Singapore,Startup
COMP-03641,Manufacturing,Egypt,Startup
COMP-03642,Retail,Nigeria,Startup
COMP-03643,Consulting,Kenya,SME
COMP-03644,Education,Japan,SME
COMP-03645,Technology,Spain,Startup
COMP-03646,Retail,Argentina,Startup
COMP-03647,Finance,Nigeria,Enterprise
COMP-03648,Logistics,USA,SME
COMP-03649,Logistics,USA,SME
COMP-03650,Technology,Kenya,SME
COMP-03651,Agriculture,Malaysia,Enterprise
COMP-03652,Healthcare,Philippines,Startup
COMP-03653,Consulting,Japan,Startup
COMP-03654,Finance,Kenya,SME
COMP-03655,Technology,South Korea,Enterprise
COMP-03656,Technology,Colombia,SME
COMP-03657,Finance,Vietnam,Enterprise
COMP-03658,Finance,Chile,Startup
COMP-03659,Agriculture,Brazil,SME
COMP-03660,Manufacturing,South Africa,SME
COMP-03661,Education,Thailand,Startup
COMP-03662,Finance,Germany,Startup
COMP-03663,Technology,Brazil,SME
COMP-03664,Agriculture,Malaysia,Startup
COMP-03665,Education,Germany,Enterprise
COMP-03666,Manufacturing,Colombia,Startup
COMP-03667,Technology,Brazil,SME
COMP-03668,Agriculture,Brazil,Startup
COMP-03669,Logistics,Thailand,Startup
COMP-03670,Logistics,Nigeria,SME
COMP-03671,Agriculture,Argentina,SME
COMP-03672,Technology,France,Startup
COMP-03673,Education,Philippines,SME
COMP-03674,Logistics,New Zealand,Startup
COMP-03675,Manufacturing,Poland,Startup
COMP-03676,Finance,Germany,Startup
COMP-03677,Retail,Kenya,Startup
COMP-03678,Finance,Nigeria,Startup
COMP-03679,Technology,Brazil,Startup
COMP-03680,Technology,Japan,SME
COMP-03681,Logistics,Singapore,SME
COMP-03682,Agriculture,USA,Startup
COMP-03683,Logistics,Brazil,SME
COMP-03684,Manufacturing,India,Startup
COMP-03685,Consulting,Malaysia,SME
COMP-03686,Manufacturing,Vietnam,Startup
COMP-03687,Agriculture,Sweden,Enterprise
COMP-03688,Manufacturing,Vietnam,SME
COMP-03689,Manufacturing,Egypt,Startup
COMP-03690,Healthcare,USA,Enterprise
COMP-03691,Healthcare,Colombia,Startup
COMP-03692,Education,Italy,Startup
COMP-03693,Retail,China,Enterprise
COMP-03694,Education,Singapore,SME
COMP-03695,Agriculture,Vietnam,SME
COMP-03696,Consulting,Italy,Enterprise
COMP-03697,Finance,Australia,SME
COMP-03698,Education,UK,Enterprise
COMP-03699,Manufacturing,Poland,SME
COMP-03700,Finance,Colombia,Startup
COMP-03701,Retail,South Korea,Enterprise
COMP-03702,Manufacturing,India,Startup
COMP-03703,Education,South Korea,SME
COMP-03704,Finance,Australia,Startup
COMP-03705,Education,Netherlands,Startup
COMP-03706,Logistics,Italy,Enterprise
COMP-03707,Manufacturing,Kenya,Startup
COMP-03708,Logistics,Vietnam,Enterprise
COMP-03709,Healthcare,Netherlands,Startup
COMP-03710,Agriculture,Netherlands,SME
COMP-03711,Healthcare,Argentina,Startup
COMP-03712,Healthcare,India,Startup
COMP-03713,Technology,USA,Startup
COMP-03714,Education,Philippines,Startup
COMP-03715,Agriculture,Thailand,Enterprise
COMP-03716,Technology,Sweden,Startup
COMP-03717,Manufacturing,Italy,Startup
COMP-03718,Education,Nigeria,Enterprise
COMP-03719,Logistics,Australia,Startup
COMP-03720,Education,South Korea,SME
COMP-03721,Healthcare,Sweden,Startup
COMP-03722,Technology,Canada,SME
COMP-03723,Consulting,UK,SME
COMP-03724,Retail,Philippines,SME
COMP-03725,Healthcare,Poland,SME
COMP-03726,Technology,Philippines,SME
COMP-03727,Consulting,Poland,Enterprise
COMP-03728,Technology,Canada,Enterprise
COMP-03729,Logistics,Canada,Enterprise
COMP-03730,Healthcare,Indonesia,Startup
COMP-03731,Technology,Colombia,Enterprise
COMP-03732,Healthcare,China,Startup
COMP-03733,Retail,India,SME
COMP-03734,Retail,Poland,Startup
COMP-03735,Education,Egypt,SME
COMP-03736,Education,Kenya,Enterprise
COMP-03737,Healthcare,USA,SME
COMP-03738,Finance,France,Enterprise
COMP-03739,Technology,Chile,Startup
COMP-03740,Agriculture,Germany,Startup
COMP-03741,Finance,China,Enterprise
COMP-03742,Agriculture,USA,SME
COMP-03743,Consulting,Italy,Enterprise
COMP-03744,Logistics,Canada,Startup
COMP-03745,Consulting,India,Startup
COMP-03746,Education,Japan,SME
COMP-03747,Finance,France,Startup
COMP-03748,Manufacturing,India,Startup
COMP-03749,Logistics,Australia,SME
COMP-03750,Logistics,Brazil,Enterprise
COMP-03751,Retail,Vietnam,Startup
COMP-03752,Finance,Indonesia,SME
COMP-03753,Consulting,Colombia,Startup
COMP-03754,Retail,South Africa,Startup
COMP-03755,Healthcare,Thailand,Startup
COMP-03756,Logistics,Brazil,Startup
COMP-03757,Agriculture,Germany,Startup
COMP-03758,Technology,Sweden,SME
COMP-03759,Technology,Kenya,Startup
COMP-03760,Healthcare,India,SME
COMP-03761,Finance,Vietnam,SME
COMP-03762,Manufacturing,Poland,Startup
COMP-03763,Education,Egypt,SME
COMP-03764,Retail,Spain,Enterprise
COMP-03765,Consulting,Singapore,SME
COMP-03766,Logistics,South Africa,SME
COMP-03767,Retail,South Korea,Startup
COMP-03768,Finance,Egypt,Startup
COMP-03769,Manufacturing,Singapore,Startup
COMP-03770,Logistics,Spain,SME
COMP-03771,Technology,Italy,SME
COMP-03772,Technology,Singapore,SME
COMP-03773,Healthcare,Thailand,Startup
COMP-03774,Technology,France,SME
COMP-03775,Healthcare,India,SME
COMP-03776,Technology,UK,Startup
COMP-03777,Technology,New Zealand,SME
COMP-03778,Retail,Japan,Startup
COMP-03779,Finance,Malaysia,Startup
COMP-03780,Retail,Argentina,SME
COMP-03781,Technology,UK,Startup
COMP-03782,Finance,Canada,Startup
COMP-03783,Manufacturing,Thailand,Startup
COMP-03784,Technology,Malaysia,Startup
COMP-03785,Education,Japan,SME
COMP-03786,Technology,Australia,SME
COMP-03787,Education,Netherlands,SME
COMP-03788,Agriculture,Poland,Startup
COMP-03789,Education,USA,Startup
COMP-03790,Technology,Chile,SME
COMP-03791,Education,Egypt,SME
COMP-03792,Logistics,India,Startup
COMP-03793,Education,India,Startup
COMP-03794,Logistics,USA,Startup
COMP-03795,Education,USA,SME
COMP-03796,Finance,Germany,Startup
COMP-03797,Finance,USA,SME
COMP-03798,Manufacturing,Philippines,Enterprise
COMP-03799,Technology,Indonesia,Enterprise
COMP-03800,Technology,Philippines,Enterprise
COMP-03801,Education,Spain,Startup
COMP-03802,Manufacturing,France,Startup
COMP-03803,Agriculture,Nigeria,Startup
COMP-03804,Agriculture,Colombia,SME
COMP-03805,Healthcare,Argentina,SME
COMP-03806,Retail,USA,Startup
COMP-03807,Logistics,India,Startup
COMP-03808,Logistics,Egypt,SME
COMP-03809,Logistics,Indonesia,Enterprise
COMP-03810,Technology,Colombia,SME
COMP-03811,Education,South Korea,Startup
COMP-03812,Logistics,France,SME
COMP-03813,Healthcare,Philippines,Startup
COMP-03814,Agriculture,China,Enterprise
COMP-03815,Finance,New Zealand,Startup
COMP-03816,Consulting,Italy,SME
COMP-03817,Logistics,Australia,SME
COMP-03818,Consulting,Australia,Enterprise
COMP-03819,Manufacturing,Argentina,Startup
COMP-03820,Healthcare,Philippines,Startup
COMP-03821,Retail,Poland,Enterprise
COMP-03822,Finance,Chile,SME
COMP-03823,Healthcare,South Korea,SME
COMP-03824,Agriculture,Nigeria,SME
COMP-03825,Agriculture,USA,Startup
COMP-03826,Retail,Singapore,SME
COMP-03827,Education,Poland,SME
COMP-03828,Education,Poland,SME
COMP-03829,Retail,Poland,Startup
COMP-03830,Technology,Poland,Startup
COMP-03831,Logistics,Indonesia,Startup
COMP-03832,Healthcare,Argentina,SME
COMP-03833,Logistics,France,Startup
COMP-03834,Healthcare,Egypt,Startup
COMP-03835,Retail,Thailand,Enterprise
COMP-03836,Finance,Italy,Startup
COMP-03837,Finance,South Korea,SME
COMP-03838,Manufacturing,Spain,Startup
COMP-03839,Technology,Spain,Enterprise
COMP-03840,Agriculture,South Korea,SME
COMP-03841,Healthcare,Australia,Enterprise
COMP-03842,Finance,Poland,Startup
COMP-03843,Finance,Australia,SME
COMP-03844,Healthcare,Argentina,SME
COMP-03845,Agriculture,South Korea,Startup
COMP-03846,Manufacturing,Germany,Startup
COMP-03847,Healthcare,Singapore,Enterprise
COMP-03848,Manufacturing,Australia,Startup
COMP-03849,Logistics,Vietnam,Startup
COMP-03850,Retail,New Zealand,Startup
COMP-03851,Education,China,Startup
COMP-03852,Retail,South Korea,SME
COMP-03853,Retail,USA,Enterprise
COMP-03854,Consulting,South Africa,SME
COMP-03855,Finance,Nigeria,Enterprise
COMP-03856,Finance,France,SME
COMP-03857,Education,Australia,Enterprise
COMP-03858,Healthcare,Japan,SME
COMP-03859,Technology,Singapore,SME
COMP-03860,Agriculture,Singapore,Enterprise
COMP-03861,Logistics,Italy,Startup
COMP-03862,Logistics,India,SME
COMP-03863,Manufacturing,Philippines,Enterprise
COMP-03864,Retail,Canada,Startup
COMP-03865,Technology,Vietnam,SME
COMP-03866,Agriculture,Sweden,Startup
COMP-03867,Manufacturing,Indonesia,SME
COMP-03868,Technology,Brazil,Enterprise
COMP-03869,Logistics,Poland,Startup
COMP-03870,Education,Nigeria,Enterprise
COMP-03871,Retail,UK,SME
COMP-03872,Technology,Australia,Startup
COMP-03873,Technology,Sweden,Startup
COMP-03874,Technology,Vietnam,Startup
COMP-03875,Retail,UK,Startup
COMP-03876,Healthcare,Netherlands,SME
COMP-03877,Logistics,Thailand,Enterprise
COMP-03878,Finance,Singapore,SME
COMP-03879,Logistics,South Korea,SME
COMP-03880,Finance,France,Startup
COMP-03881,Agriculture,Netherlands,SME
COMP-03882,Manufacturing,Sweden,SME
COMP-03883,Retail,Argentina,Startup
COMP-03884,Technology,China,SME
COMP-03885,Education,Chile,SME
COMP-03886,Agriculture,Kenya,SME
COMP-03887,Retail,Singapore,Startup
COMP-03888,Technology,Philippines,SME
COMP-03889,Healthcare,Australia,SME
COMP-03890,Education,New Zealand,SME
COMP-03891,Logistics,Singapore,Enterprise
COMP-03892,Logistics,USA,SME
COMP-03893,Consulting,Egypt,Startup
COMP-03894,Logistics,Australia,Startup
COMP-03895,Education,Germany,SME
COMP-03896,Finance,Brazil,Startup
COMP-03897,Education,Chile,Startup
COMP-03898,Logistics,Nigeria,Startup
COMP-03899,Agriculture,Japan,Startup
COMP-03900,Technology,Indonesia,Enterprise
COMP-03901,Healthcare,Argentina,SME
COMP-03902,Finance,Vietnam,SME
COMP-03903,Agriculture,France,SME
COMP-03904,Education,Philippines,SME
COMP-03905,Healthcare,Japan,SME
COMP-03906,Technology,Colombia,Startup
COMP-03907,Finance,UK,Startup
COMP-03908,Retail,India,SME
COMP-03909,Agriculture,Nigeria,Enterprise
COMP-03910,Consulting,UK,SME
COMP-03911,Logistics,Australia,Startup
COMP-03912,Healthcare,New Zealand,Enterprise
COMP-03913,Technology,UK,SME
COMP-03914,Technology,Singapore,SME
COMP-03915,Agriculture,Kenya,SME
COMP-03916,Technology,UK,Startup
COMP-03917,Education,Brazil,Startup
COMP-03918,Manufacturing,Italy,Startup
COMP-03919,Retail,Spain,SME
COMP-03920,Finance,Kenya,Startup
COMP-03921,Manufacturing,Germany,SME
COMP-03922,Manufacturing,Argentina,SME
COMP-03923,Technology,France,Startup
COMP-03924,Logistics,South Korea,Startup
COMP-03925,Manufacturing,India,Enterprise
COMP-03926,Finance,New Zealand,SME
COMP-03927,Agriculture,Sweden,SME
COMP-03928,Logistics,Indonesia,SME
COMP-03929,Retail,Australia,Startup
COMP-03930,Manufacturing,Germany,Startup
COMP-03931,Retail,Egypt,SME
COMP-03932,Technology,Nigeria,Startup
COMP-03933,Manufacturing,Indonesia,Startup
COMP-03934,Finance,India,SME
COMP-03935,Technology,Poland,Enterprise
COMP-03936,Consulting,Chile,Startup
COMP-03937,Healthcare,Netherlands,Enterprise
COMP-03938,Consulting,Philippines,Startup
COMP-03939,Finance,Malaysia,SME
COMP-03940,Retail,Canada,SME
COMP-03941,Manufacturing,Philippines,Enterprise
COMP-03942,Retail,Italy,Enterprise
COMP-03943,Education,South Korea,Startup
COMP-03944,Finance,South Africa,Startup
COMP-03945,Technology,Kenya,Startup
COMP-03946,Agriculture,Argentina,Enterprise
COMP-03947,Consulting,Indonesia,Startup
COMP-03948,Technology,Australia,Enterprise
COMP-03949,Manufacturing,Nigeria,Enterprise
COMP-03950,Technology,South Korea,Enterprise
COMP-03951,Manufacturing,Germany,SME
COMP-03952,Logistics,France,SME
COMP-03953,Healthcare,Canada,Startup
COMP-03954,Retail,China,Startup
COMP-03955,Retail,Egypt,Startup
COMP-03956,Logistics,New Zealand,Startup
COMP-03957,Technology,Nigeria,SME
COMP-03958,Finance,Japan,SME
COMP-03959,Education,Thailand,SME
COMP-03960,Retail,Japan,SME
COMP-03961,Education,South Korea,SME
COMP-03962,Manufacturing,UK,Startup
COMP-03963,Logistics,China,Enterprise
COMP-03964,Healthcare,New Zealand,Startup
COMP-03965,Technology,Philippines,Startup
COMP-03966,Technology,South Africa,SME
COMP-03967,Logistics,Philippines,SME
COMP-03968,Technology,Egypt,Enterprise
COMP-03969,Education,Germany,Enterprise
COMP-03970,Technology,Poland,SME
COMP-03971,Technology,Brazil,Startup
COMP-03972,Logistics,France,Enterprise
COMP-03973,Manufacturing,UK,SME
COMP-03974,Education,Thailand,Startup
COMP-03975,Finance,Kenya,SME
COMP-03976,Healthcare,Spain,Enterprise
COMP-03977,Retail,China,Startup
COMP-03978,Agriculture,Brazil,Startup
COMP-03979,Finance,India,Enterprise
COMP-03980,Education,Canada,SME
COMP-03981,Healthcare,Malaysia,SME
COMP-03982,Retail,New Zealand,Startup
COMP-03983,Technology,Spain,Enterprise
COMP-03984,Healthcare,UK,SME
COMP-03985,Healthcare,France,Enterprise
COMP-03986,Technology,Singapore,Startup
COMP-03987,Education,UK,SME
COMP-03988,Technology,Italy,Enterprise
COMP-03989,Healthcare,Kenya,SME
COMP-03990,Consulting,Egypt,Startup
COMP-03991,Manufacturing,Egypt,SME
COMP-03992,Healthcare,Spain,SME
COMP-03993,Finance,South Korea,Startup
COMP-03994,Manufacturing,Canada,SME
COMP-03995,Manufacturing,USA,Startup
COMP-03996,Consulting,India,SME
COMP-03997,Consulting,Nigeria,Enterprise
COMP-03998,Agriculture,USA,Startup
COMP-03999,Healthcare,South Korea,Enterprise
COMP-04000,Logistics,New Zealand,SME
COMP-04001,Agriculture,UK,Startup
COMP-04002,Manufacturing,New Zealand,Enterprise
COMP-04003,Education,Thailand,Enterprise
COMP-04004,Retail,Philippines,SME
COMP-04005,Agriculture,Japan,Startup
COMP-04006,Retail,Spain,Enterprise
COMP-04007,Technology,Nigeria,Startup
COMP-04008,Education,Spain,Startup
COMP-04009,Agriculture,Philippines,Startup
COMP-04010,Healthcare,China,SME
COMP-04011,Finance,Brazil,Startup
COMP-04012,Agriculture,UK,SME
COMP-04013,Healthcare,Kenya,SME
COMP-04014,Finance,Singapore,Startup
COMP-04015,Technology,Canada,Startup
COMP-04016,Consulting,Egypt,SME
COMP-04017,Manufacturing,Philippines,SME
COMP-04018,Consulting,Malaysia,Startup
COMP-04019,Manufacturing,Singapore,Enterprise
COMP-04020,Finance,Italy,SME
COMP-04021,Finance,Spain,SME
COMP-04022,Education,Malaysia,Startup
COMP-04023,Education,Brazil,Startup
COMP-04024,Technology,Egypt,SME
COMP-04025,Retail,Thailand,Startup
COMP-04026,Education,Chile,Startup
COMP-04027,Consulting,USA,Enterprise
COMP-04028,Education,China,Enterprise
COMP-04029,Manufacturing,Spain,Startup
COMP-04030,Healthcare,Singapore,Startup
COMP-04031,Technology,Sweden,Startup
COMP-04032,Healthcare,Kenya,Startup
COMP-04033,Education,South Korea,Startup
COMP-04034,Logistics,India,Startup
COMP-04035,Manufacturing,South Korea,Startup
COMP-04036,Logistics,Poland,Startup
COMP-04037,Education,Canada,Startup
COMP-04038,Healthcare,Philippines,Startup
COMP-04039,Technology,Nigeria,SME
COMP-04040,Healthcare,Colombia,SME
COMP-04041,Retail,China,SME
COMP-04042,Consulting,Philippines,Startup
COMP-04043,Technology,Japan,SME
COMP-04044,Agriculture,Germany,SME
COMP-04045,Consulting,Philippines,Enterprise
COMP-04046,Retail,Thailand,SME
COMP-04047,Agriculture,UK,SME
COMP-04048,Logistics,Canada,SME
COMP-04049,Manufacturing,Vietnam,SME
COMP-04050,Retail,Kenya,Startup
COMP-04051,Manufacturing,India,Enterprise
COMP-04052,Finance,China,SME
COMP-04053,Finance,UK,Startup
COMP-04054,Education,Australia,SME
COMP-04055,Retail,Thailand,Startup
COMP-04056,Retail,Brazil,Enterprise
COMP-04057,Retail,Nigeria,Startup
COMP-04058,Retail,Kenya,SME
COMP-04059,Consulting,Spain,Enterprise
COMP-04060,Agriculture,Philippines,SME
COMP-04061,Education,Nigeria,SME
COMP-04062,Healthcare,Germany,Startup
COMP-04063,Retail,France,SME
COMP-04064,Manufacturing,South Africa,SME
COMP-04065,Finance,Singapore,Startup
COMP-04066,Technology,Italy,Startup
COMP-04067,Agriculture,Indonesia,SME
COMP-04068,Agriculture,Canada,Startup
COMP-04069,Logistics,Netherlands,Startup
COMP-04070,Consulting,Egypt,Startup
COMP-04071,Manufacturing,South Korea,SME
COMP-04072,Healthcare,Thailand,SME
COMP-04073,Finance,India,Startup
COMP-04074,Logistics,Philippines,Enterprise
COMP-04075,Manufacturing,Colombia,Startup
COMP-04076,Technology,China,SME
COMP-04077,Consulting,Brazil,Enterprise
COMP-04078,Retail,Poland,Enterprise
COMP-04079,Agriculture,Colombia,SME
COMP-04080,Finance,New Zealand,SME
COMP-04081,Logistics,France,SME
COMP-04082,Logistics,China,SME
COMP-04083,Education,India,SME
COMP-04084,Retail,Philippines,SME
COMP-04085,Healthcare,Spain,SME
COMP-04086,Healthcare,Philippines,Startup
COMP-04087,Manufacturing,Vietnam,SME
COMP-04088,Logistics,India,SME
COMP-04089,Healthcare,France,SME
COMP-04090,Technology,Australia,Enterprise
COMP-04091,Consulting,Vietnam,Startup
COMP-04092,Healthcare,India,Enterprise
COMP-04093,Technology,UK,Startup
COMP-04094,Healthcare,Spain,SME
COMP-04095,Logistics,New Zealand,Startup
COMP-04096,Finance,UK,SME
COMP-04097,Consulting,France,SME
COMP-04098,Technology,Vietnam,SME
COMP-04099,Agriculture,Australia,Startup
COMP-04100,Technology,Thailand,Enterprise
COMP-04101,Agriculture,Kenya,Startup
COMP-04102,Logistics,Poland,Startup
COMP-04103,Consulting,Colombia,SME
COMP-04104,Retail,Singapore,Startup
COMP-04105,Healthcare,Chile,Startup
COMP-04106,Consulting,Australia,Startup
COMP-04107,Retail,Egypt,Startup
COMP-04108,Technology,Argentina,Startup
COMP-04109,Technology,Germany,Startup
COMP-04110,Agriculture,Germany,Startup
COMP-04111,Healthcare,Italy,SME
COMP-04112,Retail,Argentina,SME
COMP-04113,Agriculture,India,SME
COMP-04114,Logistics,UK,Startup
COMP-04115,Consulting,India,SME
COMP-04116,Finance,Kenya,SME
COMP-04117,Logistics,Brazil,Startup
COMP-04118,Education,Philippines,Startup
COMP-04119,Healthcare,Argentina,Enterprise
COMP-04120,Finance,Indonesia,SME
COMP-04121,Agriculture,Poland,SME
COMP-04122,Technology,Germany,SME
COMP-04123,Consulting,Colombia,Enterprise
COMP-04124,Finance,Indonesia,SME
COMP-04125,Manufacturing,Netherlands,Startup
COMP-04126,Technology,Malaysia,SME
COMP-04127,Healthcare,Brazil,SME
COMP-04128,Healthcare,Netherlands,SME
COMP-04129,Logistics,Australia,Enterprise
COMP-04130,Healthcare,Nigeria,SME
COMP-04131,Education,Thailand,SME
COMP-04132,Retail,UK,Startup
COMP-04133,Consulting,South Africa,Enterprise
COMP-04134,Healthcare,India,Enterprise
COMP-04135,Finance,Netherlands,SME
COMP-04136,Retail,UK,Startup
COMP-04137,Healthcare,France,SME
