response_id,company_id,survey_year,quarter,productivity_change_percent,revenue_growth_percent,cost_reduction_percent,innovation_score,customer_satisfaction
23862,COMP-01492,2024,Q2,14.63,5.97,2.2,65,6.31
23863,COMP-01492,2024,Q3,4.05,0.73,13.45,56,4.92
23864,COMP-01492,2024,Q4,8.56,4.73,0.0,44,6.06
23865,COMP-01492,2025,Q1,5.06,0.84,6.34,40,4.94
23866,COMP-01492,2025,Q2,10.46,4.15,5.58,70,5.06
23867,COMP-01492,2025,Q3,2.81,8.47,2.58,73,3.77
23868,COMP-01492,2025,Q4,8.49,7.18,0.93,58,6.38
23869,COMP-01492,2026,Q1,14.92,0.69,2.17,45,6.45
23870,COMP-01492,2026,Q2,9.95,5.86,0.0,56,5.52
23871,COMP-01492,2026,Q3,10.16,-1.56,10.72,52,6.35
23872,COMP-01492,2026,Q4,4.88,5.67,6.87,41,4.97
23873,COMP-01493,2023,Q1,5.32,2.45,0.0,54,5.07
23874,COMP-01493,2023,Q2,5.92,5.49,1.66,54,2.79
23875,COMP-01493,2023,Q3,0.83,1.35,5.96,44,5.32
23876,COMP-01493,2023,Q4,10.35,4.09,3.48,45,4.22
23877,COMP-01493,2024,Q1,5.91,14.0,0.0,53,4.19
23878,COMP-01493,2024,Q2,12.41,11.61,0.01,41,4.51
23879,COMP-01493,2024,Q3,9.54,7.25,5.51,50,4.91
23880,COMP-01493,2024,Q4,12.39,-3.52,0.0,46,5.21
23881,COMP-01493,2025,Q1,8.89,3.04,6.96,58,6.03
23882,COMP-01493,2025,Q2,9.48,-0.17,1.78,58,5.92
23883,COMP-01493,2025,Q3,7.77,1.63,5.12,55,5.13
23884,COMP-01493,2025,Q4,13.41,12.75,7.51,64,5.54
23885,COMP-01493,2026,Q1,11.99,11.86,9.3,59,5.96
23886,COMP-01493,2026,Q2,6.52,3.69,8.18,55,3.99
23887,COMP-01493,2026,Q3,4.57,12.29,6.56,47,4.59
23888,COMP-01493,2026,Q4,11.12,3.32,9.0,57,7.31
23889,COMP-01494,2023,Q1,8.08,-3.82,10.36,61,7.22
23890,COMP-01494,2023,Q2,3.68,3.32,2.43,48,5.28
23891,COMP-01494,2023,Q3,5.02,6.41,0.0,44,5.73
23892,COMP-01494,2023,Q4,6.38,-3.49,0.0,49,6.14
23893,COMP-01494,2024,Q1,0.4,-2.98,0.41,55,6.32
23894,COMP-01494,2024,Q2,0.0,-1.9,8.46,48,2.67
23895,COMP-01494,2024,Q3,6.91,1.52,0.0,43,4.46
23896,COMP-01494,2024,Q4,13.23,10.87,5.41,64,6.97
23897,COMP-01494,2025,Q1,0.0,4.6,5.21,44,3.79
23898,COMP-01494,2025,Q2,4.08,6.71,6.52,58,5.85
23899,COMP-01494,2025,Q3,3.42,-0.49,11.89,49,3.78
23900,COMP-01494,2025,Q4,15.93,7.16,4.08,47,7.2
23901,COMP-01494,2026,Q1,8.27,2.64,4.13,56,4.97
23902,COMP-01494,2026,Q2,10.91,5.87,1.53,61,3.72
23903,COMP-01494,2026,Q3,16.29,4.03,10.43,64,6.07
23904,COMP-01494,2026,Q4,2.75,-4.05,2.65,64,4.95
23905,COMP-01495,2023,Q1,9.35,-4.76,7.34,54,4.55
23906,COMP-01495,2023,Q2,9.69,6.76,3.64,55,5.24
23907,COMP-01495,2023,Q3,21.22,12.14,5.66,70,5.52
23908,COMP-01495,2023,Q4,13.51,14.49,1.28,61,6.31
23909,COMP-01495,2024,Q1,8.69,-1.73,6.86,50,5.91
23910,COMP-01495,2024,Q2,3.59,5.74,12.32,58,3.63
23911,COMP-01495,2024,Q3,12.66,2.34,10.59,55,7.17
23912,COMP-01495,2024,Q4,6.54,12.57,4.15,49,4.93
23913,COMP-01495,2025,Q1,0.07,-1.36,0.56,56,3.74
23914,COMP-01495,2025,Q2,4.49,0.06,6.27,48,4.56
23915,COMP-01495,2025,Q3,11.84,-5.0,1.91,60,4.81
23916,COMP-01495,2025,Q4,10.04,0.25,9.56,58,3.22
23917,COMP-01495,2026,Q1,13.74,4.2,2.06,51,6.89
23918,COMP-01495,2026,Q2,7.59,5.64,2.62,57,5.21
23919,COMP-01495,2026,Q3,15.7,-0.45,0.4,50,5.78
23920,COMP-01495,2026,Q4,20.57,12.96,1.81,50,7.21
23921,COMP-01496,2023,Q1,16.13,6.34,0.56,52,5.16
23922,COMP-01496,2023,Q2,12.54,10.92,7.4,42,5.72
23923,COMP-01496,2023,Q3,12.25,8.28,7.32,50,6.53
23924,COMP-01496,2023,Q4,15.53,7.94,5.77,63,5.51
23925,COMP-01496,2024,Q1,12.0,-2.85,9.37,50,4.82
23926,COMP-01496,2024,Q2,2.08,3.91,5.9,54,3.95
23927,COMP-01496,2024,Q3,5.94,-0.98,1.55,57,6.19
23928,COMP-01496,2024,Q4,6.31,3.89,3.23,44,3.14
23929,COMP-01496,2025,Q1,12.63,3.87,7.82,66,4.29
23931,COMP-01496,2025,Q3,13.95,1.56,7.33,53,5.2
23932,COMP-01496,2025,Q4,11.72,16.34,0.0,59,5.84
23934,COMP-01496,2026,Q2,16.3,8.23,4.45,63,7.44
23935,COMP-01496,2026,Q3,6.95,-0.26,3.83,41,4.6
23936,COMP-01496,2026,Q4,10.22,5.45,2.92,50,5.35
23937,COMP-01497,2023,Q1,7.89,2.89,4.77,55,6.79
23938,COMP-01497,2023,Q2,0.0,0.8,5.36,57,3.75
23939,COMP-01497,2023,Q3,8.28,1.9,11.93,58,5.94
23940,COMP-01497,2023,Q4,9.78,-5.0,0.0,61,5.17
23941,COMP-01497,2024,Q1,1.18,1.48,1.07,59,4.96
23942,COMP-01497,2024,Q2,15.82,3.61,7.14,52,5.39
23943,COMP-01497,2024,Q3,4.41,1.53,3.37,40,4.6
23944,COMP-01497,2024,Q4,3.77,-5.0,4.07,54,4.16
23945,COMP-01497,2025,Q1,7.62,6.42,0.87,60,5.47
23946,COMP-01497,2025,Q2,4.19,5.29,0.03,60,5.24
23947,COMP-01497,2025,Q3,0.0,3.98,7.4,61,4.19
23948,COMP-01497,2025,Q4,6.89,9.2,1.71,40,5.84
23949,COMP-01497,2026,Q1,11.41,1.12,6.67,49,5.55
23950,COMP-01497,2026,Q2,0.89,1.92,0.0,47,5.2
23951,COMP-01497,2026,Q3,7.17,10.11,8.49,52,6.21
23952,COMP-01497,2026,Q4,6.84,-4.24,9.0,59,4.59
23953,COMP-01498,2023,Q1,1.38,-1.06,3.18,50,4.43
23954,COMP-01498,2023,Q2,2.62,-0.55,1.0,52,5.83
23955,COMP-01498,2023,Q3,4.78,0.36,2.72,48,5.46
23956,COMP-01498,2023,Q4,14.63,12.75,6.74,71,5.82
23958,COMP-01498,2024,Q2,2.17,2.01,12.38,40,3.6
23959,COMP-01498,2024,Q3,7.78,0.55,8.55,54,5.05
23962,COMP-01498,2025,Q2,8.58,11.29,6.22,52,6.27
23963,COMP-01498,2025,Q3,9.65,1.02,4.89,51,4.79
23964,COMP-01498,2025,Q4,17.46,4.77,6.31,67,6.45
23965,COMP-01498,2026,Q1,1.91,-1.91,6.43,51,5.07
23966,COMP-01498,2026,Q2,15.21,4.87,8.82,77,6.68
23967,COMP-01498,2026,Q3,9.11,5.77,8.85,60,7.05
23968,COMP-01498,2026,Q4,14.69,6.75,4.97,59,6.3
23969,COMP-01499,2023,Q1,5.2,4.94,0.64,54,7.41
23970,COMP-01499,2023,Q2,9.48,9.56,0.46,57,5.31
23971,COMP-01499,2023,Q3,16.29,10.31,0.0,57,6.7
23972,COMP-01499,2023,Q4,11.99,9.92,5.46,52,4.65
23973,COMP-01499,2024,Q1,13.19,10.3,1.19,69,5.59
23974,COMP-01499,2024,Q2,2.9,-2.31,5.39,54,4.1
23975,COMP-01499,2024,Q3,8.89,1.18,6.87,59,5.85
23976,COMP-01499,2024,Q4,3.77,-0.86,0.39,51,4.93
23977,COMP-01499,2025,Q1,4.46,7.73,8.73,40,5.9
23978,COMP-01499,2025,Q2,1.63,-2.55,1.73,61,4.91
23979,COMP-01499,2025,Q3,11.49,4.34,5.07,45,5.41
23980,COMP-01499,2025,Q4,5.66,-2.29,6.57,58,5.2
23981,COMP-01499,2026,Q1,10.68,7.56,0.0,57,4.52
23982,COMP-01499,2026,Q2,16.61,8.72,3.49,59,5.5
23983,COMP-01499,2026,Q3,8.53,9.59,3.96,44,5.52
23984,COMP-01499,2026,Q4,11.1,3.31,10.78,64,6.24
23985,COMP-01500,2023,Q1,10.67,6.4,8.31,65,5.52
23986,COMP-01500,2023,Q2,3.32,8.67,3.34,50,5.28
23987,COMP-01500,2023,Q3,17.63,12.38,6.78,56,6.32
23988,COMP-01500,2023,Q4,17.38,5.89,0.0,65,6.16
23989,COMP-01500,2024,Q1,9.27,11.68,6.77,61,4.48
23991,COMP-01500,2024,Q3,11.84,-1.35,4.83,65,6.98
23992,COMP-01500,2024,Q4,10.03,-1.65,2.26,63,3.9
23993,COMP-01500,2025,Q1,4.09,4.38,0.0,57,3.5
23994,COMP-01500,2025,Q2,7.87,4.08,9.58,40,5.79
23995,COMP-01500,2025,Q3,8.35,2.01,8.11,49,5.66
23996,COMP-01500,2025,Q4,7.72,5.09,7.82,49,6.44
23997,COMP-01500,2026,Q1,6.42,0.03,3.29,59,3.63
23998,COMP-01500,2026,Q2,7.58,0.19,2.85,49,4.71
23999,COMP-01500,2026,Q3,14.45,1.01,15.91,47,5.89
24000,COMP-01500,2026,Q4,10.42,-3.72,11.26,55,4.6
24001,COMP-01501,2023,Q1,9.97,8.09,11.46,66,4.28
24002,COMP-01501,2023,Q2,14.53,10.19,7.52,56,5.5
24003,COMP-01501,2023,Q3,10.41,2.96,5.69,59,6.21
24004,COMP-01501,2023,Q4,3.76,-0.59,8.18,57,3.83
24005,COMP-01501,2024,Q1,11.03,3.32,6.73,48,5.86
24006,COMP-01501,2024,Q2,13.17,-1.05,7.11,55,7.27
24007,COMP-01501,2024,Q3,7.35,-4.03,6.08,65,6.03
24008,COMP-01501,2024,Q4,17.81,3.79,2.2,57,6.19
24009,COMP-01501,2025,Q1,10.19,6.76,6.28,62,4.97
24010,COMP-01501,2025,Q2,17.69,9.97,10.31,54,7.31
24011,COMP-01501,2025,Q3,8.6,4.53,0.59,58,8.43
24012,COMP-01501,2025,Q4,14.89,4.29,10.05,49,6.15
24013,COMP-01501,2026,Q1,10.04,3.07,2.47,75,4.5
24014,COMP-01501,2026,Q2,15.69,1.32,0.0,66,5.5
24015,COMP-01501,2026,Q3,12.66,7.72,8.22,76,6.25
24016,COMP-01501,2026,Q4,9.97,8.68,0.0,45,6.58
24017,COMP-01502,2023,Q1,0.0,-4.77,0.0,53,3.24
24018,COMP-01502,2023,Q2,1.36,1.27,1.05,43,4.99
24019,COMP-01502,2023,Q3,7.14,6.89,1.72,53,5.7
24020,COMP-01502,2023,Q4,6.39,6.31,1.77,51,5.31
24021,COMP-01502,2024,Q1,5.51,-5.0,4.67,53,4.29
24022,COMP-01502,2024,Q2,8.96,1.4,6.91,42,6.94
24024,COMP-01502,2024,Q4,4.65,1.09,2.19,54,5.55
24025,COMP-01502,2025,Q1,10.09,4.41,4.81,64,4.56
24026,COMP-01502,2025,Q2,4.99,-1.55,5.45,49,5.25
24027,COMP-01502,2025,Q3,5.19,5.47,2.89,54,3.92
24028,COMP-01502,2025,Q4,5.51,0.94,6.96,47,5.05
24029,COMP-01502,2026,Q1,2.7,-2.83,3.08,46,4.36
24030,COMP-01502,2026,Q2,4.85,-4.99,1.82,40,4.67
24031,COMP-01502,2026,Q3,7.04,-1.47,1.12,46,4.88
24032,COMP-01502,2026,Q4,12.53,0.5,4.06,63,5.3
24033,COMP-01503,2023,Q1,12.77,8.2,3.94,58,5.97
24034,COMP-01503,2023,Q2,9.05,5.44,7.53,55,4.23
24035,COMP-01503,2023,Q3,6.08,6.98,0.0,47,4.06
24036,COMP-01503,2023,Q4,3.51,5.4,4.76,55,5.59
24037,COMP-01503,2024,Q1,8.5,4.53,5.76,47,5.45
24038,COMP-01503,2024,Q2,19.84,2.25,6.95,57,5.31
24039,COMP-01503,2024,Q3,8.75,-0.99,3.38,51,5.66
24040,COMP-01503,2024,Q4,8.45,1.81,5.45,55,6.44
24041,COMP-01503,2025,Q1,8.5,0.82,7.67,58,5.63
24042,COMP-01503,2025,Q2,0.0,-0.41,4.05,40,4.44
24044,COMP-01503,2025,Q4,19.27,10.92,1.74,42,5.61
24045,COMP-01503,2026,Q1,6.34,-0.78,3.07,49,4.01
24047,COMP-01503,2026,Q3,8.76,1.58,6.09,56,5.87
24048,COMP-01503,2026,Q4,7.31,1.87,10.13,54,5.01
24049,COMP-01504,2023,Q1,15.36,8.23,6.58,71,4.84
24050,COMP-01504,2023,Q2,13.46,-0.15,8.74,63,6.04
24051,COMP-01504,2023,Q3,14.42,15.39,0.0,51,7.45
24052,COMP-01504,2023,Q4,15.6,8.37,5.6,55,6.06
24053,COMP-01504,2024,Q1,2.05,3.5,5.87,49,4.65
24054,COMP-01504,2024,Q2,17.07,4.24,0.26,60,6.43
24056,COMP-01504,2024,Q4,20.0,8.26,10.26,65,7.33
24057,COMP-01504,2025,Q1,19.72,7.73,12.14,68,5.25
24058,COMP-01504,2025,Q2,14.56,5.86,1.97,67,4.95
24059,COMP-01504,2025,Q3,17.19,0.42,2.6,50,7.17
24060,COMP-01504,2025,Q4,14.2,8.39,5.49,49,5.54
24061,COMP-01504,2026,Q1,17.93,12.93,11.43,67,7.94
24062,COMP-01504,2026,Q2,13.97,5.45,2.78,55,7.46
24063,COMP-01504,2026,Q3,8.35,11.05,5.23,79,5.64
24064,COMP-01504,2026,Q4,10.17,0.33,4.27,71,5.2
24065,COMP-01505,2023,Q1,11.9,9.76,6.21,58,5.79
24066,COMP-01505,2023,Q2,8.18,6.97,2.03,51,5.57
24067,COMP-01505,2023,Q3,21.26,16.51,3.0,69,5.84
24068,COMP-01505,2023,Q4,13.75,-0.14,6.14,48,5.51
24069,COMP-01505,2024,Q1,12.31,1.64,0.0,60,3.97
24070,COMP-01505,2024,Q2,14.63,5.6,7.79,69,6.03
24073,COMP-01505,2025,Q1,12.52,0.4,2.61,55,6.11
24074,COMP-01505,2025,Q2,14.96,6.46,5.69,58,6.2
24076,COMP-01505,2025,Q4,8.9,1.62,7.31,55,5.72
24077,COMP-01505,2026,Q1,8.23,6.36,7.78,56,3.98
24078,COMP-01505,2026,Q2,18.75,6.04,5.27,67,6.74
24079,COMP-01505,2026,Q3,16.56,12.26,2.96,72,5.39
24080,COMP-01505,2026,Q4,10.78,8.6,5.92,69,7.7
24081,COMP-01506,2023,Q1,11.15,17.33,0.19,50,4.37
24082,COMP-01506,2023,Q2,6.82,4.3,7.34,62,6.24
24083,COMP-01506,2023,Q3,13.41,16.26,10.77,73,6.22
24084,COMP-01506,2023,Q4,10.91,4.33,4.43,55,5.52
24085,COMP-01506,2024,Q1,11.76,10.92,7.55,64,6.47
24086,COMP-01506,2024,Q2,16.19,2.35,5.76,55,6.08
24087,COMP-01506,2024,Q3,13.57,7.45,5.75,65,6.94
24088,COMP-01506,2024,Q4,16.48,7.31,8.0,54,5.63
24089,COMP-01506,2025,Q1,7.42,-2.49,7.83,58,5.98
24091,COMP-01506,2025,Q3,14.83,15.61,14.57,62,6.39
24092,COMP-01506,2025,Q4,19.74,12.19,8.44,70,7.33
24093,COMP-01506,2026,Q1,14.88,8.82,2.82,55,4.84
24094,COMP-01506,2026,Q2,12.38,0.6,2.78,59,4.8
24095,COMP-01506,2026,Q3,19.35,1.45,14.38,74,5.52
24096,COMP-01506,2026,Q4,8.26,7.39,12.73,49,5.1
24097,COMP-01507,2023,Q1,21.66,3.76,11.89,62,5.48
24098,COMP-01507,2023,Q2,8.6,1.03,9.83,67,5.65
24099,COMP-01507,2023,Q3,15.46,9.75,1.99,65,6.13
24101,COMP-01507,2024,Q1,3.51,9.1,6.51,56,3.94
24102,COMP-01507,2024,Q2,8.88,9.94,3.35,57,5.32
24103,COMP-01507,2024,Q3,16.69,1.79,9.37,58,4.43
24104,COMP-01507,2024,Q4,20.47,15.73,3.17,74,6.88
24105,COMP-01507,2025,Q1,11.43,7.61,2.56,47,6.09
24106,COMP-01507,2025,Q2,12.3,5.8,4.45,44,5.5
24107,COMP-01507,2025,Q3,12.3,-5.0,10.67,63,6.3
24108,COMP-01507,2025,Q4,12.59,9.43,13.34,68,5.68
24109,COMP-01507,2026,Q1,5.48,8.07,5.65,45,4.61
24110,COMP-01507,2026,Q2,14.74,-0.73,0.0,49,4.78
24111,COMP-01507,2026,Q3,14.94,18.51,12.52,81,5.1
24112,COMP-01507,2026,Q4,8.2,-2.92,2.59,60,4.51
24113,COMP-01508,2023,Q1,11.47,2.39,5.76,47,4.45
24114,COMP-01508,2023,Q2,8.12,4.18,1.35,76,6.31
24115,COMP-01508,2023,Q3,5.92,-0.91,5.56,48,3.84
24116,COMP-01508,2023,Q4,12.85,4.33,4.66,63,6.87
24117,COMP-01508,2024,Q1,0.0,-1.18,1.11,43,4.57
24118,COMP-01508,2024,Q2,6.65,0.68,0.0,56,5.28
24119,COMP-01508,2024,Q3,7.02,8.27,0.0,45,5.23
24120,COMP-01508,2024,Q4,18.2,7.76,9.37,58,6.2
24121,COMP-01508,2025,Q1,9.27,10.74,4.23,49,5.55
24122,COMP-01508,2025,Q2,7.59,11.09,5.38,59,4.88
24123,COMP-01508,2025,Q3,13.85,6.98,4.04,63,4.56
24124,COMP-01508,2025,Q4,8.24,12.75,4.17,48,5.0
24126,COMP-01508,2026,Q2,4.79,-5.0,9.06,63,5.75
24127,COMP-01508,2026,Q3,6.58,2.94,2.59,52,4.74
24128,COMP-01508,2026,Q4,7.05,7.58,6.31,62,5.82
24129,COMP-01509,2023,Q1,1.69,-5.0,3.18,53,3.02
24130,COMP-01509,2023,Q2,4.32,11.88,0.0,40,5.09
24131,COMP-01509,2023,Q3,12.26,9.75,5.35,68,8.83
24132,COMP-01509,2023,Q4,7.36,0.14,8.33,51,5.54
24133,COMP-01509,2024,Q1,11.33,4.26,3.69,75,7.5
24134,COMP-01509,2024,Q2,7.09,8.34,5.56,63,5.62
24135,COMP-01509,2024,Q3,7.78,7.86,4.5,73,5.33
24136,COMP-01509,2024,Q4,6.87,-2.02,0.0,56,5.16
24137,COMP-01509,2025,Q1,7.2,14.69,0.49,63,5.5
24138,COMP-01509,2025,Q2,12.02,15.09,2.01,47,5.77
24139,COMP-01509,2025,Q3,11.04,16.18,8.66,60,6.22
24140,COMP-01509,2025,Q4,5.58,12.9,3.86,47,5.06
24141,COMP-01509,2026,Q1,22.42,16.14,6.55,60,7.31
24142,COMP-01509,2026,Q2,10.69,4.75,6.05,64,4.28
24145,COMP-01510,2023,Q1,13.07,3.93,5.93,61,5.03
24146,COMP-01510,2023,Q2,7.81,1.7,3.06,51,5.44
24147,COMP-01510,2023,Q3,22.38,14.04,8.25,63,6.7
24148,COMP-01510,2023,Q4,5.87,3.69,7.16,59,5.46
24149,COMP-01510,2024,Q1,8.84,1.0,6.27,69,6.29
24150,COMP-01510,2024,Q2,0.0,-5.0,0.0,40,5.5
24151,COMP-01510,2024,Q3,8.04,1.32,11.35,74,5.85
24152,COMP-01510,2024,Q4,12.35,9.24,8.26,50,7.16
24153,COMP-01510,2025,Q1,1.09,5.08,3.51,46,5.21
24154,COMP-01510,2025,Q2,1.5,3.63,1.99,49,2.67
24156,COMP-01510,2025,Q4,7.96,-4.76,5.21,50,4.58
24157,COMP-01510,2026,Q1,12.74,6.13,5.68,58,4.64
24158,COMP-01510,2026,Q2,1.5,-3.56,3.66,48,3.25
24159,COMP-01510,2026,Q3,15.82,8.83,5.12,45,5.75
24160,COMP-01510,2026,Q4,18.56,8.16,8.25,44,5.72
24161,COMP-01511,2023,Q1,4.45,10.86,0.0,53,4.9
24163,COMP-01511,2023,Q3,7.23,6.36,3.22,66,5.61
24164,COMP-01511,2023,Q4,15.82,8.34,7.14,58,7.48
24165,COMP-01511,2024,Q1,11.0,-3.13,3.53,58,3.18
24166,COMP-01511,2024,Q2,5.69,2.23,4.99,40,5.35
24167,COMP-01511,2024,Q3,2.71,-3.0,6.42,50,3.41
24168,COMP-01511,2024,Q4,14.69,7.11,2.81,54,7.41
24169,COMP-01511,2025,Q1,9.29,1.86,5.28,69,6.0
24170,COMP-01511,2025,Q2,12.87,8.26,6.46,43,6.42
24171,COMP-01511,2025,Q3,11.4,3.88,6.68,51,5.08
24172,COMP-01511,2025,Q4,5.1,6.45,2.54,51,4.73
24173,COMP-01511,2026,Q1,2.15,4.79,4.2,65,5.49
24174,COMP-01511,2026,Q2,10.02,8.61,6.77,50,5.52
24175,COMP-01511,2026,Q3,13.5,-0.37,5.23,53,4.9
24176,COMP-01511,2026,Q4,4.25,-4.35,0.0,57,4.44
24177,COMP-01512,2023,Q1,13.22,9.79,10.34,62,5.36
24178,COMP-01512,2023,Q2,21.59,17.02,10.51,61,6.18
24179,COMP-01512,2023,Q3,0.83,4.54,11.25,50,3.32
24180,COMP-01512,2023,Q4,7.82,4.71,5.06,59,4.57
24181,COMP-01512,2024,Q1,10.83,1.96,1.91,56,6.04
24182,COMP-01512,2024,Q2,12.15,10.98,7.1,56,5.53
24183,COMP-01512,2024,Q3,14.51,9.16,2.38,45,5.56
24184,COMP-01512,2024,Q4,15.63,15.91,1.12,54,5.53
24185,COMP-01512,2025,Q1,9.46,-0.79,6.3,46,6.37
24186,COMP-01512,2025,Q2,15.46,10.06,6.53,51,7.12
24187,COMP-01512,2025,Q3,16.19,14.71,0.87,62,7.19
24188,COMP-01512,2025,Q4,20.34,14.06,6.53,56,7.62
24189,COMP-01512,2026,Q1,13.36,9.69,5.89,56,7.48
24190,COMP-01512,2026,Q2,18.14,8.0,5.54,66,6.29
24191,COMP-01512,2026,Q3,12.78,3.52,4.27,52,5.66
24192,COMP-01512,2026,Q4,18.47,6.3,12.54,59,6.21
24193,COMP-01513,2023,Q1,0.0,3.21,4.71,40,4.52
24194,COMP-01513,2023,Q2,10.62,8.77,6.33,65,5.46
24195,COMP-01513,2023,Q3,4.72,-1.83,3.05,67,5.14
24196,COMP-01513,2023,Q4,9.97,4.84,4.91,60,6.71
24197,COMP-01513,2024,Q1,15.48,10.79,5.05,56,7.31
24198,COMP-01513,2024,Q2,5.65,-1.46,6.84,48,4.12
24199,COMP-01513,2024,Q3,7.61,6.04,6.22,52,6.39
24200,COMP-01513,2024,Q4,7.56,3.05,2.75,40,3.97
24201,COMP-01513,2025,Q1,10.96,0.45,2.78,47,7.78
24202,COMP-01513,2025,Q2,12.03,5.45,6.92,44,5.92
24203,COMP-01513,2025,Q3,17.73,3.76,6.7,52,6.29
24204,COMP-01513,2025,Q4,13.34,-2.08,6.27,58,6.93
24205,COMP-01513,2026,Q1,7.78,4.43,12.3,56,5.85
24206,COMP-01513,2026,Q2,0.0,-2.44,1.54,55,4.77
24207,COMP-01513,2026,Q3,3.77,11.09,0.0,57,4.16
24208,COMP-01513,2026,Q4,2.46,1.41,4.86,40,6.23
24209,COMP-01514,2023,Q1,4.93,-2.02,1.68,46,4.45
24210,COMP-01514,2023,Q2,7.04,5.64,4.93,57,5.5
24211,COMP-01514,2023,Q3,5.81,0.27,2.88,54,4.75
24212,COMP-01514,2023,Q4,2.98,-4.58,3.0,45,5.07
24213,COMP-01514,2024,Q1,3.91,5.15,3.72,50,4.52
24214,COMP-01514,2024,Q2,11.04,7.24,1.69,58,6.05
24215,COMP-01514,2024,Q3,0.0,-2.19,0.0,51,3.98
24216,COMP-01514,2024,Q4,2.27,1.94,0.0,50,4.56
24217,COMP-01514,2025,Q1,7.14,-5.0,2.67,53,5.5
24218,COMP-01514,2025,Q2,4.96,-2.17,4.26,55,5.37
24219,COMP-01514,2025,Q3,6.11,4.33,4.67,45,3.88
24220,COMP-01514,2025,Q4,0.61,1.31,6.48,55,4.96
24221,COMP-01514,2026,Q1,0.0,-5.0,4.19,50,4.15
24222,COMP-01514,2026,Q2,0.0,-3.18,0.0,52,6.8
24223,COMP-01514,2026,Q3,0.01,-4.57,3.96,47,6.2
24224,COMP-01514,2026,Q4,0.0,-5.0,3.65,56,3.67
24225,COMP-01515,2023,Q1,15.49,10.98,4.51,71,5.88
24226,COMP-01515,2023,Q2,10.17,1.4,9.73,57,5.06
24228,COMP-01515,2023,Q4,16.88,10.36,7.62,61,6.33
24229,COMP-01515,2024,Q1,8.39,7.71,10.16,49,6.04
24230,COMP-01515,2024,Q2,18.2,13.24,6.56,48,6.47
24231,COMP-01515,2024,Q3,23.48,11.53,3.01,58,7.45
24232,COMP-01515,2024,Q4,6.52,-0.78,9.36,66,4.54
24233,COMP-01515,2025,Q1,13.52,-0.03,9.9,56,5.62
24234,COMP-01515,2025,Q2,14.35,2.32,6.69,67,5.89
24235,COMP-01515,2025,Q3,13.67,7.9,7.38,72,5.87
24236,COMP-01515,2025,Q4,6.99,5.5,3.06,58,5.6
24237,COMP-01515,2026,Q1,17.22,9.71,9.93,82,6.35
24238,COMP-01515,2026,Q2,10.06,9.75,5.47,51,6.03
24239,COMP-01515,2026,Q3,15.24,6.3,9.51,55,5.37
24240,COMP-01515,2026,Q4,20.08,9.21,4.78,72,5.38
24241,COMP-01516,2023,Q1,1.48,-2.88,0.0,47,5.18
24242,COMP-01516,2023,Q2,0.55,5.62,5.22,40,3.84
24243,COMP-01516,2023,Q3,0.33,3.64,0.0,43,4.03
24244,COMP-01516,2023,Q4,4.42,-4.01,0.0,55,3.99
24245,COMP-01516,2024,Q1,5.49,7.63,2.95,43,5.01
24246,COMP-01516,2024,Q2,0.96,2.49,0.0,48,3.42
24247,COMP-01516,2024,Q3,0.53,-0.02,0.19,40,2.13
24248,COMP-01516,2024,Q4,0.0,5.09,7.77,44,4.12
24249,COMP-01516,2025,Q1,3.87,0.32,0.0,43,4.99
24250,COMP-01516,2025,Q2,11.52,1.75,12.92,42,4.44
24251,COMP-01516,2025,Q3,10.82,-1.05,5.5,66,5.48
24252,COMP-01516,2025,Q4,0.85,-1.41,1.69,54,5.26
24253,COMP-01516,2026,Q1,2.61,0.96,0.0,65,4.74
24254,COMP-01516,2026,Q2,3.73,0.25,5.88,46,4.72
24255,COMP-01516,2026,Q3,0.0,6.93,0.0,51,5.82
24256,COMP-01516,2026,Q4,7.9,4.94,6.44,65,5.16
24257,COMP-01517,2023,Q1,2.88,-4.66,1.96,44,4.06
24258,COMP-01517,2023,Q2,8.7,2.41,1.1,51,6.06
24259,COMP-01517,2023,Q3,0.0,-3.13,5.36,46,4.19
24260,COMP-01517,2023,Q4,8.39,3.5,4.11,45,5.08
24261,COMP-01517,2024,Q1,0.0,-1.31,6.54,51,4.89
24262,COMP-01517,2024,Q2,12.29,7.36,4.05,55,5.48
24264,COMP-01517,2024,Q4,0.0,-2.7,5.57,47,4.87
24265,COMP-01517,2025,Q1,12.27,7.55,9.59,54,7.55
24266,COMP-01517,2025,Q2,8.03,-1.24,2.7,62,5.16
24267,COMP-01517,2025,Q3,8.97,0.57,2.8,56,3.45
24268,COMP-01517,2025,Q4,9.5,1.98,4.91,40,4.65
24269,COMP-01517,2026,Q1,10.37,4.15,5.02,65,4.66
24270,COMP-01517,2026,Q2,11.76,10.54,9.68,70,5.47
24271,COMP-01517,2026,Q3,19.65,2.09,6.1,66,4.96
24272,COMP-01517,2026,Q4,3.11,8.27,2.7,45,5.26
24273,COMP-01518,2023,Q1,11.85,8.9,1.33,48,5.93
24274,COMP-01518,2023,Q2,3.02,6.06,1.8,66,5.29
24275,COMP-01518,2023,Q3,12.68,6.41,0.56,54,5.53
24276,COMP-01518,2023,Q4,9.67,1.47,9.56,50,6.44
24277,COMP-01518,2024,Q1,4.86,-5.0,2.81,51,5.68
24278,COMP-01518,2024,Q2,17.64,5.44,0.22,46,5.98
