response_id,company_id,survey_year,quarter,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,jobs_displaced,jobs_created,reskilled_employees
10495,COMP-00656,2026,Q3,64.14,4.64,17.18,7.06,2,3,4
10496,COMP-00656,2026,Q4,32.12,4.89,20.0,7.21,4,2,4
10497,COMP-00657,2023,Q1,41.54,7.0,22.82,8.21,828,868,1047
10498,COMP-00657,2023,Q2,32.98,6.79,18.43,4.25,723,891,878
10499,COMP-00657,2023,Q3,40.86,5.92,16.25,6.98,882,881,1543
10500,COMP-00657,2023,Q4,30.61,5.39,3.35,0.0,168,689,2224
10501,COMP-00657,2024,Q1,50.84,5.2,28.45,8.66,925,932,1365
10502,COMP-00657,2024,Q2,32.03,5.33,13.67,1.68,799,332,489
10503,COMP-00657,2024,Q3,43.08,5.33,14.16,3.76,588,588,1083
10505,COMP-00657,2025,Q1,47.24,6.02,25.82,7.07,1162,582,537
10506,COMP-00657,2025,Q2,24.46,5.54,15.86,4.21,622,342,746
10507,COMP-00657,2025,Q3,49.36,5.37,31.13,10.16,1196,987,0
10508,COMP-00657,2025,Q4,27.83,5.98,25.85,7.14,786,413,781
10509,COMP-00657,2026,Q1,34.26,5.21,23.37,5.8,875,816,1148
10510,COMP-00657,2026,Q2,34.26,5.55,31.05,14.33,977,991,1665
10511,COMP-00657,2026,Q3,45.27,5.87,22.73,7.22,747,710,910
10512,COMP-00657,2026,Q4,28.79,5.1,23.64,7.14,751,995,2173
10513,COMP-00658,2023,Q1,34.3,5.88,14.69,4.83,1,1,2
10514,COMP-00658,2023,Q2,25.87,6.6,20.37,7.26,2,1,3
10516,COMP-00658,2023,Q4,22.6,5.05,5.08,1.08,0,1,1
10518,COMP-00658,2024,Q2,63.73,6.65,48.15,13.47,3,3,4
10519,COMP-00658,2024,Q3,30.04,4.59,5.29,2.8,1,1,1
10520,COMP-00658,2024,Q4,44.12,6.06,27.43,4.7,2,2,2
10521,COMP-00658,2025,Q1,51.92,5.81,14.61,4.67,1,1,2
10522,COMP-00658,2025,Q2,31.17,6.57,10.6,3.55,1,1,2
10523,COMP-00658,2025,Q3,32.3,5.73,21.21,10.41,1,2,1
10524,COMP-00658,2025,Q4,40.65,5.18,18.91,5.47,1,2,2
10525,COMP-00658,2026,Q1,45.13,5.11,20.71,4.01,1,1,0
10526,COMP-00658,2026,Q2,30.46,6.51,21.55,5.85,2,2,1
10528,COMP-00658,2026,Q4,26.57,4.9,23.65,4.84,2,2,0
10529,COMP-00659,2023,Q1,43.84,5.88,28.6,9.04,551,533,1133
10530,COMP-00659,2023,Q2,41.59,5.56,9.35,1.67,177,469,1238
10531,COMP-00659,2023,Q3,36.52,5.72,37.01,13.79,716,605,751
10532,COMP-00659,2023,Q4,47.33,5.66,28.84,8.19,770,719,427
10534,COMP-00659,2024,Q2,50.6,6.8,25.66,7.55,549,596,725
10535,COMP-00659,2024,Q3,38.25,6.97,42.22,11.72,983,582,864
10536,COMP-00659,2024,Q4,64.49,5.66,39.47,10.33,742,846,1157
10537,COMP-00659,2025,Q1,46.83,6.09,20.45,6.06,448,681,1074
10538,COMP-00659,2025,Q2,50.43,7.22,44.41,10.66,854,603,988
10539,COMP-00659,2025,Q3,64.99,7.07,36.42,12.92,864,781,1332
10540,COMP-00659,2025,Q4,47.53,5.78,33.46,13.34,634,615,1068
10541,COMP-00659,2026,Q1,38.9,6.13,30.63,10.51,703,886,1012
10542,COMP-00659,2026,Q2,51.36,6.1,16.49,6.4,175,689,1164
10543,COMP-00659,2026,Q3,43.11,5.79,29.0,10.03,511,818,840
10544,COMP-00659,2026,Q4,51.53,6.91,44.0,14.95,761,785,1230
10545,COMP-00660,2023,Q1,24.27,3.38,10.76,5.87,2,2,2
10546,COMP-00660,2023,Q2,57.41,5.51,11.39,3.57,2,3,8
10547,COMP-00660,2023,Q3,38.9,5.0,11.75,6.74,2,1,5
10548,COMP-00660,2023,Q4,43.72,5.24,21.5,6.3,3,3,6
10549,COMP-00660,2024,Q1,48.94,3.93,15.68,2.72,3,2,0
10550,COMP-00660,2024,Q2,25.1,4.67,20.04,9.31,4,3,4
10551,COMP-00660,2024,Q3,42.7,5.18,13.04,4.15,2,3,5
10552,COMP-00660,2024,Q4,44.24,5.48,13.31,2.87,4,0,6
10553,COMP-00660,2025,Q1,28.01,4.99,0.0,0.0,0,0,0
10554,COMP-00660,2025,Q2,42.74,5.22,17.41,2.72,4,4,2
10555,COMP-00660,2025,Q3,22.17,4.92,15.22,5.01,3,2,4
10556,COMP-00660,2025,Q4,49.56,5.32,21.49,7.24,4,5,11
10557,COMP-00660,2026,Q1,53.62,4.33,12.94,1.8,2,2,2
10558,COMP-00660,2026,Q2,54.88,5.88,9.95,5.65,1,3,7
10559,COMP-00660,2026,Q3,41.64,5.46,9.58,3.54,1,0,3
10560,COMP-00660,2026,Q4,41.74,6.58,10.83,5.59,3,2,4
10561,COMP-00661,2023,Q1,21.88,5.99,8.74,5.14,17,19,74
10562,COMP-00661,2023,Q2,14.23,6.14,22.78,6.54,23,17,11
10563,COMP-00661,2023,Q3,26.48,4.58,22.27,5.62,26,11,8
10564,COMP-00661,2023,Q4,30.88,5.37,36.6,9.03,33,36,36
10565,COMP-00661,2024,Q1,40.97,5.12,15.47,4.15,22,16,51
10566,COMP-00661,2024,Q2,28.88,4.83,26.18,8.37,31,24,8
10567,COMP-00661,2024,Q3,53.04,6.49,16.77,6.73,14,23,0
10568,COMP-00661,2024,Q4,34.43,5.77,23.27,4.9,20,23,21
10569,COMP-00661,2025,Q1,5.7,5.71,19.14,5.43,14,16,26
10570,COMP-00661,2025,Q2,43.7,6.63,30.01,8.86,38,22,25
10571,COMP-00661,2025,Q3,37.11,5.83,31.04,9.13,35,26,32
10572,COMP-00661,2025,Q4,44.27,6.51,31.24,9.16,30,36,42
10573,COMP-00661,2026,Q1,28.74,6.05,11.98,4.91,17,19,21
10574,COMP-00661,2026,Q2,37.96,6.47,31.87,7.66,37,25,24
10575,COMP-00661,2026,Q3,40.31,6.63,17.84,7.2,19,23,9
10576,COMP-00661,2026,Q4,24.28,5.79,18.15,6.94,25,29,51
10577,COMP-00662,2023,Q1,66.49,6.91,24.94,3.96,1,1,2
10578,COMP-00662,2023,Q2,49.07,4.51,27.87,7.23,1,1,1
10579,COMP-00662,2023,Q3,49.8,5.67,26.09,7.27,1,0,1
10580,COMP-00662,2023,Q4,45.51,5.69,7.47,2.65,0,1,0
10581,COMP-00662,2024,Q1,42.72,5.29,5.61,4.95,0,1,1
10582,COMP-00662,2024,Q2,44.82,4.14,36.54,10.1,1,1,1
10583,COMP-00662,2024,Q3,49.42,6.7,12.27,6.27,0,1,1
10584,COMP-00662,2024,Q4,49.72,5.77,11.43,4.64,1,1,1
10585,COMP-00662,2025,Q1,47.82,5.53,13.75,2.46,1,0,0
10586,COMP-00662,2025,Q2,51.34,6.81,3.7,3.9,0,0,1
10587,COMP-00662,2025,Q3,37.86,4.93,20.0,3.53,1,1,1
10588,COMP-00662,2025,Q4,46.51,5.08,17.46,7.47,1,0,1
10591,COMP-00662,2026,Q3,58.07,5.04,8.4,5.57,0,1,1
10592,COMP-00662,2026,Q4,51.26,4.99,23.11,8.61,1,0,1
10593,COMP-00663,2023,Q1,32.42,4.0,6.97,4.03,4,9,7
10594,COMP-00663,2023,Q2,30.48,3.84,7.32,2.73,4,0,0
10595,COMP-00663,2023,Q3,24.81,5.24,16.56,2.04,13,4,10
10596,COMP-00663,2023,Q4,23.16,5.98,10.18,5.83,6,14,14
10597,COMP-00663,2024,Q1,33.46,6.31,27.24,6.94,24,6,0
10598,COMP-00663,2024,Q2,25.56,5.8,15.13,3.85,6,7,14
10599,COMP-00663,2024,Q3,25.1,5.68,3.19,1.78,2,7,8
10601,COMP-00663,2025,Q1,34.57,5.34,21.8,3.72,16,14,18
10602,COMP-00663,2025,Q2,37.42,4.92,12.61,7.99,10,11,16
10603,COMP-00663,2025,Q3,36.18,6.23,18.83,6.42,11,10,14
10604,COMP-00663,2025,Q4,44.32,5.55,18.17,5.61,10,13,0
10605,COMP-00663,2026,Q1,24.59,6.55,20.98,6.6,16,11,28
10606,COMP-00663,2026,Q2,54.71,5.26,8.32,2.73,8,14,8
10607,COMP-00663,2026,Q3,39.53,4.51,34.23,11.72,25,19,13
10608,COMP-00663,2026,Q4,33.36,6.19,14.87,2.25,8,15,8
10609,COMP-00664,2023,Q1,45.57,4.5,17.07,1.22,2,2,2
10610,COMP-00664,2023,Q2,45.2,6.16,22.72,5.5,2,1,2
10611,COMP-00664,2023,Q3,41.96,5.26,33.56,9.94,2,2,2
10612,COMP-00664,2023,Q4,17.03,6.06,17.46,7.2,2,1,1
10613,COMP-00664,2024,Q1,41.87,6.05,30.35,5.22,2,2,3
10614,COMP-00664,2024,Q2,52.47,5.21,24.52,8.68,1,1,2
10615,COMP-00664,2024,Q3,11.03,5.52,23.92,6.79,1,1,2
10616,COMP-00664,2024,Q4,30.22,5.77,24.41,8.62,1,2,3
10617,COMP-00664,2025,Q1,28.29,4.87,22.61,7.06,1,2,2
10618,COMP-00664,2025,Q2,46.8,5.18,32.34,11.56,1,2,3
10619,COMP-00664,2025,Q3,48.92,5.79,23.4,7.8,1,1,2
10620,COMP-00664,2025,Q4,42.88,4.77,21.64,8.52,1,1,1
10621,COMP-00664,2026,Q1,26.49,6.78,32.06,7.91,2,2,2
10622,COMP-00664,2026,Q2,25.42,6.46,16.9,4.84,1,1,3
10623,COMP-00664,2026,Q3,22.51,5.35,29.63,11.82,2,2,2
10624,COMP-00664,2026,Q4,44.96,6.1,34.68,12.15,2,2,3
10625,COMP-00665,2023,Q1,44.98,3.71,0.0,0.93,0,2,10
10627,COMP-00665,2023,Q3,53.8,4.69,0.0,3.0,0,13,14
10628,COMP-00665,2023,Q4,65.06,3.97,14.98,5.45,19,6,18
10629,COMP-00665,2024,Q1,50.07,4.7,10.32,4.7,8,7,17
10630,COMP-00665,2024,Q2,46.41,5.71,17.83,0.97,16,9,26
10631,COMP-00665,2024,Q3,46.41,5.42,16.38,2.15,18,8,27
10632,COMP-00665,2024,Q4,67.98,6.06,15.92,10.17,13,17,46
10633,COMP-00665,2025,Q1,37.09,5.38,15.93,5.42,9,9,22
10634,COMP-00665,2025,Q2,41.45,5.32,6.24,1.43,7,6,15
10635,COMP-00665,2025,Q3,59.52,5.14,14.3,2.48,20,12,3
10636,COMP-00665,2025,Q4,60.25,5.15,20.66,5.24,14,12,9
10637,COMP-00665,2026,Q1,49.46,5.16,10.44,0.0,12,5,8
10638,COMP-00665,2026,Q2,64.59,5.83,9.0,3.3,8,11,0
10640,COMP-00665,2026,Q4,58.14,5.55,13.84,3.4,11,17,35
10641,COMP-00666,2023,Q1,26.23,6.93,26.26,6.98,802,583,1229
10642,COMP-00666,2023,Q2,40.98,5.34,32.92,8.84,877,715,809
10643,COMP-00666,2023,Q3,40.06,5.29,24.64,8.21,711,592,333
10644,COMP-00666,2023,Q4,43.13,5.84,26.64,8.22,1079,892,1790
10645,COMP-00666,2024,Q1,30.23,5.27,19.73,7.17,463,506,874
10646,COMP-00666,2024,Q2,38.83,5.63,20.99,9.4,376,908,1545
10647,COMP-00666,2024,Q3,40.48,6.6,34.92,9.63,706,502,651
10649,COMP-00666,2025,Q1,37.05,7.43,34.16,9.23,1017,532,944
10650,COMP-00666,2025,Q2,35.01,5.82,27.12,7.81,576,793,1306
10651,COMP-00666,2025,Q3,47.46,6.17,21.03,5.22,408,703,1155
10653,COMP-00666,2026,Q1,36.43,5.01,21.8,8.02,524,626,784
10654,COMP-00666,2026,Q2,46.94,5.5,22.62,9.62,639,790,818
10655,COMP-00666,2026,Q3,25.82,5.86,23.44,6.9,517,488,1128
10656,COMP-00666,2026,Q4,23.08,5.84,28.85,7.88,658,766,1298
10657,COMP-00667,2023,Q1,28.59,4.99,13.23,4.29,1,0,0
10658,COMP-00667,2023,Q2,51.49,4.87,0.0,3.3,0,0,0
10659,COMP-00667,2023,Q3,57.71,3.88,0.0,0.0,0,0,0
10660,COMP-00667,2023,Q4,47.81,6.51,16.42,4.25,1,0,1
10661,COMP-00667,2024,Q1,28.17,4.65,1.86,0.49,0,0,0
10662,COMP-00667,2024,Q2,42.96,4.32,0.19,2.84,0,0,0
10663,COMP-00667,2024,Q3,36.77,5.58,6.92,2.75,0,0,1
10664,COMP-00667,2024,Q4,44.76,4.87,0.0,4.96,0,0,1
10665,COMP-00667,2025,Q1,40.3,5.8,2.22,0.0,0,0,1
10666,COMP-00667,2025,Q2,20.47,4.25,0.0,0.0,0,0,0
10667,COMP-00667,2025,Q3,28.29,5.79,10.78,1.45,0,0,0
10668,COMP-00667,2025,Q4,33.73,5.54,8.83,5.2,0,0,0
10669,COMP-00667,2026,Q1,42.51,4.96,15.36,4.24,0,0,0
10670,COMP-00667,2026,Q2,41.23,5.29,2.7,2.95,0,0,0
10671,COMP-00667,2026,Q3,34.76,6.12,0.0,5.61,0,0,0
10672,COMP-00667,2026,Q4,41.88,4.21,23.84,8.0,1,0,1
10673,COMP-00668,2023,Q1,48.48,5.57,16.45,4.19,16,48,50
10674,COMP-00668,2023,Q2,26.0,5.4,23.51,10.59,23,23,61
10675,COMP-00668,2023,Q3,29.19,4.72,10.02,1.72,10,19,74
10676,COMP-00668,2023,Q4,30.8,4.96,14.53,2.11,31,37,39
10677,COMP-00668,2024,Q1,37.31,5.61,9.02,2.67,7,21,57
10678,COMP-00668,2024,Q2,42.02,5.06,34.12,9.47,45,28,15
10679,COMP-00668,2024,Q3,52.31,4.96,17.24,4.99,23,27,31
10680,COMP-00668,2024,Q4,58.19,6.63,8.43,5.64,11,28,50
10681,COMP-00668,2025,Q1,32.97,5.02,33.34,10.23,38,33,21
10682,COMP-00668,2025,Q2,46.74,4.77,8.72,3.33,10,28,49
10683,COMP-00668,2025,Q3,47.91,6.13,20.82,5.28,25,17,27
10685,COMP-00668,2026,Q1,53.6,5.97,26.7,6.83,30,38,52
10686,COMP-00668,2026,Q2,27.21,4.39,11.76,4.06,10,11,19
10687,COMP-00668,2026,Q3,43.06,5.06,15.73,4.95,18,35,42
10688,COMP-00668,2026,Q4,68.0,6.96,28.68,9.05,38,35,39
10689,COMP-00669,2023,Q1,27.55,4.61,4.78,4.78,0,0,3
10690,COMP-00669,2023,Q2,17.05,4.36,18.92,8.23,3,2,5
10691,COMP-00669,2023,Q3,13.31,4.5,22.26,4.81,3,3,3
10692,COMP-00669,2023,Q4,26.28,6.12,13.59,2.89,2,1,5
10694,COMP-00669,2024,Q2,50.16,4.76,10.32,5.06,2,3,5
10695,COMP-00669,2024,Q3,52.41,5.65,26.97,5.47,6,3,8
10696,COMP-00669,2024,Q4,31.45,6.09,12.92,1.63,1,1,3
10697,COMP-00669,2025,Q1,27.05,5.44,10.67,6.0,3,2,5
10698,COMP-00669,2025,Q2,19.98,5.69,9.98,4.51,1,2,2
10699,COMP-00669,2025,Q3,33.68,4.64,22.78,8.0,3,1,5
10701,COMP-00669,2026,Q1,34.52,7.6,14.67,4.73,2,2,3
10702,COMP-00669,2026,Q2,36.76,5.23,8.78,2.55,2,4,3
10703,COMP-00669,2026,Q3,40.69,4.82,14.05,3.31,2,2,3
10705,COMP-00670,2023,Q1,45.12,5.69,13.46,6.27,12,14,24
10706,COMP-00670,2023,Q2,52.56,4.67,18.5,7.98,12,20,43
10707,COMP-00670,2023,Q3,55.07,5.75,18.79,6.12,24,17,44
10708,COMP-00670,2023,Q4,43.76,5.85,7.84,1.24,7,16,27
10709,COMP-00670,2024,Q1,69.69,6.35,23.85,10.88,21,14,33
10710,COMP-00670,2024,Q2,45.14,5.79,16.47,5.65,13,21,43
10711,COMP-00670,2024,Q3,35.78,6.79,14.13,6.59,13,9,16
10712,COMP-00670,2024,Q4,61.87,5.66,29.72,8.24,32,26,20
10713,COMP-00670,2025,Q1,44.76,6.31,23.33,7.11,21,19,37
10714,COMP-00670,2025,Q2,48.37,6.09,39.54,8.74,34,30,43
10715,COMP-00670,2025,Q3,42.2,5.15,29.15,6.01,23,29,35
10717,COMP-00670,2026,Q1,50.23,5.72,17.29,7.9,14,8,19
10718,COMP-00670,2026,Q2,38.96,5.99,15.11,2.77,8,18,48
10719,COMP-00670,2026,Q3,51.11,4.44,20.7,8.18,19,17,50
10720,COMP-00670,2026,Q4,33.33,6.04,19.11,8.75,17,16,21
10721,COMP-00671,2023,Q1,63.73,7.53,25.18,9.49,5,6,8
10722,COMP-00671,2023,Q2,63.23,4.97,25.81,6.56,5,5,6
10723,COMP-00671,2023,Q3,41.97,6.46,28.62,7.11,5,4,6
10724,COMP-00671,2023,Q4,46.17,6.28,21.87,5.83,5,4,3
10725,COMP-00671,2024,Q1,86.46,6.22,25.96,7.59,6,6,12
10727,COMP-00671,2024,Q3,59.81,5.92,30.88,6.58,6,5,7
10728,COMP-00671,2024,Q4,78.51,5.46,42.11,11.17,8,7,9
10731,COMP-00671,2025,Q3,49.73,5.92,28.44,9.81,5,6,12
10732,COMP-00671,2025,Q4,56.88,5.12,27.78,9.69,6,6,6
10733,COMP-00671,2026,Q1,70.48,6.42,21.32,5.67,3,6,11
10734,COMP-00671,2026,Q2,27.5,6.79,23.91,6.47,6,5,13
10735,COMP-00671,2026,Q3,92.41,5.68,42.37,12.2,10,6,8
10736,COMP-00671,2026,Q4,63.87,5.31,33.96,12.39,8,9,9
10737,COMP-00672,2023,Q1,35.95,5.54,15.89,6.6,6,13,26
10739,COMP-00672,2023,Q3,60.97,5.1,19.02,8.52,18,19,13
10740,COMP-00672,2023,Q4,46.68,5.47,24.23,8.21,19,17,38
10741,COMP-00672,2024,Q1,29.84,6.18,14.0,6.06,13,15,29
10742,COMP-00672,2024,Q2,26.41,5.14,5.38,1.27,3,9,31
10743,COMP-00672,2024,Q3,40.02,4.47,12.29,4.47,8,15,11
10744,COMP-00672,2024,Q4,35.11,5.35,3.29,2.77,2,12,14
10745,COMP-00672,2025,Q1,43.12,5.87,34.21,7.68,24,23,25
10746,COMP-00672,2025,Q2,32.9,5.79,18.79,2.04,12,9,42
10747,COMP-00672,2025,Q3,52.18,4.94,32.03,6.9,27,19,11
10748,COMP-00672,2025,Q4,39.66,5.76,26.74,7.79,19,16,15
10749,COMP-00672,2026,Q1,52.86,5.45,19.3,6.83,15,13,18
10751,COMP-00672,2026,Q3,29.16,5.42,22.04,12.14,17,14,33
10753,COMP-00673,2023,Q1,67.44,5.51,26.44,8.96,822,924,1278
10754,COMP-00673,2023,Q2,45.93,4.81,28.38,10.01,612,703,608
10755,COMP-00673,2023,Q3,61.72,7.13,35.69,8.92,828,951,1246
10756,COMP-00673,2023,Q4,54.05,5.44,33.25,6.78,970,1172,1013
10758,COMP-00673,2024,Q2,64.33,6.7,34.27,12.91,689,716,1733
10759,COMP-00673,2024,Q3,45.3,5.91,19.12,5.73,497,698,1621
10760,COMP-00673,2024,Q4,50.41,6.53,25.43,6.76,663,1046,1170
10761,COMP-00673,2025,Q1,55.17,4.85,19.59,9.4,762,744,936
10762,COMP-00673,2025,Q2,47.04,6.39,30.76,9.62,773,717,1731
10763,COMP-00673,2025,Q3,59.15,6.46,26.95,9.42,729,718,980
10764,COMP-00673,2025,Q4,57.78,5.56,27.01,9.05,731,817,1903
10765,COMP-00673,2026,Q1,43.68,4.48,28.74,7.79,702,916,1368
10766,COMP-00673,2026,Q2,66.2,5.96,33.59,11.78,831,899,1300
10767,COMP-00673,2026,Q3,39.6,6.07,24.4,7.14,598,715,1384
10768,COMP-00673,2026,Q4,57.86,6.18,39.38,12.84,774,958,1225
10769,COMP-00674,2023,Q1,51.08,5.14,19.45,8.72,12,14,19
10770,COMP-00674,2023,Q2,39.94,5.27,25.67,9.19,16,17,15
10771,COMP-00674,2023,Q3,31.24,3.83,9.95,5.74,3,9,11
10772,COMP-00674,2023,Q4,28.16,4.83,11.47,4.57,11,15,11
10773,COMP-00674,2024,Q1,31.49,5.16,2.17,4.17,5,9,12
10774,COMP-00674,2024,Q2,36.07,6.54,25.39,5.48,14,18,38
10775,COMP-00674,2024,Q3,64.31,6.55,35.85,10.09,22,25,27
10777,COMP-00674,2025,Q1,38.86,5.31,17.99,8.12,14,13,24
10778,COMP-00674,2025,Q2,51.88,5.74,18.02,6.85,12,12,18
10780,COMP-00674,2025,Q4,36.27,6.55,28.78,8.65,20,18,31
10781,COMP-00674,2026,Q1,28.98,6.65,20.8,8.66,16,19,30
10782,COMP-00674,2026,Q2,31.86,6.04,19.5,2.0,13,11,10
10783,COMP-00674,2026,Q3,34.23,5.6,25.67,8.74,14,10,20
10784,COMP-00674,2026,Q4,36.85,5.39,28.58,8.88,21,17,25
10785,COMP-00675,2023,Q1,54.43,5.49,11.93,2.6,9,8,14
10787,COMP-00675,2023,Q3,40.8,6.78,17.33,4.67,7,8,16
10788,COMP-00675,2023,Q4,30.81,6.23,16.15,2.81,6,2,13
10789,COMP-00675,2024,Q1,45.5,4.61,10.21,5.21,6,7,5
10791,COMP-00675,2024,Q3,48.5,6.1,20.81,6.99,6,14,8
10792,COMP-00675,2024,Q4,47.24,4.15,8.87,2.95,4,6,8
10793,COMP-00675,2025,Q1,42.75,6.6,22.72,8.16,11,7,2
10794,COMP-00675,2025,Q2,55.77,7.64,26.32,8.63,8,12,25
10796,COMP-00675,2025,Q4,41.23,6.08,22.32,5.19,5,12,15
10797,COMP-00675,2026,Q1,57.31,5.76,20.43,7.13,7,18,17
10798,COMP-00675,2026,Q2,33.31,5.33,23.87,8.12,8,8,13
10799,COMP-00675,2026,Q3,47.12,5.15,26.03,6.24,14,10,11
10800,COMP-00675,2026,Q4,56.58,5.72,11.71,3.92,6,7,0
10802,COMP-00676,2023,Q2,13.81,4.85,11.65,2.05,1,1,1
10803,COMP-00676,2023,Q3,60.55,5.77,17.75,3.4,1,1,1
10804,COMP-00676,2023,Q4,40.35,6.97,20.75,5.75,2,3,3
10805,COMP-00676,2024,Q1,21.95,7.79,20.03,7.49,1,1,2
10806,COMP-00676,2024,Q2,50.44,5.46,30.44,8.02,2,2,3
10807,COMP-00676,2024,Q3,32.33,7.41,17.05,6.43,1,2,1
10808,COMP-00676,2024,Q4,40.11,4.19,12.61,5.7,1,2,1
10809,COMP-00676,2025,Q1,52.25,6.34,21.35,7.35,2,2,2
10810,COMP-00676,2025,Q2,45.93,6.06,14.95,4.54,1,1,3
10811,COMP-00676,2025,Q3,55.34,6.28,29.73,9.02,2,1,2
10812,COMP-00676,2025,Q4,41.16,5.54,24.77,10.18,3,1,3
10813,COMP-00676,2026,Q1,39.47,6.75,14.32,6.81,1,2,2
10814,COMP-00676,2026,Q2,32.12,6.03,22.92,6.08,2,1,2
10815,COMP-00676,2026,Q3,24.22,5.05,8.73,5.25,0,1,4
10816,COMP-00676,2026,Q4,40.51,5.84,10.97,5.44,1,1,1
10817,COMP-00677,2023,Q1,42.34,5.79,29.16,8.7,44,70,64
10818,COMP-00677,2023,Q2,37.85,5.41,15.68,3.62,30,60,66
10819,COMP-00677,2023,Q3,45.39,5.13,15.82,6.11,31,29,12
10820,COMP-00677,2023,Q4,17.66,6.39,37.33,8.2,71,38,73
10821,COMP-00677,2024,Q1,40.46,5.28,14.9,6.9,22,28,35
10822,COMP-00677,2024,Q2,41.72,6.24,32.67,11.93,64,57,60
10823,COMP-00677,2024,Q3,31.62,6.39,28.62,13.81,61,49,86
10824,COMP-00677,2024,Q4,47.78,5.88,21.82,7.82,20,36,111
10825,COMP-00677,2025,Q1,21.16,6.88,23.53,5.0,43,38,57
10826,COMP-00677,2025,Q2,50.3,6.6,26.39,9.61,38,42,53
10827,COMP-00677,2025,Q3,26.87,4.96,13.4,4.5,25,39,72
10828,COMP-00677,2025,Q4,59.27,6.7,28.06,6.16,53,53,51
10829,COMP-00677,2026,Q1,54.05,4.78,28.36,6.14,40,38,54
10830,COMP-00677,2026,Q2,52.04,5.48,24.9,8.74,36,50,55
10831,COMP-00677,2026,Q3,22.73,4.8,30.46,8.89,50,32,56
10832,COMP-00677,2026,Q4,33.15,6.17,23.17,5.3,48,40,48
10833,COMP-00678,2023,Q1,42.77,5.92,27.16,5.29,943,557,1113
10834,COMP-00678,2023,Q2,29.49,6.96,18.29,6.11,434,397,645
10835,COMP-00678,2023,Q3,32.63,5.94,21.81,9.79,557,1037,775
10836,COMP-00678,2023,Q4,37.09,6.73,17.96,5.21,676,756,1824
10837,COMP-00678,2024,Q1,53.27,5.7,16.09,7.83,483,586,1147
10838,COMP-00678,2024,Q2,48.95,4.7,32.41,9.7,1073,910,1204
10839,COMP-00678,2024,Q3,46.96,5.25,20.21,7.58,680,744,570
10841,COMP-00678,2025,Q1,42.19,5.96,10.43,4.49,712,103,213
10842,COMP-00678,2025,Q2,17.69,6.61,21.02,10.32,947,1087,1654
10843,COMP-00678,2025,Q3,41.74,6.6,21.3,5.24,723,645,845
10844,COMP-00678,2025,Q4,53.97,4.01,4.25,0.0,444,343,414
10845,COMP-00678,2026,Q1,41.25,5.37,14.44,3.54,646,595,1251
10846,COMP-00678,2026,Q2,41.97,6.37,13.31,7.85,285,992,2176
10848,COMP-00678,2026,Q4,54.04,6.5,39.08,11.6,1317,1039,1488
10849,COMP-00679,2023,Q1,46.61,5.02,10.8,5.64,1,1,1
10850,COMP-00679,2023,Q2,35.69,5.3,6.95,3.39,0,1,1
10851,COMP-00679,2023,Q3,37.27,5.82,25.78,8.29,2,1,2
10852,COMP-00679,2023,Q4,53.03,4.2,11.7,4.77,1,1,0
10853,COMP-00679,2024,Q1,39.4,7.66,34.13,10.05,2,1,2
10854,COMP-00679,2024,Q2,38.51,6.46,29.39,11.9,2,1,2
10855,COMP-00679,2024,Q3,45.86,4.21,19.2,6.59,1,1,1
10856,COMP-00679,2024,Q4,37.85,4.9,8.09,2.66,1,0,1
10857,COMP-00679,2025,Q1,18.91,4.63,18.98,6.7,1,1,1
10858,COMP-00679,2025,Q2,38.64,6.23,4.22,0.0,0,1,2
10859,COMP-00679,2025,Q3,53.22,5.38,19.95,6.03,1,1,1
10860,COMP-00679,2025,Q4,57.47,5.95,7.09,3.99,0,1,0
10861,COMP-00679,2026,Q1,26.22,5.5,1.69,5.15,0,1,0
10862,COMP-00679,2026,Q2,60.9,6.4,17.23,6.26,1,1,2
10863,COMP-00679,2026,Q3,42.64,4.73,14.1,6.01,1,1,1
10864,COMP-00679,2026,Q4,34.92,4.97,7.9,5.34,0,1,0
10865,COMP-00680,2023,Q1,47.28,4.99,3.78,0.08,11,16,34
10866,COMP-00680,2023,Q2,35.62,5.06,30.15,8.56,45,19,26
10867,COMP-00680,2023,Q3,41.38,5.54,21.63,6.11,36,46,72
10868,COMP-00680,2023,Q4,57.51,6.09,24.17,8.8,37,31,89
10869,COMP-00680,2024,Q1,31.77,6.45,24.95,9.16,43,43,73
10870,COMP-00680,2024,Q2,52.42,6.28,27.13,10.79,35,44,54
10871,COMP-00680,2024,Q3,36.19,5.62,32.48,10.63,59,42,72
10872,COMP-00680,2024,Q4,39.98,5.51,18.56,6.84,33,36,73
10873,COMP-00680,2025,Q1,37.18,5.89,18.81,6.05,32,29,78
10874,COMP-00680,2025,Q2,46.8,6.01,23.24,6.74,38,37,28
10875,COMP-00680,2025,Q3,34.08,4.94,8.79,0.07,13,28,44
10876,COMP-00680,2025,Q4,8.36,7.06,19.2,5.72,28,19,46
10877,COMP-00680,2026,Q1,43.29,4.86,17.36,5.39,13,30,51
10878,COMP-00680,2026,Q2,32.1,5.94,31.98,8.78,47,51,62
10880,COMP-00680,2026,Q4,45.33,5.14,23.1,10.45,19,42,77
10881,COMP-00681,2023,Q1,42.96,6.4,37.46,10.23,36,32,64
10882,COMP-00681,2023,Q2,38.02,5.58,29.03,7.01,34,23,44
