response_id,remote_work_percentage,employee_satisfaction_score,reskilled_employees
6892,43.18,5.18,538
6893,47.64,5.17,722
6894,32.24,5.11,1805
6895,47.51,5.39,967
6897,36.43,5.59,4
6898,55.95,5.97,2
6899,27.91,4.58,2
6900,52.05,5.04,5
6901,47.36,4.76,2
6903,39.83,6.34,6
6904,31.61,5.01,4
6905,46.09,6.41,2
6906,42.14,6.51,4
6907,60.67,5.95,3
6908,35.57,6.81,4
6909,46.07,5.19,4
6910,45.53,5.22,1
6912,56.77,5.01,4
6913,66.08,6.01,13
6914,63.43,6.07,24
6915,60.61,6.52,21
6916,50.76,6.07,9
6917,62.8,5.74,19
6918,56.11,5.88,7
6919,56.75,7.38,22
6920,81.86,4.83,24
6921,60.96,5.44,18
6922,78.22,7.26,12
6924,67.03,5.24,27
6925,81.12,5.87,21
6926,56.19,5.66,17
6927,61.84,6.37,16
6928,64.02,5.99,23
6929,35.53,4.29,777
6930,39.59,6.24,584
6931,53.1,4.59,845
6932,40.03,6.98,1268
6933,23.4,5.47,374
6934,37.89,5.95,664
6935,51.41,5.3,813
6936,55.82,6.44,1217
6937,48.46,5.88,928
6938,33.33,6.66,784
6939,38.51,7.05,1016
6940,44.33,7.32,813
6941,45.56,6.36,831
6942,25.57,5.16,875
6943,58.61,5.54,1000
6944,52.29,5.92,877
6945,57.53,4.73,1137
6946,59.19,4.73,1717
6947,59.69,5.07,1551
6948,75.49,6.83,1743
6949,45.3,5.82,625
6951,58.88,5.36,2057
6952,43.14,6.47,86
6953,55.65,5.4,717
6954,61.15,6.17,1805
6955,49.61,6.52,1039
6956,67.56,4.75,1202
6957,68.67,7.01,1958
6958,45.42,6.08,1685
6959,59.21,6.61,2133
6960,79.16,4.92,825
6962,25.78,6.58,5
6963,31.85,6.31,3
6964,40.78,5.48,6
6965,31.01,5.01,5
6966,23.09,3.8,2
6967,40.18,4.85,2
6968,36.76,6.26,7
6970,34.15,3.87,4
6972,39.23,4.54,8
6973,50.6,6.95,4
6974,38.49,6.48,5
6975,51.25,5.92,6
6976,43.59,4.45,7
6977,55.75,6.37,1243
6978,47.33,5.87,1210
6979,34.43,5.03,1970
6980,37.98,5.76,471
6981,33.7,4.73,1043
6982,22.76,6.36,1922
6983,33.23,4.94,1731
6984,39.71,5.0,1089
6985,39.6,7.24,846
6986,27.09,5.5,1101
6987,50.03,5.63,271
6988,38.13,5.63,1561
6989,32.75,6.29,1809
6990,37.47,5.47,1877
6991,61.01,5.64,1359
6992,64.68,6.63,1707
6993,27.61,4.0,19
6994,38.52,5.97,23
6995,35.53,5.13,31
6996,20.34,5.93,26
6997,17.66,5.85,46
6998,54.19,5.18,30
6999,31.9,5.57,49
7000,49.33,5.42,54
7001,30.71,6.89,26
7002,34.5,5.35,87
7003,36.25,6.21,42
7004,30.05,5.75,66
7005,21.19,5.88,35
7006,34.77,7.12,35
7008,52.31,4.98,37
7010,35.87,5.48,4
7011,46.45,6.11,4
7012,31.4,5.35,2
7013,44.35,4.79,3
7014,30.37,6.03,3
7015,27.02,7.06,1
7016,38.68,5.41,4
7018,43.77,5.42,3
7019,24.63,5.54,2
7020,35.2,7.47,3
7021,31.53,5.75,3
7022,35.34,5.07,5
7023,36.54,5.65,2
7024,31.05,5.16,0
7025,38.33,4.63,5
7027,58.13,6.36,2
7028,33.45,6.25,8
7029,43.48,5.76,3
7030,48.15,6.2,10
7031,38.46,4.92,6
7032,51.16,7.89,14
7034,46.84,6.31,12
7035,72.53,7.35,11
7036,36.41,6.6,6
7037,76.09,5.7,12
7038,54.44,4.83,7
7039,58.65,4.8,9
7040,56.56,5.83,11
7041,56.85,3.39,6
7042,48.53,5.21,0
7043,55.71,7.01,11
7044,43.77,3.46,0
7046,40.31,5.06,3
7047,38.13,4.96,3
7048,61.44,4.32,6
7049,25.16,5.0,6
7050,48.34,5.93,7
7051,20.72,4.62,0
7052,39.16,4.89,5
7053,46.27,4.41,7
7054,54.18,5.87,4
7055,38.72,5.76,5
7056,58.81,5.44,7
7057,41.85,5.26,3
7058,34.82,3.4,3
7059,35.7,4.66,6
7060,22.18,4.87,1
7061,42.07,6.26,5
7062,28.84,4.51,4
7063,26.55,5.29,3
7064,23.71,5.48,4
7065,31.83,6.37,5
7067,50.72,6.47,4
7068,13.09,5.02,1
7069,25.25,5.25,6
7070,53.72,6.39,7
7071,50.89,4.65,2
7072,30.97,4.91,7
7073,31.69,4.0,344
7074,47.92,4.74,1568
7075,63.34,4.2,942
7076,46.62,6.12,497
7077,32.28,4.93,508
7078,39.19,4.67,857
7079,35.65,3.01,693
7080,21.7,6.05,1016
7081,34.39,5.44,431
7082,31.28,4.9,205
7083,48.22,5.32,919
7084,44.45,7.98,817
7085,35.47,6.09,1016
7086,34.6,6.01,1043
7088,25.5,5.94,826
7089,13.05,5.54,23
7090,49.79,4.96,45
7091,41.84,7.21,28
7092,41.31,3.62,74
7093,48.24,5.27,76
7094,57.68,5.77,9
7095,12.01,4.92,54
7096,35.94,6.33,63
7097,30.86,4.32,48
7098,43.41,5.59,57
7099,23.55,6.21,55
7101,43.7,6.46,51
7102,30.74,5.4,98
7103,56.08,5.49,114
7104,37.25,6.35,53
7105,29.71,5.66,11
7106,17.12,6.43,30
7107,36.26,5.8,21
7108,24.08,3.67,15
7109,52.51,6.26,13
7110,31.03,5.22,17
7111,36.61,5.94,12
7112,21.46,6.0,11
7113,40.39,5.48,15
7114,16.18,5.03,6
7115,47.19,5.36,14
7116,43.39,5.18,13
7117,29.01,6.15,6
7118,27.63,5.37,20
7119,27.18,4.2,19
7120,29.21,4.92,24
7121,35.48,5.03,8
7122,17.0,5.39,3
7123,28.46,5.65,36
7124,34.17,5.55,0
7125,0.0,4.91,18
7126,36.25,4.68,15
7127,39.87,6.44,0
7128,30.53,3.88,12
7129,26.35,5.84,19
7130,41.87,4.77,21
7131,41.62,5.79,18
7132,37.71,6.59,15
7133,13.55,4.93,24
7134,33.41,5.16,8
7135,35.75,5.63,28
7137,32.12,6.58,1
7138,36.78,4.93,1
7139,47.43,5.42,1
7140,55.77,6.69,2
7141,49.12,5.94,1
7142,23.57,5.89,1
7143,47.34,6.13,2
7144,30.5,4.5,1
7145,59.58,5.23,2
7146,45.81,5.97,1
7147,57.47,6.98,2
7148,57.81,5.69,2
7149,54.89,6.27,1
7150,33.98,4.68,1
7151,54.39,5.59,2
7153,34.81,4.73,252
7154,29.54,6.91,213
7155,22.84,4.45,427
7156,39.87,5.4,62
7157,37.87,4.05,194
7158,51.04,5.14,244
7159,26.59,5.2,294
7160,19.56,5.28,357
7161,38.36,4.31,127
7162,7.27,5.33,252
7163,36.55,6.67,33
7164,56.57,5.05,500
7165,41.19,4.88,457
7166,47.65,4.49,112
7167,11.84,5.06,222
7168,40.6,6.91,559
7169,49.67,5.9,1096
7170,72.43,6.83,1274
7172,70.02,6.61,1437
7173,50.67,7.23,831
7174,43.76,6.45,653
7175,73.06,6.63,1091
7176,53.01,5.76,1162
7177,49.31,4.46,663
7178,63.58,5.87,1378
7179,47.6,6.65,772
7180,43.1,6.85,859
7181,58.61,4.7,244
7182,44.95,5.32,1483
7183,58.56,4.75,1800
7184,52.02,5.59,1564
7185,38.52,5.07,1
7186,55.35,5.11,1
7187,39.54,5.7,3
7188,71.57,5.59,1
7189,43.79,4.91,2
7190,56.86,6.13,4
7191,36.76,5.48,0
7192,37.68,5.58,1
7193,63.69,5.3,2
7194,30.57,5.45,1
7195,47.42,5.77,0
7196,64.4,4.48,2
7197,24.41,6.88,2
7198,28.82,5.17,2
7199,67.59,4.94,1
7200,53.18,5.82,3
7201,38.62,5.57,2
7202,43.04,4.99,1
7203,45.0,5.3,1
7204,53.1,7.33,0
7205,47.88,7.08,2
7206,50.64,5.66,1
7207,34.54,5.07,1
7208,47.9,5.11,3
7209,51.06,5.87,3
7210,47.25,5.74,3
7211,63.29,6.68,5
7213,31.7,6.27,2
7215,57.43,3.88,1
7216,42.69,4.99,1
7217,34.08,4.97,6
7218,20.83,5.61,2
7219,35.29,5.0,2
7220,27.32,7.45,4
7221,56.83,5.1,6
7222,23.64,6.71,3
7223,45.8,5.82,3
7224,50.23,5.36,3
7225,36.56,5.43,1
7226,26.2,6.32,3
7227,46.06,4.43,2
7228,53.88,5.56,4
7229,31.04,5.17,6
7230,34.65,6.21,4
7231,53.34,7.01,4
7232,40.5,6.44,3
7233,48.82,5.5,2
7235,23.56,5.44,1
7237,25.66,3.72,2
7238,20.17,5.07,2
7239,44.07,4.69,3
7240,44.97,5.78,1
7241,48.18,5.73,2
7242,24.22,6.06,1
7243,40.71,6.66,3
7244,56.94,5.82,1
7246,53.98,3.99,0
7247,41.38,5.96,2
7248,43.01,5.35,1
7249,40.2,4.8,1238
7250,43.12,5.39,1289
7251,41.85,5.09,867
7252,42.15,5.71,868
7253,47.96,6.05,1330
7254,47.4,4.78,1058
7255,42.78,6.92,1218
7256,45.53,6.69,1099
7257,47.56,6.66,1778
7258,45.46,6.46,949
7259,40.53,6.41,1073
7260,47.84,6.56,1149
7261,33.54,5.62,1199
7262,38.85,6.18,781
7263,57.87,6.01,758
7264,35.34,5.92,1269
7265,54.28,6.68,2
7267,54.45,6.36,1
7268,51.58,4.46,1
7269,58.3,5.77,2
7270,62.28,6.52,3
7271,78.36,7.12,4
7272,75.29,6.07,2
7273,58.7,6.49,2
7274,56.05,6.19,2
7275,71.11,5.87,3
7276,51.29,5.82,2
7277,51.2,6.21,3
7278,77.88,5.93,3
7279,64.47,6.75,2
7280,68.05,6.63,3
7281,39.29,5.61,8
7282,40.05,5.78,10
7283,33.26,5.92,10
7284,12.38,5.32,8
7285,39.63,5.69,7
7286,46.02,5.73,4
7287,52.16,6.38,10
7289,38.6,4.12,1
7290,38.88,6.06,9
7291,38.95,4.85,10
7292,53.52,5.39,5
7293,50.93,6.18,7
7294,33.03,4.96,4
7295,23.54,6.31,8
7296,23.53,5.7,3
7297,42.53,4.7,11
7298,32.33,5.95,14
7299,25.42,5.13,2
7300,35.66,4.83,4
7301,47.92,5.77,14
7302,24.48,5.44,0
7303,28.01,5.46,9
7304,28.25,5.95,2
7305,31.35,6.96,17
7306,35.42,4.07,3
7307,43.28,5.61,9
7308,42.7,5.4,6
7309,45.17,6.6,7
7310,45.66,4.38,7
7312,24.94,5.07,7
7313,39.14,4.71,61
7314,44.69,5.05,39
7316,25.42,6.16,64
7317,37.12,5.51,63
7318,20.92,5.79,88
7319,37.54,5.97,73
7320,34.26,4.96,41
7321,52.26,5.68,83
7322,35.74,5.86,92
7323,53.01,6.92,118
7324,49.65,7.13,81
7325,36.79,5.03,109
7326,52.98,5.88,117
7327,28.54,5.9,52
7328,32.72,5.03,16
7329,37.38,5.67,1
7330,38.84,6.05,3
7331,29.93,6.41,3
7332,25.19,5.12,1
7333,34.09,5.51,5
7334,31.92,5.77,3
7335,51.89,6.34,4
7336,34.97,4.82,2
7337,24.24,5.41,1
7338,36.17,5.42,1
7340,38.2,5.47,6
7341,32.85,5.56,4
7342,51.91,5.2,4
7343,46.42,6.74,3
7344,16.07,5.48,2
7345,38.63,4.99,4
7347,58.8,6.31,10
7348,66.44,5.5,12
7349,53.76,6.6,6
7350,51.49,6.17,19
7351,39.91,3.66,3
7352,60.31,6.78,12
7354,49.77,5.65,0
7355,52.9,7.56,1
7356,62.19,5.49,17
7357,57.97,7.54,13
7358,44.25,5.69,9
7359,76.81,5.63,21
7360,51.4,6.09,20
7361,36.19,4.47,89
7362,46.4,5.9,6
7363,41.99,4.96,0
7364,31.36,5.43,56
7365,40.52,5.89,60
7366,42.45,5.67,45
7367,21.55,4.68,39
7368,50.87,6.39,59
7369,45.57,5.0,49
7370,40.54,6.07,18
7371,62.59,4.84,52
7373,25.72,6.54,62
7375,17.66,6.02,30
7376,33.64,5.41,62
7377,63.62,4.62,174
7378,49.8,5.24,300
7379,24.36,5.91,238
7380,41.54,4.77,235
7381,41.22,5.05,196
7382,48.54,5.97,67
7383,52.44,6.34,447
7384,69.59,5.78,193
7385,42.03,5.49,80
7386,59.14,4.76,196
7387,53.0,5.9,267
7388,46.44,6.18,160
7389,56.3,4.17,217
7390,39.39,7.34,143
7391,49.38,6.21,355
7392,54.79,5.64,206
7394,57.54,5.72,3
7395,68.18,6.23,3
7396,66.86,7.14,3
7397,60.77,5.2,3
7398,78.98,4.74,0
7399,49.85,3.74,2
7402,60.37,5.86,4
7403,58.66,5.79,4
7404,57.75,6.76,4
7405,70.54,5.37,2
7406,52.22,6.94,3
7407,77.07,6.42,4
7408,63.15,7.21,4
7409,37.38,5.08,36
7410,27.1,6.36,29
7411,37.02,5.78,56
7412,40.55,4.95,35
7413,35.82,4.85,79
7414,38.13,5.63,87
7415,26.76,4.26,3
7417,32.6,5.46,0
7418,36.41,5.73,46
7419,24.53,5.51,14
7420,34.06,5.49,20
7421,26.99,4.9,55
7423,36.05,5.87,15
7424,40.42,5.56,76
7425,45.02,5.98,8
7426,52.61,5.43,9
7427,18.23,5.14,8
7428,32.26,5.3,5
7429,36.08,6.4,4
7430,22.55,4.87,6
7431,32.05,4.68,7
7432,30.49,4.88,10
7433,44.93,7.01,7
7434,44.83,5.33,0
7435,25.09,5.11,6
7438,28.43,4.81,10
7439,53.8,4.52,3
7440,46.64,3.79,5
7441,38.65,5.7,7
7442,38.89,4.86,3
7443,43.26,5.45,0
7444,30.37,5.07,0
7445,25.89,6.9,4
7446,50.79,5.73,5
7447,40.35,3.65,5
7448,26.58,5.78,8
7449,56.94,5.1,4
7450,24.2,5.38,2
7451,25.63,6.22,8
7452,34.66,4.37,6
7454,47.94,5.25,6
7455,18.84,5.42,5
7456,34.83,5.3,10
7457,21.51,5.66,0
7458,43.46,6.42,40
7459,62.89,5.38,18
7460,52.9,5.25,8
7461,58.46,7.13,21
7463,43.01,5.42,28
7464,55.1,6.34,19
7465,50.33,6.15,20
7467,59.54,5.08,18
7468,65.0,5.35,21
7469,53.13,5.49,7
7470,43.52,5.5,23
7471,59.32,7.78,26
7472,58.89,4.36,27
7473,34.79,5.63,5
7474,33.26,4.54,3
7475,62.1,6.42,5
7476,31.01,5.69,6
7477,45.81,5.72,3
7478,53.37,6.5,3
7479,34.23,5.01,5
7480,54.88,5.22,9
7481,45.45,6.13,2
7482,34.38,4.68,4
7483,39.42,5.85,3
7484,68.41,5.6,6
7485,31.54,6.75,7
7487,33.64,5.84,8
7488,40.44,5.54,0
7489,42.31,6.38,3
7490,14.94,6.93,2
7491,45.89,4.8,1
7492,47.68,6.46,3
7493,29.0,4.64,1
7495,44.22,6.41,2
7496,60.93,7.27,4
7497,42.35,5.38,3
7498,18.82,6.91,3
7499,31.99,4.64,2
7500,17.71,4.84,2
7501,27.73,5.43,2
7502,35.24,5.89,2
7503,33.83,6.45,4
7504,43.06,6.23,2
7505,30.18,4.86,1
7506,47.6,5.89,2
7507,48.0,5.65,1
7508,27.56,4.99,0
7509,47.23,5.6,2
7510,36.42,4.07,1
7511,34.36,6.08,1
7512,27.28,5.62,3
7513,35.81,5.82,1
7514,20.43,5.75,1
7515,39.05,4.28,0
7516,29.09,5.62,2
7517,24.53,5.92,2
7518,8.88,5.52,2
7519,41.48,6.5,1
7520,39.13,5.32,2
7521,16.64,3.85,8
7522,29.81,3.74,17
7523,32.88,5.78,7
7524,38.85,5.85,15
7525,42.95,5.41,17
7526,28.77,5.49,11
7528,30.63,6.11,13
7529,49.57,5.65,15
7530,15.27,6.23,10
7531,29.97,6.01,16
7533,47.3,5.5,15
7535,41.01,5.18,18
7536,34.99,5.35,11
7537,49.61,5.6,0
7538,28.95,5.9,0
7539,53.08,5.3,1
7540,70.08,5.93,1
7541,45.51,4.19,2
7542,41.63,4.65,1
7543,35.49,4.75,1
7545,25.62,4.76,1
7546,57.98,5.67,0
7547,42.86,6.08,0
7548,28.42,7.56,1
7550,39.26,5.34,1
7551,28.77,4.68,1
7552,34.44,5.51,0
7553,57.91,5.27,1
7554,61.53,6.95,1
7555,62.23,5.11,1
7556,51.04,4.42,2
7557,44.87,5.43,2
7558,66.97,5.3,1
7559,58.73,5.2,2
7560,58.13,4.14,1
7561,69.1,5.77,1
7563,46.63,6.11,0
7564,57.15,4.61,1
7566,51.83,6.02,1
7567,63.78,6.93,1
7568,44.38,6.32,1
7569,59.48,6.49,58
7570,30.66,4.0,26
7571,45.45,4.23,0
7572,56.72,5.64,29
7573,32.88,6.43,25
7574,48.29,5.64,22
7575,50.87,5.79,37
7576,39.11,4.32,41
7577,53.06,3.85,55
7578,47.0,5.46,31
7579,48.64,4.65,68
7580,47.03,5.77,30
7581,68.34,6.29,56
7582,51.36,5.77,14
7583,47.36,3.74,21
7584,30.42,5.93,5
7585,34.78,5.88,4
7586,17.95,6.75,0
7587,24.33,4.87,0
7588,10.64,3.57,1
7589,48.81,4.6,3
7590,23.65,5.74,4
7591,54.07,3.98,4
7592,34.18,4.33,3
7593,49.09,4.64,2
7594,37.11,5.95,2
7595,42.34,4.27,3
7596,53.28,5.47,0
7597,50.81,5.21,0
7599,45.07,5.62,3
7600,41.3,6.52,4
7601,55.21,6.15,39
7603,56.87,5.73,53
7604,67.44,5.56,6
7605,53.33,5.76,19
7606,50.63,7.62,87
7607,66.32,5.59,70
7608,61.86,6.27,44
7609,74.84,6.75,71
7610,71.35,5.53,26
7612,52.97,4.97,1
7614,77.83,6.46,37
7615,53.92,5.51,38
7616,57.73,5.41,21
7617,15.57,5.31,22
7618,51.78,6.01,33
7619,24.61,4.57,14
7620,17.26,5.06,40
7621,14.35,5.53,34
7622,22.73,6.21,0
7623,26.19,5.72,48
7624,35.49,6.22,58
7625,32.7,4.97,14
7626,26.42,6.54,20
7627,28.86,5.25,38
7628,29.22,5.08,36
7629,26.4,5.05,42
7630,29.05,3.59,5
7631,43.47,6.44,53
7632,39.42,6.56,48
7633,44.25,6.31,2
7634,28.68,5.54,2
7635,42.35,6.07,0
7636,43.04,5.27,2
7637,19.91,4.11,0
7638,32.86,4.64,4
7639,28.04,3.76,0
7640,42.83,5.21,3
7641,45.51,5.86,0
7642,11.7,5.79,2
7644,36.04,3.98,0
7645,31.04,5.85,2
7646,35.59,4.66,2
7647,45.29,4.36,3
7648,40.33,6.34,4
7649,51.02,5.9,84
7650,57.31,4.84,51
7651,51.92,5.67,56
7652,59.65,4.74,54
7653,39.56,7.1,109
7654,67.87,6.21,60
7655,56.86,5.38,35
7656,52.86,6.6,64
7657,35.59,5.69,81
7659,47.14,4.99,41
7660,38.46,6.34,90
7661,51.29,5.74,79
7662,47.11,6.42,64
7663,59.99,5.92,66
7664,39.65,6.37,51
7665,35.4,5.95,0
7666,42.2,5.56,3
7667,33.96,4.96,1
7668,39.81,6.31,4
7669,31.45,5.98,4
7670,34.07,5.17,1
7671,26.39,5.6,0
7672,15.87,6.51,3
7673,44.35,6.23,1
7674,27.11,4.96,2
7675,45.39,5.73,0
7676,40.81,3.86,4
7677,34.44,4.12,2
7678,33.86,4.69,1
7679,18.25,5.32,3
7680,23.77,4.73,2
7681,26.15,4.47,0
7682,45.77,7.27,55
7683,28.3,6.85,15
7684,27.45,5.41,24
7686,35.47,4.86,50
7687,30.17,6.6,23
7688,28.73,5.08,23
7689,39.57,5.69,50
7690,34.54,4.97,67
7691,36.86,4.87,63
7692,36.09,6.02,3
7693,35.5,5.91,32
7694,40.02,5.58,8
7695,16.59,6.58,27
7696,37.86,4.65,63
7697,25.95,5.82,6
7699,44.08,6.19,8
7700,19.96,5.4,1
7701,40.32,5.17,5
7702,61.21,6.75,7
7703,65.62,6.26,6
7704,49.45,4.09,2
7705,47.84,6.03,5
7706,59.33,6.19,2
7707,48.96,4.12,3
7708,65.89,6.52,9
7709,57.42,5.68,7
7710,31.95,4.62,0
7711,22.73,5.71,9
7712,42.2,4.98,5
7713,51.51,5.67,2
7714,31.57,4.27,1
7715,48.37,5.1,0
7716,65.32,5.83,1
7717,53.12,6.4,2
7718,45.89,5.19,1
7719,45.69,6.38,2
7720,46.07,3.88,2
7721,34.08,5.15,0
7722,73.03,5.96,1
7723,59.66,4.12,1
7724,36.44,5.74,2
7725,63.3,5.52,2
7726,42.32,5.39,2
7727,44.39,6.27,2
7728,44.92,3.57,1
7729,43.28,4.63,28
7730,47.39,7.62,74
7731,51.88,6.0,147
7732,48.19,5.76,72
7733,45.04,3.91,16
7734,56.4,6.24,68
7735,50.55,6.47,47
7736,33.01,5.8,62
7737,48.67,6.44,87
7738,60.78,5.31,39
7739,59.95,5.5,66
7740,57.71,3.84,65
7741,64.07,5.36,39
7742,41.53,4.51,53
7743,60.36,6.6,64
7744,51.14,6.58,106
7745,42.65,4.57,3
7746,44.69,5.59,11
7747,56.75,6.15,14
7748,29.99,4.14,9
7749,37.29,4.7,7
7750,55.8,4.8,12
7751,26.54,6.07,8
7752,41.18,4.65,11
7753,70.69,5.76,2
7754,50.59,6.02,15
7755,42.96,4.88,9
7756,38.5,6.14,4
7757,39.67,4.87,6
7758,46.56,3.47,9
7759,45.29,6.1,14
7760,61.23,5.33,11
7761,36.6,7.15,6
7762,40.82,5.42,9
7763,38.09,5.34,2
7764,51.07,4.38,9
7765,34.79,4.65,11
7766,51.86,4.95,2
7767,15.83,5.24,13
7768,51.87,6.95,16
7769,30.22,5.37,9
7770,32.54,4.82,0
7771,24.3,5.2,6
7772,25.72,6.45,6
7773,37.83,4.47,3
7774,63.63,6.81,4
7775,44.88,5.16,12
7776,15.86,5.24,3
7777,49.83,5.56,1419
7778,27.54,4.6,105
7779,38.49,5.38,1050
7780,51.35,4.96,1169
7781,35.87,6.07,1264
7782,39.29,5.93,1393
7783,33.23,5.95,516
7784,51.19,6.16,1231
7785,42.98,5.37,1994
7786,47.26,6.49,346
7787,10.74,5.23,1152
7788,30.33,6.38,631
7790,37.78,5.74,513
7791,35.07,4.81,1683
7792,43.86,6.19,1479
7793,48.91,5.85,603
7794,24.66,6.08,329
7795,58.35,7.08,705
7796,34.51,4.94,117
7797,38.56,6.26,137
7798,35.17,4.76,149
7799,56.68,4.85,619
7800,53.37,5.43,995
7801,43.08,5.01,141
7802,48.07,6.05,775
7803,30.27,4.16,359
7804,55.8,5.73,919
7805,41.03,5.76,547
7806,57.19,6.46,899
7807,77.95,5.78,884
7808,46.16,5.97,939
7809,38.91,6.01,46
7810,30.03,5.03,55
7811,44.45,5.97,30
7812,19.18,4.79,42
7815,47.39,5.5,60
7816,40.24,6.48,65
7817,35.48,4.9,3
7818,38.38,6.89,55
7819,41.23,4.94,20
7820,51.32,6.04,66
7821,48.03,5.68,44
7822,51.0,6.39,47
7823,46.84,4.8,23
7824,62.39,6.61,44
7825,39.87,4.5,37
7826,22.6,5.41,22
7827,37.55,4.14,3
7828,16.02,4.61,12
7829,27.82,5.89,21
7830,39.16,4.49,11
7831,18.36,4.27,10
7832,38.33,4.15,16
7833,29.03,6.32,12
7834,39.77,5.08,13
7835,39.6,5.15,22
7836,27.16,5.15,14
7837,26.35,5.79,37
7839,17.1,4.55,11
7840,25.41,6.24,25
7841,49.52,4.28,5
7842,29.89,3.2,0
7843,11.2,5.68,5
7844,14.21,5.84,2
7845,26.54,5.55,6
7846,36.78,5.36,8
7847,35.67,6.4,7
7848,37.97,4.37,4
7850,40.59,5.48,7
7851,22.99,6.79,4
7852,41.89,4.31,5
7853,44.82,4.84,3
7854,35.87,4.17,6
7855,41.63,5.91,7
7856,31.39,5.17,4
7857,40.42,5.92,3
7859,43.55,5.17,3
7860,40.42,4.86,4
7861,47.67,6.56,3
7862,21.19,5.42,3
7863,51.24,6.7,2
7864,33.88,6.02,2
7865,37.45,6.19,2
7866,53.86,5.94,4
7867,46.01,6.85,2
7868,52.56,5.82,5
7871,60.82,7.12,5
7872,27.27,4.71,3
7873,32.77,6.76,0
7874,60.47,4.27,0
7875,32.7,5.3,0
7876,16.75,6.39,1
7877,28.75,7.11,0
7878,31.64,5.92,0
7879,49.93,6.53,0
7880,35.65,5.24,1
7881,45.36,6.28,1
7882,30.2,6.06,1
7883,24.01,6.81,1
7884,25.08,6.19,0
7885,33.01,6.86,0
7886,32.73,6.22,1
7887,38.76,6.79,0
7889,21.62,4.43,27
7890,29.65,4.17,32
7891,49.36,4.89,54
7892,46.86,5.25,20
7893,31.69,6.69,63
7894,34.54,5.42,27
7895,19.44,5.92,33
7896,66.15,6.58,81
7898,38.94,6.02,69
7899,62.71,5.8,68
7900,43.22,6.17,38
7901,34.84,5.74,44
7902,41.83,6.36,65
7903,27.07,6.79,67
7905,51.83,6.45,24
7906,55.26,5.38,25
7908,59.83,6.29,57
7909,69.27,5.97,25
7910,60.66,7.34,19
7911,50.99,7.05,38
7912,66.85,5.06,23
7913,69.27,5.26,46
7914,60.74,6.76,54
7915,87.22,6.21,65
7916,80.9,5.91,46
7917,56.82,6.28,52
7918,77.14,4.48,50
7919,44.1,5.18,37
7920,58.44,5.02,31
7921,42.63,4.5,62
7922,37.17,4.09,51
7923,21.83,5.57,38
7924,60.12,4.47,69
7925,33.51,5.34,82
7926,43.37,6.43,38
7927,18.5,6.39,36
7928,45.54,5.73,8
7930,38.22,4.36,51
7931,33.5,4.3,59
7932,57.25,4.53,39
7933,20.27,3.81,13
7934,41.13,6.35,94
7935,32.13,5.05,60
7936,18.05,5.23,48
7937,35.25,4.85,1
7938,36.38,4.86,1
7939,40.62,5.32,2
7940,25.72,5.23,3
7941,35.72,6.42,2
7942,48.15,3.5,3
7944,49.08,5.59,3
7945,34.89,5.5,1
7946,16.42,4.97,2
7947,37.29,5.16,2
7948,30.21,4.07,0
7949,32.8,5.66,2
7950,57.25,5.94,4
7951,12.41,4.95,5
7953,27.35,5.0,73
7954,35.18,6.18,57
7955,16.01,5.05,2
7956,38.77,5.48,51
7957,32.77,6.09,73
7959,47.35,5.64,87
7960,16.71,4.58,107
7961,44.38,5.87,74
7963,37.92,3.94,19
7964,46.12,5.16,64
7965,35.92,5.67,40
7966,25.15,6.27,50
7967,22.43,5.12,41
7969,26.83,5.99,6
7970,31.02,5.77,31
7971,46.14,5.35,14
7972,26.25,5.27,29
7973,13.52,5.17,6
7974,31.18,5.07,3
7975,34.87,6.1,15
7976,35.26,5.41,5
7977,29.84,6.35,20
7978,44.79,6.07,20
7979,51.51,5.16,33
7980,40.93,5.53,0
7981,14.95,4.35,12
7982,27.0,6.14,0
7983,36.58,6.11,24
7984,46.89,6.39,18
7985,30.43,4.94,1584
7986,19.67,5.83,979
7987,32.82,4.94,785
7989,33.62,4.51,1188
7990,24.41,5.6,1529
7991,48.94,6.18,1056
7992,45.95,7.49,1600
7993,40.4,6.44,1278
7994,32.43,5.82,1091
7995,50.24,4.51,1827
7996,21.03,4.46,1641
7997,50.17,4.39,1398
7998,45.39,6.37,1632
7999,45.17,5.27,1475
8001,15.83,4.37,34
8002,35.88,5.52,8
8004,40.67,5.92,16
8005,44.88,6.38,57
8006,46.92,5.71,15
8007,38.36,5.95,52
8009,38.25,5.12,42
8010,11.18,3.3,6
8011,26.37,7.1,9
8012,26.69,4.88,7
8013,22.31,5.08,36
8014,25.46,5.26,48
8015,26.47,6.47,4
8016,26.16,4.2,16
8018,54.75,5.6,1
8019,53.15,6.25,1
8020,57.1,5.37,1
8021,59.71,6.35,1
8022,57.07,5.79,0
8023,42.37,5.02,1
8024,39.41,4.45,0
8026,57.67,6.13,1
8028,68.56,5.03,0
8029,57.71,5.44,1
8030,57.15,4.51,0
8031,65.74,6.03,3
8032,58.23,5.97,1
8033,28.87,7.04,66
8034,36.45,4.67,51
8035,23.57,6.25,42
8036,26.48,6.12,54
8038,46.63,5.66,45
8039,55.28,6.64,45
8040,35.32,5.05,70
8041,43.84,5.92,29
8042,27.55,5.02,10
8043,19.42,5.41,33
8044,28.6,6.12,73
8045,47.31,4.95,79
8046,30.76,4.3,58
